run_id,method,region,arm,seed,evaluation,candidate_id,status,theta_json,theta_normalized_json,qsim_path,01605500_nse,01606000_nse,01606500_nse,mean_nse,min_nse,01605500_kge,01606000_kge,01606500_kge,01605500_pbias,01606000_pbias,01606500_pbias,01605500_rmse,01606000_rmse,01606500_rmse,station_nse_json,station_kge_json,station_pbias_json,station_rmse_json,best_so_far,elapsed_seconds,error,completed_at
BO_SOFT_AI_20260905,BO,SOFT_AI,BO_SOFT_AI,20260905,225,BO_SOFT_AI_20260905-0225,DONE,"[-9.668366545811296,0.8093746220692992,5.918750984594226,0.9277384197339416,0.25849713385105133,1.1689128380268812,0.08736811392009258,1.5014155535027385,0.06736859491094947,0.331357462996617,3.2733911070041355,0.08258084352966398,149.1394625368275,0.9614928065799178]","[0.34438778180629015,0.8093746220692992,0.030188027769327164,0.9277384197339416,0.25849713385105133,0.922282095067203,0.08736811392009258,0.7375871334224939,0.26315886061638594,0.8279635664075613,0.13458835519850254,0.27284563053399324,0.2982789110392332,0.5383093552663922]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260905\evaluation_0225.npy,0.24573673982606192,0.457091216189753,0.4727519487633859,0.3918599682597336,0.24573673982606192,0.4397938240856244,0.5848926473002791,0.5815402243934835,41.05004955847923,19.68768093014193,5.490978005618567,7.701031603572546,14.710568739683302,24.308279483817607,"{""01605500"":0.24573673982606192,""01606000"":0.457091216189753,""01606500"":0.4727519487633859}","{""01605500"":0.4397938240856244,""01606000"":0.5848926473002791,""01606500"":0.5815402243934835}","{""01605500"":41.05004955847923,""01606000"":19.68768093014193,""01606500"":5.490978005618567}","{""01605500"":7.701031603572546,""01606000"":14.710568739683302,""01606500"":24.308279483817607}",0.5186267175655662,35.609179500024766,,2026-09-04T05:20:23.754026+00:00
DE_SOFT_AI_20260905,DE,SOFT_AI,DE_SOFT_AI,20260905,227,DE_SOFT_AI_20260905-0227,DONE,"[-8.004170305498112,0.2807066152452672,91.15200918827149,0.4897563096393307,1.0,1.1317008210034079,0.6512988262613859,2.0,0.044304071931892536,0.001,0.9060444617096116,0.002214903129177462,18.86294107690555,1.1]","[0.3998609898167296,0.2807066152452672,0.505025120826025,0.4897563096393307,1.0,0.8292520525085194,0.6512988262613859,1.0,0.13502262184384742,0.0,0.03574298378745769,0.004063221167817599,0.037725862908328356,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260905\evaluation_0227.npy,0.33358695312179343,0.5708361407279667,0.5644452991775284,0.48962279767576283,0.33358695312179343,0.45832033342733913,0.6028279260046719,0.6238492905217159,43.257326677176316,22.98898908598346,8.73930948533036,7.23867659927458,13.079092179830285,22.093681147366055,"{""01605500"":0.33358695312179343,""01606000"":0.5708361407279667,""01606500"":0.5644452991775284}","{""01605500"":0.45832033342733913,""01606000"":0.6028279260046719,""01606500"":0.6238492905217159}","{""01605500"":43.257326677176316,""01606000"":22.98898908598346,""01606500"":8.73930948533036}","{""01605500"":7.23867659927458,""01606000"":13.079092179830285,""01606500"":22.093681147366055}",0.5003075847980056,35.406687500013504,,2026-09-04T05:20:25.759584+00:00
DDS_SOFT_AI_20260905,DDS,SOFT_AI,DDS_SOFT_AI,20260905,227,DDS_SOFT_AI_20260905-0227,DONE,"[-4.825704433492405,0.0,60.53496406915312,0.662832373248889,0.6999126980633035,0.9158722845866741,0.7071595142815704,0.6099470438960816,0.08659832270669052,0.3110355499585991,1.0976550932767513,0.11964253925878492,500.0,1.0717042873923242]","[0.5058098522169199,0.0,0.3344566243406859,0.662832373248889,0.6999126980633035,0.28968071146668517,0.7071595142815704,0.2683931809979377,0.36999068170383614,0.7770314535303235,0.04374342769422761,0.39679779016316025,1.0,0.905680957974414]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260905\evaluation_0227.npy,0.4080630307605345,0.5795625413383534,0.5204502004765904,0.5026919241918261,0.4080630307605345,0.5648814608481136,0.5977685814720552,0.49896829582214264,10.07956594320425,-2.6502203357752845,-15.617922234487638,6.8222112144426434,12.945437454718451,23.182677104575017,"{""01605500"":0.4080630307605345,""01606000"":0.5795625413383534,""01606500"":0.5204502004765904}","{""01605500"":0.5648814608481136,""01606000"":0.5977685814720552,""01606500"":0.49896829582214264}","{""01605500"":10.07956594320425,""01606000"":-2.6502203357752845,""01606500"":-15.617922234487638}","{""01605500"":6.8222112144426434,""01606000"":12.945437454718451,""01606500"":23.182677104575017}",0.5042529287494362,35.34202749998076,,2026-09-04T05:20:31.734479+00:00
BO_SOFT_AI_20260905,BO,SOFT_AI,BO_SOFT_AI,20260905,226,BO_SOFT_AI_20260905-0226,DONE,"[-15.562089495360851,0.04371047671884298,70.35765351587906,0.48188601341098547,0.19401718210428953,1.1345837369561196,0.7494984669610858,1.228221464995295,0.0540821890719235,0.01049547040089965,0.3973868058528751,0.18713559069111943,3.289858500258327,1.0998267801478505]","[0.1479303501546383,0.04371047671884298,0.3891791282221675,0.48188601341098547,0.19401718210428953,0.8364593423902988,0.7494984669610858,0.5938007710501552,0.1893454948440194,0.023798171430826187,0.014504668302834034,0.6225270591676235,0.006579697132110596,0.999422600492835]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260905\evaluation_0226.npy,0.1509524044462398,0.5002078695360929,0.38445279529283527,0.345204356425056,0.1509524044462398,0.4062243458823436,0.6061840271772736,0.5577662606841819,47.127200335852876,32.62071774005148,34.11151498358426,8.170590540680067,14.11434524833086,26.265000361219663,"{""01605500"":0.1509524044462398,""01606000"":0.5002078695360929,""01606500"":0.38445279529283527}","{""01605500"":0.4062243458823436,""01606000"":0.6061840271772736,""01606500"":0.5577662606841819}","{""01605500"":47.127200335852876,""01606000"":32.62071774005148,""01606500"":34.11151498358426}","{""01605500"":8.170590540680067,""01606000"":14.11434524833086,""01606500"":26.265000361219663}",0.5186267175655662,34.6100287999725,,2026-09-04T05:20:58.988974+00:00
DE_SOFT_AI_20260905,DE,SOFT_AI,DE_SOFT_AI,20260905,228,DE_SOFT_AI_20260905-0228,DONE,"[-7.093731815958549,0.4631261715967975,123.83631548866572,1.0,0.9221441066335623,1.1115848449433576,0.7060600137386818,2.0,0.044304071931892536,0.001,1.6710134231278841,0.009694184205515276,151.4330025317898,1.1]","[0.4302089394680484,0.4631261715967975,0.6871103926945166,1.0,0.9221441066335623,0.7789621123583944,0.7060600137386818,1.0,0.13502262184384742,0.0,0.06768323269845028,0.029077539148880525,0.3028659911208994,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260905\evaluation_0228.npy,0.37490533632037026,0.5616839095115918,0.5431944463359748,0.4932612307226456,0.37490533632037026,0.4164523016966968,0.5383491408631627,0.5331368365132152,45.42883048397772,24.268777297075,8.780486144870856,7.010682906523838,13.21781705261778,22.626241436347968,"{""01605500"":0.37490533632037026,""01606000"":0.5616839095115918,""01606500"":0.5431944463359748}","{""01605500"":0.4164523016966968,""01606000"":0.5383491408631627,""01606500"":0.5331368365132152}","{""01605500"":45.42883048397772,""01606000"":24.268777297075,""01606500"":8.780486144870856}","{""01605500"":7.010682906523838,""01606000"":13.21781705261778,""01606500"":22.626241436347968}",0.5003075847980056,34.376876699971035,,2026-09-04T05:21:00.308110+00:00
DDS_SOFT_AI_20260905,DDS,SOFT_AI,DDS_SOFT_AI,20260905,228,DDS_SOFT_AI_20260905-0228,DONE,"[-4.825704433492405,0.0,60.53496406915312,0.662832373248889,0.6999126980633035,0.9158722845866741,0.7071595142815704,0.6099470438960816,0.0922596205991091,0.3110355499585991,1.0976550932767513,0.20643543970432843,500.0,1.0717042873923242]","[0.5058098522169199,0.0,0.3344566243406859,0.662832373248889,0.6999126980633035,0.28968071146668517,0.7071595142815704,0.2683931809979377,0.40144233666171714,0.7770314535303235,0.04374342769422761,0.6870750491783559,1.0,0.905680957974414]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260905\evaluation_0228.npy,0.4110313609000754,0.5804503136490944,0.5212771116991386,0.5042529287494362,0.4110313609000754,0.5666271035158006,0.5982717958121113,0.4993493062079961,10.079389714685806,-2.6523109498574917,-15.618451394301836,6.805084368821718,12.931762800042257,23.162680967606892,"{""01605500"":0.4110313609000754,""01606000"":0.5804503136490944,""01606500"":0.5212771116991386}","{""01605500"":0.5666271035158006,""01606000"":0.5982717958121113,""01606500"":0.4993493062079961}","{""01605500"":10.079389714685806,""01606000"":-2.6523109498574917,""01606500"":-15.618451394301836}","{""01605500"":6.805084368821718,""01606000"":12.931762800042257,""01606500"":23.162680967606892}",0.5042529287494362,34.39772549999179,,2026-09-04T05:21:06.186957+00:00
BO_SOFT_AI_20260905,BO,SOFT_AI,BO_SOFT_AI,20260905,227,BO_SOFT_AI_20260905-0227,DONE,"[6.336435275152326,0.3446533605456352,12.368409872520715,0.47118706349283457,0.12585632409900427,1.142606783285737,0.7699664672836661,1.2187590655870737,0.16393447460606694,0.1758548998311162,4.639343737158924,0.20963144071120768,16.873803804680957,1.0986386814154685]","[0.8778811758384109,0.3446533605456352,0.06611927505582571,0.47118706349283457,0.12585632409900427,0.8565169582143426,0.7699664672836661,0.5888205608353019,0.7996359700337052,0.43823283165693283,0.19162186793982983,0.6977640157565475,0.03374758828431368,0.9954622713848948]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260905\evaluation_0227.npy,0.3195611238881243,0.5898980877592042,0.5887339385429641,0.49939771673009753,0.3195611238881243,0.5320580954865636,0.6886769321041069,0.700943011838297,34.99545721307267,14.697484547614064,3.0195848324457333,7.3144552625285035,12.785329551918885,21.468819537942647,"{""01605500"":0.3195611238881243,""01606000"":0.5898980877592042,""01606500"":0.5887339385429641}","{""01605500"":0.5320580954865636,""01606000"":0.6886769321041069,""01606500"":0.700943011838297}","{""01605500"":34.99545721307267,""01606000"":14.697484547614064,""01606500"":3.0195848324457333}","{""01605500"":7.3144552625285035,""01606000"":12.785329551918885,""01606500"":21.468819537942647}",0.5186267175655662,37.28791489999276,,2026-09-04T05:21:36.920318+00:00
DE_SOFT_AI_20260905,DE,SOFT_AI,DE_SOFT_AI,20260905,229,DE_SOFT_AI_20260905-0229,DONE,"[-14.36299877407469,0.3563869156543476,98.06215293408384,0.7611977031759449,0.9858223398978039,1.1610985630015715,0.8180793238347661,2.0,0.030884430419137514,0.1792700024238143,0.799123674804903,0.010061096431208689,47.77633682873271,1.1]","[0.187900040864177,0.3563869156543476,0.5435217433653696,0.7611977031759449,0.9858223398978039,0.9027464075039288,0.8180793238347661,1.0,0.06046905788409729,0.44679198602459724,0.031278650305006386,0.030304670338490602,0.09555265556851852,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260905\evaluation_0229.npy,0.3840022477578583,0.565889041114799,0.5266513380368835,0.4921808756365136,0.3840022477578583,0.5373488233982098,0.5980006900425229,0.5428006585243162,27.989537836139085,9.856045096781537,-3.673194534716442,6.959483225736263,13.154259476852255,23.032299873720277,"{""01605500"":0.3840022477578583,""01606000"":0.565889041114799,""01606500"":0.5266513380368835}","{""01605500"":0.5373488233982098,""01606000"":0.5980006900425229,""01606500"":0.5428006585243162}","{""01605500"":27.989537836139085,""01606000"":9.856045096781537,""01606500"":-3.673194534716442}","{""01605500"":6.959483225736263,""01606000"":13.154259476852255,""01606500"":23.032299873720277}",0.5003075847980056,37.37556999997469,,2026-09-04T05:21:37.740893+00:00
DDS_SOFT_AI_20260905,DDS,SOFT_AI,DDS_SOFT_AI,20260905,229,DDS_SOFT_AI_20260905-0229,DONE,"[-6.999394477987501,0.0,60.53496406915312,0.662832373248889,0.6999126980633035,0.9158722845866741,0.7071595142815704,0.6099470438960816,0.0922596205991091,0.3110355499585991,1.0976550932767513,0.11964253925878492,500.0,1.0717042873923242]","[0.43335351740041667,0.0,0.3344566243406859,0.662832373248889,0.6999126980633035,0.28968071146668517,0.7071595142815704,0.2683931809979377,0.40144233666171714,0.7770314535303235,0.04374342769422761,0.39679779016316025,1.0,0.905680957974414]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260905\evaluation_0229.npy,0.4087944041205205,0.5785133972252434,0.5195568800666835,0.5022882271374826,0.4087944041205205,0.5660075155380708,0.597698149034338,0.49899611987676173,10.061962776299568,-2.6728666148013933,-15.633539467409806,6.817995287762479,12.96157917448946,23.20425976710892,"{""01605500"":0.4087944041205205,""01606000"":0.5785133972252434,""01606500"":0.5195568800666835}","{""01605500"":0.5660075155380708,""01606000"":0.597698149034338,""01606500"":0.49899611987676173}","{""01605500"":10.061962776299568,""01606000"":-2.6728666148013933,""01606500"":-15.633539467409806}","{""01605500"":6.817995287762479,""01606000"":12.96157917448946,""01606500"":23.20425976710892}",0.5042529287494362,37.95978640002431,,2026-09-04T05:21:44.200144+00:00
BO_SOFT_AI_20260905,BO,SOFT_AI,BO_SOFT_AI,20260905,228,BO_SOFT_AI_20260905-0228,DONE,"[-0.0015053525567054749,0.3901654426008463,142.06990696210414,0.9363356763496995,0.6349827367812395,1.0781438209116458,0.567924234084785,0.8824571489356458,0.09337106551975013,0.1786608237139881,0.22481989236548544,0.1580501635055989,392.1799332047052,1.0969519720412793]","[0.6666164882481098,0.3901654426008463,0.7886902894824743,0.9363356763496995,0.6349827367812395,0.6953595522791147,0.567924234084785,0.41181955207139254,0.40761703066527843,0.4452652223408222,0.00729936920106411,0.5252513829618692,0.7843598620966077,0.9898399068042636]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260905\evaluation_0228.npy,0.40216497238292126,0.5236275790986513,0.49565042226236944,0.473814324581314,0.40216497238292126,0.4428372747119218,0.49423603965757856,0.4556074584229942,33.39438271469409,13.440149540409067,-0.5995838254967737,6.8561152160756125,13.779686429126581,23.774563943889756,"{""01605500"":0.40216497238292126,""01606000"":0.5236275790986513,""01606500"":0.49565042226236944}","{""01605500"":0.4428372747119218,""01606000"":0.49423603965757856,""01606500"":0.4556074584229942}","{""01605500"":33.39438271469409,""01606000"":13.440149540409067,""01606500"":-0.5995838254967737}","{""01605500"":6.8561152160756125,""01606000"":13.779686429126581,""01606500"":23.774563943889756}",0.5186267175655662,37.267347000015434,,2026-09-04T05:22:15.289596+00:00
DE_SOFT_AI_20260905,DE,SOFT_AI,DE_SOFT_AI,20260905,230,DE_SOFT_AI_20260905-0230,DONE,"[-3.376017223001117,0.2716197002839075,121.0131089876544,0.3604216196297227,0.9139364914036143,1.0543812254706793,0.764051369298381,2.0,0.03244368482912899,0.001,3.362363324101878,0.014005473802994762,134.19038500842032,1.1]","[0.5541327592332961,0.2716197002839075,0.671382222772448,0.3604216196297227,0.9139364914036143,0.6359530636766985,0.764051369298381,1.0,0.0691315823840499,0.0,0.1383032703174062,0.043496567902992514,0.2683807553844557,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260905\evaluation_0230.npy,0.3207000141919314,0.5767188967668999,0.5675892656723251,0.48833605887705217,0.3207000141919314,0.4244024607645518,0.5884081700794963,0.6088265105050146,48.28031607632468,26.996129809999545,11.427594217569544,7.308331383409904,12.989142156316309,22.01379726975754,"{""01605500"":0.3207000141919314,""01606000"":0.5767188967668999,""01606500"":0.5675892656723251}","{""01605500"":0.4244024607645518,""01606000"":0.5884081700794963,""01606500"":0.6088265105050146}","{""01605500"":48.28031607632468,""01606000"":26.996129809999545,""01606500"":11.427594217569544}","{""01605500"":7.308331383409904,""01606000"":12.989142156316309,""01606500"":22.01379726975754}",0.5003075847980056,38.2074812000501,,2026-09-04T05:22:16.028292+00:00
DDS_SOFT_AI_20260905,DDS,SOFT_AI,DDS_SOFT_AI,20260905,230,DDS_SOFT_AI_20260905-0230,DONE,"[-4.825704433492405,0.0,77.52912959619319,0.662832373248889,0.6999126980633035,0.9158722845866741,0.7071595142815704,0.6099470438960816,0.0922596205991091,0.3110355499585991,1.0976550932767513,0.11964253925878492,500.0,1.0717042873923242]","[0.5058098522169199,0.0,0.4291316412044189,0.662832373248889,0.6999126980633035,0.28968071146668517,0.7071595142815704,0.2683931809979377,0.40144233666171714,0.7770314535303235,0.04374342769422761,0.39679779016316025,1.0,0.905680957974414]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260905\evaluation_0230.npy,0.4110313609000754,0.5804503136490944,0.5212771116991386,0.5042529287494362,0.4110313609000754,0.5666271035158006,0.5982717958121113,0.4993493062079961,10.079389714685806,-2.6523109498574917,-15.618451394301836,6.805084368821718,12.931762800042257,23.162680967606892,"{""01605500"":0.4110313609000754,""01606000"":0.5804503136490944,""01606500"":0.5212771116991386}","{""01605500"":0.5666271035158006,""01606000"":0.5982717958121113,""01606500"":0.4993493062079961}","{""01605500"":10.079389714685806,""01606000"":-2.6523109498574917,""01606500"":-15.618451394301836}","{""01605500"":6.805084368821718,""01606000"":12.931762800042257,""01606500"":23.162680967606892}",0.5042529287494362,35.73200960003305,,2026-09-04T05:22:19.998360+00:00
DE_SOFT_AI_20260905,DE,SOFT_AI,DE_SOFT_AI,20260905,231,DE_SOFT_AI_20260905-0231,DONE,"[-0.5012191364353846,0.357223804966829,140.88021403283918,0.9310242922796155,0.8691799432430618,1.040016182145081,0.638628157490145,2.0,0.02,0.001,3.525115954558842,0.017699207873536828,215.76887796753306,1.1]","[0.6499593621188205,0.357223804966829,0.7820624737205526,0.9310242922796155,0.8691799432430618,0.6000404553627029,0.638628157490145,1.0,0.0,0.0,0.14509878724671577,0.05585019355697936,0.431537744565821,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260905\evaluation_0231.npy,0.3522041111002816,0.5632624090971322,0.5539153083983002,0.48979394286523803,0.3522041111002816,0.4022751452403537,0.5447098848116054,0.5582448241560996,49.36686356740808,27.657204566546053,11.838698060285358,7.1368492351382695,13.193995046463053,22.35915513517295,"{""01605500"":0.3522041111002816,""01606000"":0.5632624090971322,""01606500"":0.5539153083983002}","{""01605500"":0.4022751452403537,""01606000"":0.5447098848116054,""01606500"":0.5582448241560996}","{""01605500"":49.36686356740808,""01606000"":27.657204566546053,""01606500"":11.838698060285358}","{""01605500"":7.1368492351382695,""01606000"":13.193995046463053,""01606500"":22.35915513517295}",0.5003075847980056,36.43491929996526,,2026-09-04T05:22:52.525397+00:00
BO_SOFT_AI_20260905,BO,SOFT_AI,BO_SOFT_AI,20260905,229,BO_SOFT_AI_20260905-0229,DONE,"[-19.377159969881177,0.9894277015700936,21.464788872282952,0.6589674986898899,0.4226405704393983,1.1844839870929718,0.15714245568960905,1.8925329273566605,0.15483427150174975,0.3839784147255123,17.355097706383095,0.21641631711367518,8.766084023907995,0.9606551532633603]","[0.0207613343372941,0.9894277015700936,0.11679548118263483,0.6589674986898899,0.4226405704393983,0.9612099677324295,0.15714245568960905,0.9434383828192949,0.749079286120832,0.9598456509411335,0.7225510524585843,0.7204559100791812,0.017532148398458958,0.5355171775445342]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260905\evaluation_0229.npy,0.16314050548252867,0.3164771623370577,0.3326907659685655,0.27076947792938394,0.16314050548252867,0.2941321991967679,0.3924233022001228,0.4136194209906334,39.20074659431147,17.78085753761835,7.746214450026451,8.11173403215578,16.506026744334314,27.34703816008676,"{""01605500"":0.16314050548252867,""01606000"":0.3164771623370577,""01606500"":0.3326907659685655}","{""01605500"":0.2941321991967679,""01606000"":0.3924233022001228,""01606500"":0.4136194209906334}","{""01605500"":39.20074659431147,""01606000"":17.78085753761835,""01606500"":7.746214450026451}","{""01605500"":8.11173403215578,""01606000"":16.506026744334314,""01606500"":27.34703816008676}",0.5186267175655662,36.782926699961536,,2026-09-04T05:22:53.077145+00:00
DDS_SOFT_AI_20260905,DDS,SOFT_AI,DDS_SOFT_AI,20260905,231,DDS_SOFT_AI_20260905-0231,DONE,"[-4.825704433492405,0.0,60.53496406915312,0.662832373248889,0.6999126980633035,0.9719690093042845,0.7071595142815704,0.6099470438960816,0.0922596205991091,0.3110355499585991,1.0976550932767513,0.11964253925878492,500.0,1.0717042873923242]","[0.5058098522169199,0.0,0.3344566243406859,0.662832373248889,0.6999126980633035,0.42992252326071123,0.7071595142815704,0.2683931809979377,0.40144233666171714,0.7770314535303235,0.04374342769422761,0.39679779016316025,1.0,0.905680957974414]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260905\evaluation_0231.npy,0.4093606613645433,0.575232877499253,0.5137815301222033,0.49945835632866653,0.4093606613645433,0.5667142420671935,0.5913070246571089,0.48668109619586497,6.32758872245213,-5.498599304609122,-18.182641027474492,6.814729364582647,13.011922767101513,23.34331096759874,"{""01605500"":0.4093606613645433,""01606000"":0.575232877499253,""01606500"":0.5137815301222033}","{""01605500"":0.5667142420671935,""01606000"":0.5913070246571089,""01606500"":0.48668109619586497}","{""01605500"":6.32758872245213,""01606000"":-5.498599304609122,""01606500"":-18.182641027474492}","{""01605500"":6.814729364582647,""01606000"":13.011922767101513,""01606500"":23.34331096759874}",0.5042529287494362,35.87695290002739,,2026-09-04T05:22:55.937588+00:00
DE_SOFT_AI_20260905,DE,SOFT_AI,DE_SOFT_AI,20260905,232,DE_SOFT_AI_20260905-0232,DONE,"[-13.45641421577984,0.4338755346424069,100.86324416366598,0.8571647656400593,0.9829544779585271,1.1669807666977803,0.8232681534594486,2.0,0.05286289905826906,0.1792700024238143,0.4169306402521829,0.0024163394579693343,60.61331336047552,1.1]","[0.21811952614067195,0.4338755346424069,0.5591267084326795,0.8571647656400593,0.9829544779585271,0.9174519167444507,0.8232681534594486,1.0,0.18257166143482806,0.44679198602459724,0.015320694791322878,0.004736921264111485,0.12122660914548322,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260905\evaluation_0232.npy,0.3866611208077996,0.5531270229852479,0.5122740800739929,0.4840207412890134,0.3866611208077996,0.5071332230609187,0.5617327511299941,0.5087477353604651,29.11948875959709,10.522395456110287,-3.13430797790587,6.9444471371583685,13.346213751155414,23.37946924326673,"{""01605500"":0.3866611208077996,""01606000"":0.5531270229852479,""01606500"":0.5122740800739929}","{""01605500"":0.5071332230609187,""01606000"":0.5617327511299941,""01606500"":0.5087477353604651}","{""01605500"":29.11948875959709,""01606000"":10.522395456110287,""01606500"":-3.13430797790587}","{""01605500"":6.9444471371583685,""01606000"":13.346213751155414,""01606500"":23.37946924326673}",0.5003075847980056,36.01415919995634,,2026-09-04T05:23:28.624428+00:00
BO_SOFT_AI_20260905,BO,SOFT_AI,BO_SOFT_AI,20260905,230,BO_SOFT_AI_20260905-0230,DONE,"[-19.225972089916468,0.4105545924976468,151.07956427522004,0.4516968922689557,0.39993942994624376,0.9413242816925049,0.496932010166347,0.9134530037641525,0.04591397732496262,0.03592316760402173,8.088786892266944,0.23499877799674868,358.1058443963098,1.0961922318674624]","[0.025800930336117744,0.4105545924976468,0.8388833664357662,0.4516968922689557,0.39993942994624376,0.3533107042312622,0.496932010166347,0.42813315987586975,0.14396654069423676,0.08752673584967852,0.33564872201532125,0.7826046086847782,0.7162116831168532,0.987307439558208]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\BO_SOFT_AI_20260905\evaluation_0230.npy,0.33813783397984154,0.4913315548151247,0.49413576337880416,0.4412017173912568,0.33813783397984154,0.31188250041049126,0.4432522974104559,0.45748023338556454,54.782057294437564,30.397212565014897,14.429307117694277,7.213918089555282,14.239129123219474,23.81023697712289,"{""01605500"":0.33813783397984154,""01606000"":0.4913315548151247,""01606500"":0.49413576337880416}","{""01605500"":0.31188250041049126,""01606000"":0.4432522974104559,""01606500"":0.45748023338556454}","{""01605500"":54.782057294437564,""01606000"":30.397212565014897,""01606500"":14.429307117694277}","{""01605500"":7.213918089555282,""01606000"":14.239129123219474,""01606500"":23.81023697712289}",0.5186267175655662,35.840013000008184,,2026-09-04T05:23:29.563995+00:00
DDS_SOFT_AI_20260905,DDS,SOFT_AI,DDS_SOFT_AI,20260905,232,DDS_SOFT_AI_20260905-0232,DONE,"[-4.825704433492405,0.0,60.53496406915312,0.662832373248889,0.6999126980633035,0.9158722845866741,0.7071595142815704,0.6099470438960816,0.0922596205991091,0.3110355499585991,1.0976550932767513,0.11964253925878492,500.0,1.0717042873923242]","[0.5058098522169199,0.0,0.3344566243406859,0.662832373248889,0.6999126980633035,0.28968071146668517,0.7071595142815704,0.2683931809979377,0.40144233666171714,0.7770314535303235,0.04374342769422761,0.39679779016316025,1.0,0.905680957974414]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DDS_SOFT_AI_20260905\evaluation_0232.npy,0.4110313609000754,0.5804503136490944,0.5212771116991386,0.5042529287494362,0.4110313609000754,0.5666271035158006,0.5982717958121113,0.4993493062079961,10.079389714685806,-2.6523109498574917,-15.618451394301836,6.805084368821718,12.931762800042257,23.162680967606892,"{""01605500"":0.4110313609000754,""01606000"":0.5804503136490944,""01606500"":0.5212771116991386}","{""01605500"":0.5666271035158006,""01606000"":0.5982717958121113,""01606500"":0.4993493062079961}","{""01605500"":10.079389714685806,""01606000"":-2.6523109498574917,""01606500"":-15.618451394301836}","{""01605500"":6.805084368821718,""01606000"":12.931762800042257,""01606500"":23.162680967606892}",0.5042529287494362,35.75743350002449,,2026-09-04T05:23:31.844095+00:00
DE_SOFT_AI_20260905,DE,SOFT_AI,DE_SOFT_AI,20260905,233,DE_SOFT_AI_20260905-0233,DONE,"[7.035398471675556,0.36129252176953147,131.63484587132118,0.8800411719198571,0.8946269891096302,1.0234649409032406,0.602843576177704,2.0,0.044489968443059406,0.001,2.9057533973508165,0.01444683932413024,135.3867818671113,1.1]","[0.9011799490558519,0.36129252176953147,0.7305562444084746,0.8800411719198571,0.8946269891096302,0.5586623522581015,0.602843576177704,1.0,0.1360553802392189,0.0,0.11923813767644328,0.04497270676966636,0.27077354914969354,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a4\qsim\DE_SOFT_AI_20260905\evaluation_0233.npy,0.357727789298373,0.5674235664656947,0.5577198740188205,0.49429040992762935,0.357727789298373,0.3981062236734728,0.543943805708057,0.5591693646484266,50.04759570655403,28.199201218824353,12.327588916856888,7.106356563490401,13.130989602943735,22.263602618270355,"{""01605500"":0.357727789298373,""01606000"":0.5674235664656947,""01606500"":0.5577198740188205}","{""01605500"":0.3981062236734728,""01606000"":0.543943805708057,""01606500"":0.5591693646484266}","{""01605500"":50.04759570655403,""01606000"":28.199201218824353,""01606500"":12.327588916856888}","{""01605500"":7.106356563490401,""01606000"":13.130989602943735,""01606500"":22.263602618270355}",0.5003075847980056,34.04463770001894,,2026-09-04T05:24:02.721784+00:00
