date,year,dtr_c,srad,clouds,sclear,sndn_h,obs_sunset_h,obs_gap_h,tmax_c,tmin_c,official_ts_c,observed_near_sunset_c,sunset_error_c,dtr_cloud_x
2021-05-04,2021,15.0,25.57,0.13009355770993825,29.393965554141666,19.04946936932894,19.385833333333334,0.33645452416666666,25.0,10.0,21.44455876714077,21.0,0.44455876714076936,0.026018711541987555
2021-05-05,2021,15.0,28.84,0.024044852316767562,29.550538330026466,19.070882578827508,19.38722222222222,0.31661075111111114,28.0,13.0,24.424668619393966,24.0,0.42466861939396594,0.004808970463353495
2021-05-06,2021,16.0,28.63,0.03617051378159464,29.704424288086567,19.09204928366328,19.38888888888889,0.2968509336111111,32.0,16.0,28.16538956699253,28.0,0.1653895669925305,0.04340461653791354
2021-05-07,2021,16.0,28.46,0.04674455939420563,29.85558622347191,19.11296094235434,19.39,0.2771830011111111,34.0,18.0,30.144765300762124,29.0,1.1447653007621241,0.05609347127304672
2021-05-08,2021,8.0,21.74,0.27542965004136155,30.00398788225465,19.1336088865708,19.391111111111112,0.25761523194444447,28.0,20.0,26.062223641063312,20.0,6.062223641063312,0.0
2021-05-09,2021,10.0,25.61,0.15056899124058398,30.149593946897586,19.153984327134236,19.391944444444444,0.23815624722222223,29.0,19.0,26.56527653134333,27.0,-0.4347234686566708,0.0
2021-05-10,2021,10.0,19.7,0.3496712213041113,30.292370021675225,19.17407836069709,19.392777777777777,0.21881500277777777,30.0,20.0,27.552973619627306,23.0,4.552973619627306,0.0
2021-05-11,2021,7.0,9.61,0.6842169179163129,30.43228261814612,19.193881977114923,19.393333333333334,0.19960078388888888,22.0,15.0,20.27861264645864,19.0,1.2786126464586403,0.0
2021-05-12,2021,11.0,11.69,0.6175901859520118,30.569299140772138,19.213386067521952,19.39388888888889,0.1805231938888889,23.0,12.0,20.281884287690033,12.0,8.281884287690033,0.0
2021-05-13,2021,11.0,19.27,0.37238196384555977,30.703387872776432,19.23258143311824,19.394166666666667,0.1615921461111111,21.0,10.0,18.269040532720705,18.0,0.26904053272070527,0.0
2021-05-14,2021,12.0,24.25,0.2135437294778726,30.83451796232797,19.25145879467404,19.394166666666667,0.1428178525,24.0,12.0,21.007021483854217,20.0,1.007021483854217,0.0
2021-05-15,2021,8.0,19.13,0.3821590145982219,30.96265940913564,19.27000880275388,19.394166666666667,0.12421081277777778,21.0,13.0,18.995692128509386,20.0,-1.0043078714906137,0.0
2021-05-16,2021,9.0,15.55,0.4998035088502494,31.087783051530014,19.288222048659975,19.39388888888889,0.10578180083333333,22.0,13.0,19.735245232492492,20.0,-0.26475476750750815,0.0
2021-05-17,2021,9.0,14.93,0.5216255460636344,31.2098605541048,19.306089076090895,19.39361111111111,0.08754185055555556,25.0,16.0,22.725544897254032,19.0,3.725544897254032,0.0
2021-05-18,2021,11.0,27.9,0.10944745244017862,31.328864395984294,19.323600393507927,19.393055555555556,0.06950224277777778,29.0,18.0,26.208513690184216,26.0,0.2085136901842155,0.0
2021-05-19,2021,12.0,29.48,0.06248314086902784,31.44476785977628,19.340746487197485,19.392222222222223,0.051674489444444444,31.0,19.0,27.942379354003208,28.0,-0.057620645996792064,0.0
2021-05-20,2021,14.0,18.55,0.41218494697540164,31.557545021263238,19.357517835013972,19.391388888888887,0.03407031527777778,28.0,14.0,24.418694954808082,15.0,9.418694954808082,0.0
2021-05-21,2021,9.0,25.37,0.19885485797275282,31.667170739877196,19.373904920782916,19.390555555555554,0.016701642222222222,20.0,11.0,17.688904496609823,14.0,3.6889044966098226,0.0
2021-05-22,2021,11.0,19.87,0.37463847073397716,31.77362064999603,19.3898982493399,19.389444444444443,0.00041942944444444444,21.0,10.0,18.16481666272595,19.0,-0.8351833372740494,0.0
2021-05-23,2021,12.0,30.72,0.03629186652402261,31.87687115309146,19.405488362175912,19.388055555555557,0.017280639722222223,26.0,14.0,22.895915369120857,24.0,-1.104084630879143,0.0
2021-05-24,2021,13.0,31.07,0.028361080263024196,31.97689941075096,19.420665853655056,19.386666666666667,0.03386959083333333,30.0,17.0,26.625495147364482,27.0,-0.3745048526355177,0.0
2021-05-25,2021,14.0,31.37,0.021939586144778422,32.07368333858728,19.435421387765565,19.384999999999998,0.050173765277777775,32.0,18.0,28.353640577174666,29.0,-0.6463594228253342,0.0
2021-05-26,2021,12.0,30.04,0.0661295199820261,32.16720160104197,19.449745715360166,19.383333333333333,0.06618054888888888,34.0,22.0,30.864350290305673,31.0,-0.13564970969432721,0.0
2021-05-27,2021,11.0,22.88,0.29070612750240743,32.25743360708034,19.463629691836744,19.381666666666668,0.08187725305555556,34.0,23.0,31.116607671377896,32.0,-0.8833923286221044,0.0
2021-05-28,2021,11.0,19.49,0.3974219833933683,32.34435950676781,19.477064295205487,19.379722222222224,0.09725113638888888,34.0,23.0,31.10786751544435,23.0,8.107867515444351,0.0
2021-05-29,2021,13.0,18.37,0.4335135514815378,32.42796018870928,19.490040644483663,19.3775,0.11228942916666666,32.0,19.0,28.57206352822317,20.0,8.572063528223168,0.0
2021-05-30,2021,11.0,29.11,0.10453410130833607,32.50821727832592,19.502550018354576,19.375555555555557,0.1269793561111111,32.0,21.0,29.0913245480597,29.0,0.09132454805969914,0.0
2021-05-31,2021,11.0,31.79,0.024401116350111884,32.58511313693593,19.514583874022723,19.373055555555556,0.14130816138888888,33.0,22.0,30.083530262039197,30.0,0.08353026203919711,0.0
2021-06-01,2021,12.0,24.91,0.23726135043554863,32.658630861599086,19.526133866192886,19.370833333333334,0.1552631322222222,34.0,22.0,30.810246853638642,31.0,-0.1897531463613582,0.0
2021-06-02,2021,12.0,28.48,0.12981717081537447,32.72875428567832,19.53719186609701,19.368333333333332,0.16883162416666667,35.0,23.0,31.802454468786724,33.0,-1.197545531213276,0.0
2021-06-03,2021,11.0,24.75,0.24532255447477624,32.79546798006537,19.54774998048912,19.365555555555556,0.18200108555555555,38.0,27.0,35.06210506548888,33.0,2.062105065488879,0.0
