date,year,month,n_hours,tmax_c,tmin_c,dtr_c,dtr_bin,observed_tmax_solar_h,tmax_minus_1h_c,tmax_minus_2h_c,tmax_minus_3h_c,norm_drop_1h,norm_drop_2h,norm_drop_3h,htemp_daily_rmse,htemp_daily_bias
2020-06-04,2020,6,22,34.0,25.0,9.0,<10,14.85,0.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.7700132122836019,-0.0071446553224811474
2020-06-05,2020,6,23,32.0,12.0,20.0,>=20,13.35,1.0,2.0,3.0,0.05,0.1,0.15,8.640983617089763,-2.199133728848285
2020-06-06,2020,6,24,22.0,13.0,9.0,<10,17.35,1.0,2.0,3.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.270724109938589,0.23548683658159356
2020-06-07,2020,6,24,24.0,15.0,9.0,<10,15.35,2.0,2.0,2.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.3180002895254601,0.8209229607588143
2020-06-08,2020,6,24,26.0,15.0,11.0,10-<14.5,15.833333333333332,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,1.0632569732142976,-0.582208932115773
2020-06-09,2020,6,24,30.0,17.0,13.0,10-<14.5,14.833333333333334,0.0,1.0,1.0,0.0,0.07692307692307693,0.07692307692307693,1.4114820332822713,-0.7763052856494439
2020-06-10,2020,6,24,29.0,20.0,9.0,<10,15.333333333333332,0.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,0.987544060364335,-0.2985659059611942
2020-06-11,2020,6,24,28.0,22.0,6.0,<10,14.833333333333334,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.5255187522773461,0.07977133566542378
2020-06-12,2020,6,24,29.0,20.0,9.0,<10,16.333333333333332,0.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,0.7537801314547217,0.32940466404976004
2020-06-13,2020,6,24,31.0,20.0,11.0,10-<14.5,15.316666666666666,1.0,2.0,3.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,1.2043619590998815,0.13564069513546664
2020-06-14,2020,6,24,30.0,22.0,8.0,<10,13.316666666666666,0.0,1.0,1.0,0.0,0.125,0.125,0.8309335716886012,0.137544669277838
2020-06-15,2020,6,24,33.0,23.0,10.0,10-<14.5,16.316666666666666,1.0,2.0,3.0,0.1,0.2,0.3,0.8526590795512133,0.0688409874348886
2020-06-16,2020,6,24,36.0,23.0,13.0,10-<14.5,14.316666666666666,0.0,2.0,3.0,0.0,0.15384615384615385,0.23076923076923078,1.3704069095199942,-0.3467747927577805
2020-06-17,2020,6,24,31.0,24.0,7.0,<10,14.816666666666666,0.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,1.2629536888688233,0.2785432680157826
2020-06-18,2020,6,24,28.0,19.0,9.0,<10,13.3,1.0,2.0,3.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.2713559555257845,0.04320713760126186
2020-06-19,2020,6,24,25.0,20.0,5.0,<10,10.8,0.0,1.0,0.0,0.0,0.2,0.0,1.4839687376798614,0.5566307973393078
2020-06-20,2020,6,24,32.0,16.0,16.0,14.5-<18,13.3,1.0,1.0,1.0,0.0625,0.0625,0.0625,1.7970215736586415,-0.21838041857022347
2020-06-21,2020,6,24,22.0,14.0,8.0,<10,16.3,1.0,1.0,2.0,0.125,0.125,0.25,1.249046388900483,-0.02576323205449486
2020-06-22,2020,6,24,26.0,12.0,14.0,10-<14.5,15.8,0.0,1.0,1.0,0.0,0.07142857142857142,0.07142857142857142,1.7087234348452311,-0.6077054908932441
2020-06-23,2020,6,24,29.0,17.0,12.0,10-<14.5,16.283333333333335,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,1.3170300967970539,-0.5390116562743907
2020-06-24,2020,6,24,30.0,21.0,9.0,<10,14.283333333333333,0.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,1.375595946816353,0.4599432161811614
2020-06-25,2020,6,24,30.0,21.0,9.0,<10,13.283333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.4288274824564215,-0.6239119109275427
2020-06-26,2020,6,24,32.0,20.0,12.0,10-<14.5,15.283333333333333,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,1.3716481469012451,-0.6661149307110232
2020-06-27,2020,6,24,37.0,23.0,14.0,10-<14.5,12.283333333333333,2.0,4.0,6.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,2.4497306248778945,0.3882465084738291
2020-06-28,2020,6,24,25.0,16.0,9.0,<10,4.7666666666666675,2.0,2.0,1.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,3.993927244093742,-1.3763920694939067
2020-06-29,2020,6,24,17.0,12.0,5.0,<10,0.26666666666666666,1.0,1.0,1.0,0.2,0.2,0.2,3.5156733496690165,1.8041431412085907
2020-06-30,2020,6,24,24.0,12.0,12.0,10-<14.5,15.266666666666667,1.0,0.0,2.0,0.08333333333333333,0.0,0.16666666666666666,1.433846318486023,-0.7134420402496741
2020-07-01,2020,7,24,29.0,15.0,14.0,10-<14.5,16.266666666666666,0.0,1.0,3.0,0.0,0.07142857142857142,0.21428571428571427,1.6144779891846157,-0.9109782360236799
2020-07-02,2020,7,24,32.0,22.0,10.0,10-<14.5,15.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6589274689102895,-0.27151373742676305
2020-07-03,2020,7,24,34.0,23.0,11.0,10-<14.5,13.25,2.0,6.0,5.0,0.18181818181818182,0.5454545454545454,0.45454545454545453,2.6103593473910665,1.0866844693171993
2020-07-04,2020,7,24,33.0,23.0,10.0,10-<14.5,15.75,0.0,1.0,2.0,0.0,0.1,0.2,1.2951863912931956,0.6827592907286858
2020-07-05,2020,7,24,27.0,20.0,7.0,<10,16.25,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,2.1586086576655963,-0.606990525270794
2020-07-06,2020,7,24,26.0,20.0,6.0,<10,9.25,0.0,1.0,6.0,0.0,0.16666666666666666,1.0,2.0370698654124864,0.1984882528473165
2020-07-07,2020,7,24,27.0,19.0,8.0,<10,17.25,0.0,2.0,4.0,0.0,0.25,0.5,2.110576278754255,0.9986822374113576
2020-07-08,2020,7,24,34.0,20.0,14.0,10-<14.5,14.25,2.0,2.0,2.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.154262001588597,0.23537739665174762
2020-07-09,2020,7,24,30.0,21.0,9.0,<10,15.233333333333333,0.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,1.1328865639653063,-0.10557078565962492
2020-07-10,2020,7,24,32.0,23.0,9.0,<10,13.733333333333333,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.9498529737533586,-0.358343385008198
2020-07-11,2020,7,24,30.0,24.0,6.0,<10,12.233333333333333,0.0,1.0,2.0,0.0,0.16666666666666666,0.3333333333333333,1.6896143499943406,0.8147057959927473
2020-07-12,2020,7,24,25.0,20.0,5.0,<10,15.233333333333333,0.0,0.0,5.0,0.0,0.0,1.0,1.6224013677866937,-0.08666412290990581
2020-07-13,2020,7,24,29.0,21.0,8.0,<10,15.233333333333333,0.0,1.0,1.0,0.0,0.125,0.125,0.6069924991843043,0.19183470773346464
2020-07-14,2020,7,24,30.0,20.0,10.0,10-<14.5,15.733333333333334,0.0,1.0,1.0,0.0,0.1,0.1,1.5206082987420113,-1.1805889911481318
2020-07-15,2020,7,24,32.0,21.0,11.0,10-<14.5,16.233333333333334,1.0,2.0,3.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,1.114168472695635,-0.32790084365808897
2020-07-16,2020,7,24,33.0,25.0,8.0,<10,15.233333333333333,1.0,3.0,2.0,0.125,0.375,0.25,1.0384912915872284,0.5992410335634406
2020-07-17,2020,7,24,36.0,24.0,12.0,10-<14.5,15.233333333333333,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9099515555869674,-0.27279372440568156
2020-07-18,2020,7,24,38.0,26.0,12.0,10-<14.5,15.216666666666665,0.0,1.0,2.0,0.0,0.08333333333333333,0.16666666666666666,0.8337327503390755,-0.2362620610520801
2020-07-19,2020,7,24,34.0,28.0,6.0,<10,10.716666666666667,0.0,1.0,3.0,0.0,0.16666666666666666,0.5,2.7727016462930827,0.7958849223012802
2020-07-20,2020,7,24,32.0,26.0,6.0,<10,11.716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.2009734677681385,0.001460916190420214
2020-07-21,2020,7,24,32.0,23.0,9.0,<10,16.216666666666665,0.0,1.0,3.0,0.0,0.1111111111111111,0.3333333333333333,1.5832145373828403,0.31048903119071314
2020-07-22,2020,7,24,33.0,24.0,9.0,<10,12.716666666666667,0.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,1.0450112988319114,0.13944649230486542
2020-07-23,2020,7,24,28.0,22.0,6.0,<10,12.216666666666667,0.0,1.0,3.0,0.0,0.16666666666666666,0.5,1.0094001849027583,0.03443873447534681
2020-07-24,2020,7,24,35.0,22.0,13.0,10-<14.5,14.216666666666667,1.0,1.0,2.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,1.0143147495065976,0.29023969722118476
2020-07-25,2020,7,24,32.0,26.0,6.0,<10,14.216666666666667,0.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.8828137779273488,0.36159299830538316
2020-07-26,2020,7,24,34.0,23.0,11.0,10-<14.5,15.216666666666667,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.9255368821941192,-0.5096227844995532
2020-07-27,2020,7,23,35.0,16.0,19.0,18-<20,13.216666666666667,1.0,6.0,8.0,0.05263157894736842,0.3157894736842105,0.42105263157894735,6.624052284660231,-1.116042810634708
2020-07-28,2020,7,24,28.0,17.0,11.0,10-<14.5,16.216666666666665,1.0,1.0,2.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,1.1194518131559001,-0.10507487708584924
2020-07-29,2020,7,24,33.0,20.0,13.0,10-<14.5,14.716666666666667,0.0,2.0,2.0,0.0,0.15384615384615385,0.15384615384615385,1.223749373057487,-0.07854504791552823
2020-07-30,2020,7,24,29.0,18.0,11.0,10-<14.5,17.216666666666665,3.0,4.0,5.0,0.2727272727272727,0.36363636363636365,0.45454545454545453,3.619282160284939,1.2156443084134516
2020-07-31,2020,7,24,30.0,17.0,13.0,10-<14.5,15.716666666666665,0.0,1.0,1.0,0.0,0.07692307692307693,0.07692307692307693,1.5089196442906672,-0.9798685111132942
2020-08-01,2020,8,24,32.0,21.0,11.0,10-<14.5,15.216666666666665,0.0,1.0,2.0,0.0,0.09090909090909091,0.18181818181818182,0.9034240051972521,-0.46523184896588193
2020-08-02,2020,8,24,34.0,22.0,12.0,10-<14.5,15.233333333333333,1.0,1.0,2.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,1.2435744975198653,-0.5003176163988227
2020-08-03,2020,8,24,32.0,24.0,8.0,<10,17.233333333333334,1.0,3.0,4.0,0.125,0.375,0.5,1.372075310323383,0.5638627067269893
2020-08-04,2020,8,24,32.0,21.0,11.0,10-<14.5,14.233333333333333,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.6048041079436293,-0.15408990633689865
2020-08-05,2020,8,24,33.0,20.0,13.0,10-<14.5,14.733333333333333,0.0,1.0,1.0,0.0,0.07692307692307693,0.07692307692307693,1.3484384853020772,-0.6797002449620644
2020-08-06,2020,8,24,33.0,24.0,9.0,<10,14.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.2765396239599491,-0.6915819360015861
2020-08-07,2020,8,24,36.0,25.0,11.0,10-<14.5,13.733333333333333,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.9563905661778547,-0.26047749314795227
2020-08-08,2020,8,24,34.0,25.0,9.0,<10,15.233333333333333,0.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,0.7376947899364107,-0.03769957424040168
2020-08-09,2020,8,24,35.0,24.0,11.0,10-<14.5,15.733333333333334,1.0,2.0,4.0,0.09090909090909091,0.18181818181818182,0.36363636363636365,1.0217860665509968,-0.44293687201463694
2020-08-10,2020,8,24,32.0,25.0,7.0,<10,16.233333333333334,0.0,1.0,2.0,0.0,0.14285714285714285,0.2857142857142857,0.8308708424858482,0.18273570511072604
2020-08-11,2020,8,24,34.0,24.0,10.0,10-<14.5,13.75,0.0,1.0,2.0,0.0,0.1,0.2,0.9286884076838423,0.20011596030440396
2020-08-12,2020,8,24,31.0,24.0,7.0,<10,11.25,1.0,1.0,2.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0032538134193585,0.047395655858897566
2020-08-13,2020,8,23,33.0,24.0,9.0,<10,15.25,0.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,0.8002582833373921,0.16676257245557155
2020-08-14,2020,8,24,26.0,16.0,10.0,10-<14.5,0.25,1.0,1.0,2.0,0.1,0.1,0.2,6.062852596210306,0.38601880069467054
2020-08-15,2020,8,24,28.0,17.0,11.0,10-<14.5,15.75,0.0,0.0,0.0,0.0,0.0,0.0,1.3921543207177383,-0.8254173362233543
2020-08-16,2020,8,24,31.0,21.0,10.0,10-<14.5,15.266666666666667,0.0,1.0,1.0,0.0,0.1,0.1,0.67470258794922,-0.12925369900301367
2020-08-17,2020,8,24,33.0,23.0,10.0,10-<14.5,16.266666666666666,0.0,1.0,3.0,0.0,0.1,0.3,1.2198724253297228,-0.09527944690408363
2020-08-18,2020,8,24,39.0,24.0,15.0,14.5-<18,14.266666666666667,2.0,3.0,4.0,0.13333333333333333,0.2,0.26666666666666666,2.631968926816232,1.9912934809140863
2020-08-19,2020,8,24,28.0,21.0,7.0,<10,14.266666666666667,0.0,1.0,2.0,0.0,0.14285714285714285,0.2857142857142857,0.8565020664925079,0.3432414786097137
2020-08-20,2020,8,24,30.0,21.0,9.0,<10,15.283333333333333,0.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,0.49766083371742315,0.04733087532174022
2020-08-21,2020,8,24,32.0,21.0,11.0,10-<14.5,15.783333333333335,0.0,1.0,2.0,0.0,0.09090909090909091,0.18181818181818182,1.2617637915255429,-0.7100805425884656
2020-08-22,2020,8,24,30.0,20.0,10.0,10-<14.5,16.283333333333335,1.0,2.0,3.0,0.1,0.2,0.3,0.8332780898126032,-0.42620304546140764
2020-08-23,2020,8,24,32.0,21.0,11.0,10-<14.5,14.783333333333333,0.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.9275926848263232,-0.2275847006837887
2020-08-24,2020,8,24,33.0,21.0,12.0,10-<14.5,15.3,0.0,0.0,2.0,0.0,0.0,0.16666666666666666,1.3870602942949921,-0.8622326058835874
2020-08-25,2020,8,24,39.0,24.0,15.0,14.5-<18,12.3,2.0,1.0,2.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,3.0733150045728466,0.9959040391869066
2020-08-26,2020,8,24,23.0,17.0,6.0,<10,14.8,0.0,0.0,0.0,0.0,0.0,0.0,2.096403724557514,-0.18884780056607697
2020-08-27,2020,8,24,25.0,16.0,9.0,<10,13.316666666666666,1.0,1.0,2.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.943761332247291,1.0025832676263564
2020-08-28,2020,8,24,21.0,13.0,8.0,<10,17.316666666666666,0.0,2.0,2.0,0.0,0.25,0.25,1.2897000495012074,-0.0816275720992814
2020-08-29,2020,8,24,26.0,16.0,10.0,10-<14.5,15.316666666666666,1.0,2.0,2.0,0.1,0.2,0.2,0.7963050183267144,0.2768713240609871
2020-08-30,2020,8,24,27.0,15.0,12.0,10-<14.5,14.333333333333334,0.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,1.295163596460837,-0.8256269242335993
2020-08-31,2020,8,24,28.0,18.0,10.0,10-<14.5,15.833333333333332,0.0,0.0,1.0,0.0,0.0,0.1,1.0571570501703775,-0.48626068975461534
2020-09-01,2020,9,24,30.0,19.0,11.0,10-<14.5,15.333333333333334,1.0,1.0,2.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.8654048806896273,-0.16713888624473272
2020-09-02,2020,9,24,30.0,23.0,7.0,<10,14.85,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.8439828174642238,0.40036070350785263
2020-09-03,2020,9,24,34.0,21.0,13.0,10-<14.5,14.85,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,1.2545203253417456,-0.49129512775156997
2020-09-04,2020,9,24,29.0,20.0,9.0,<10,17.35,2.0,4.0,5.0,0.2222222222222222,0.4444444444444444,0.5555555555555556,1.1356121648907471,0.12182737850561647
2020-09-05,2020,9,24,28.0,20.0,8.0,<10,14.866666666666667,0.0,0.0,1.0,0.0,0.0,0.125,0.47461463256874276,-0.2072518375271056
2020-09-06,2020,9,24,33.0,19.0,14.0,10-<14.5,13.866666666666667,0.0,1.0,7.0,0.0,0.07142857142857142,0.5,2.788344343488916,1.7196264712921854
2020-09-07,2020,9,24,20.0,13.0,7.0,<10,1.3666666666666667,0.0,2.0,2.0,0.0,0.2857142857142857,0.2857142857142857,4.079187544686886,-0.08211188069700419
2020-09-08,2020,9,24,24.0,13.0,11.0,10-<14.5,15.383333333333333,0.0,1.0,2.0,0.0,0.09090909090909091,0.18181818181818182,1.1130900526866785,-0.5954669428299441
2020-09-09,2020,9,24,25.0,14.0,11.0,10-<14.5,14.383333333333333,2.0,1.0,2.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,1.0052163526581857,0.43810907764201823
2020-09-10,2020,9,24,23.0,15.0,8.0,<10,15.883333333333333,0.0,1.0,2.0,0.0,0.125,0.25,1.0250284566224155,0.4301719759469563
2020-09-11,2020,9,24,20.0,12.0,8.0,<10,15.4,0.0,1.0,2.0,0.0,0.125,0.25,0.4503725460682304,0.007621919475449361
2020-09-12,2020,9,24,23.0,12.0,11.0,10-<14.5,14.9,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.6820840835715217,-0.1277774478264504
2020-09-13,2020,9,24,23.0,13.0,10.0,10-<14.5,15.416666666666666,2.0,2.0,3.0,0.2,0.2,0.3,1.2173189305317011,0.04697226482452691
2020-09-14,2020,9,24,25.0,14.0,11.0,10-<14.5,14.916666666666666,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,1.2389117037140418,-0.14387525988680597
2020-09-15,2020,9,24,25.0,15.0,10.0,10-<14.5,14.916666666666666,0.0,0.0,1.0,0.0,0.0,0.1,1.2110667516557025,-0.4259968463301547
2020-09-16,2020,9,24,28.0,16.0,12.0,10-<14.5,13.933333333333334,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,1.3109859715766925,-0.2616044783471681
2020-09-17,2020,9,24,31.0,17.0,14.0,10-<14.5,14.433333333333334,0.0,1.0,2.0,0.0,0.07142857142857142,0.14285714285714285,1.0025458143616137,-0.01680301113711809
2020-09-18,2020,9,24,22.0,14.0,8.0,<10,12.433333333333334,1.0,5.0,5.0,0.125,0.625,0.625,3.9163029561376783,0.21671244354821276
2020-09-19,2020,9,24,19.0,13.0,6.0,<10,15.45,0.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.48171030520008157,0.16858300583688401
2020-09-20,2020,9,24,19.0,12.0,7.0,<10,13.95,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,1.1751441080417029,-0.523689704239666
2020-09-21,2020,9,24,23.0,15.0,8.0,<10,15.45,0.0,1.0,2.0,0.0,0.125,0.25,0.7907952108274948,0.24093287153597176
2020-09-22,2020,9,24,26.0,14.0,12.0,10-<14.5,14.966666666666667,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,1.1357151303707331,-0.3973398092714684
2020-09-23,2020,9,24,24.0,16.0,8.0,<10,16.466666666666665,1.0,3.0,3.0,0.125,0.375,0.375,0.7760102701926402,0.18764452643342486
2020-09-24,2020,9,24,22.0,15.0,7.0,<10,14.483333333333333,0.0,1.0,2.0,0.0,0.14285714285714285,0.2857142857142857,1.0064293761652645,0.41431549265026374
2020-09-25,2020,9,24,16.0,11.0,5.0,<10,14.983333333333333,0.0,0.0,2.0,0.0,0.0,0.4,1.1913198468323858,-0.2910220969299808
2020-09-26,2020,9,24,14.0,9.0,5.0,<10,13.983333333333333,0.0,1.0,1.0,0.0,0.2,0.2,0.8651400894708687,-0.48843829993588406
2020-09-27,2020,9,24,16.0,8.0,8.0,<10,14.5,0.0,0.0,1.0,0.0,0.0,0.125,1.2275452141096825,-0.79604999555072
2020-09-28,2020,9,24,17.0,10.0,7.0,<10,14.5,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.7027761932112102,-0.44079958960688165
2020-09-29,2020,9,24,12.0,9.0,3.0,<10,2.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.578528120607558,-0.08376318951793094
2020-09-30,2020,9,24,17.0,7.0,10.0,10-<14.5,14.016666666666667,1.0,1.0,2.0,0.1,0.1,0.2,1.43478107111891,0.3808253482907707
2020-10-01,2020,10,24,14.0,4.0,10.0,10-<14.5,14.516666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.706598279358075,-1.000788784739897
2020-10-02,2020,10,24,16.0,6.0,10.0,10-<14.5,15.516666666666666,0.0,0.0,2.0,0.0,0.0,0.2,0.962534495337743,-0.29903682011318766
2020-10-03,2020,10,24,16.0,7.0,9.0,<10,15.016666666666667,0.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,1.1514475383229903,-0.5667185280545645
2020-10-04,2020,10,24,19.0,8.0,11.0,10-<14.5,15.533333333333335,1.0,2.0,4.0,0.09090909090909091,0.18181818181818182,0.36363636363636365,1.0528848787371121,-0.17670783572676316
2020-10-05,2020,10,24,21.0,9.0,12.0,10-<14.5,15.033333333333333,1.0,2.0,4.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,1.1032853420327424,-0.21577575550937844
2020-10-06,2020,10,24,26.0,8.0,18.0,18-<20,14.033333333333333,3.0,7.0,10.0,0.16666666666666666,0.3888888888888889,0.5555555555555556,4.2225949037519905,0.6646109738708372
2020-10-07,2020,10,24,12.0,5.0,7.0,<10,14.55,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.9006887205819336,-0.06554491735643371
2020-10-08,2020,10,24,13.0,4.0,9.0,<10,15.05,0.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,0.955662533072837,-0.512729206737896
2020-10-09,2020,10,24,13.0,5.0,8.0,<10,13.55,0.0,1.0,2.0,0.0,0.125,0.25,1.1112459788055964,0.4742340402887801
2020-10-10,2020,10,24,12.0,5.0,7.0,<10,14.55,0.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.5601288110941466,0.004191887378751573
2020-10-11,2020,10,24,14.0,5.0,9.0,<10,15.066666666666666,0.0,1.0,2.0,0.0,0.1111111111111111,0.2222222222222222,1.0365952234564157,-0.11354156916820242
2020-10-12,2020,10,24,14.0,5.0,9.0,<10,15.066666666666666,0.0,2.0,2.0,0.0,0.2222222222222222,0.2222222222222222,1.1232045805450284,-0.7026733764529941
2020-10-13,2020,10,24,17.0,8.0,9.0,<10,14.066666666666666,1.0,2.0,3.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.4294468115336332,0.8748695193439776
2020-10-14,2020,10,24,16.0,6.0,10.0,10-<14.5,14.566666666666666,0.0,1.0,2.0,0.0,0.1,0.2,1.0577079679931047,0.12305825744953865
2020-10-15,2020,10,24,15.0,6.0,9.0,<10,14.566666666666666,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.9491855675294051,-0.1783734150049773
2020-10-16,2020,10,24,16.0,6.0,10.0,10-<14.5,15.083333333333334,0.0,1.0,3.0,0.0,0.1,0.3,0.857522352112676,-0.18145647840868842
2020-10-17,2020,10,24,18.0,6.0,12.0,10-<14.5,15.583333333333332,0.0,2.0,4.0,0.0,0.16666666666666666,0.3333333333333333,1.3587583203075089,-0.22543627030263505
2020-10-18,2020,10,24,17.0,6.0,11.0,10-<14.5,15.083333333333334,0.0,1.0,2.0,0.0,0.09090909090909091,0.18181818181818182,1.4800340415290243,-1.0262107502997502
