*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -HEAD  AUG 30, 2026 03:50:10

*RUN   1        : GUO2025 XINYU66 REAL      MZCER048 SHIH1904    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : SHIH1904 MZ GUO2025 SHIHEZI 2019 W4
 DATA PATH      :
 TREATMENT  1   : GUO2025 XINYU66 REAL      MZCER048
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-80  80-100
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 2019 159    38    36   10.0      3   1.31    757     64      0    565    820    820      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    172.6   0.51   0.00   0.63    0.77    3.20    3.06    2.43    1.84    1.09    0.56    0.00    0.00    0.00      0      0      0       0       0 19.22
 2019 160    39    37   11.0      3   1.41    834     79      0    575    914    914      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    169.4   0.55   0.00   0.65    0.81    3.23    3.09    2.46    1.87    1.12    0.59    0.01    0.00    0.00      0      0      0       0       0 12.10
 2019 161    40    38   11.0      3   1.53    918     99      0    626   1017   1017      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    166.3   0.59   0.00   0.66    0.92    3.40    3.28    2.62    2.03    1.26    0.73    0.08    0.00    0.00      0      0      0       0       0 12.15
 2019 162    41    39   11.0      3   1.63    998    121      0    641   1119   1119      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    163.6   0.63   0.00   0.68    0.95    3.45    3.33    2.66    2.08    1.30    0.77    0.11    0.00    0.00      0      0      0       0       0 11.00
 2019 163    42    40   11.0      3   1.73   1072    144      0    644   1216   1216      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    161.3   0.67   0.00   0.69    0.97    3.45    3.34    2.67    2.09    1.31    0.78    0.12    0.00    0.00      0      0      0       0       0  9.60
 2019 164    43    41   12.0      3   1.88   1189    185      0    740   1374   1374      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    158.1   0.73   0.00   0.71    1.30    3.77    3.65    2.94    2.37    1.54    1.02    0.33    0.00    0.00      0      0      0       0       0 12.35
 2019 165    44    42   12.0      3   2.06   1332    243      0    801   1575   1575      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    154.6   0.80   0.00   0.73    1.51    3.97    3.85    3.11    2.54    1.68    1.16    0.45    0.04    0.00      0      0      0       0       0 14.75
 2019 166    45    43   12.0      3   2.27   1505    326      0    860   1831   1831      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    151.0   0.88   0.00   0.76    1.71    4.00    4.00    3.27    2.70    1.82    1.30    0.56    0.11    0.00      0      0      0       0       0 17.45
 2019 167    46    44   13.0      3   2.46   1662    414      0    869   2076   2076      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    148.0   0.96   0.00   0.79    1.75    4.00    4.00    3.29    2.72    1.84    1.33    0.58    0.13    0.00      0      0      0       0       0 18.05
 2019 168    47    45   13.0      3   2.63   1809    507      0    968   2316   2316      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    145.6   1.02   0.00   0.81    2.06    4.00    4.00    3.55    2.98    2.06    1.55    0.75    0.32    0.00      0      0      0       0       0 14.25
 2019 169    48    46   14.0      3   2.85   1995    656      0    982   2651   2653      0    0.0  0.000      3      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      3    142.8   1.11   0.00   0.83    2.11    4.00    4.00    3.58    3.02    2.09    1.58    0.78    0.35    0.00      0      0      0       0       0 17.00
 2019 170    49    47   14.0      3   2.98   2114    823      0    993   2937   2943      0    0.0  0.000      6      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      6    141.2   1.16   0.00   0.85    2.15    4.00    4.00    3.61    3.05    2.11    1.60    0.80    0.37    0.01      0      0      0       0       0 18.60
 2019 171    50    48   14.0      3   3.09   2206    978      0   1003   3184   3195      0    0.0  0.000     11      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0     11    140.0   1.20   0.00   0.87    2.18    4.00    4.00    3.62    3.07    2.13    1.62    0.82    0.39    0.01      0      0      0       0       0 13.55
 2019 172    51    49   15.0      3   3.21   2312   1185      0   1015   3497   3517      0    0.0  0.000     20      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.01      0     20    138.7   1.25   0.00   0.89    2.22    4.00    4.00    3.65    3.10    2.16    1.65    0.85    0.42    0.02      0      0      0       0       0 16.50
 2019 173    52    50   15.0      3   3.33   2427   1436      0   1032   3863   3900      0    0.0  0.000     37      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.01      0     37    137.4   1.30   0.00   0.92    2.27    4.00    4.00    3.68    3.13    2.19    1.69    0.88    0.45    0.04      0      0      0       0       0 19.36
 2019 174    53    51   16.0      3   3.39   2479   1564      0   1037   4044   4087      0    0.0  0.000     43      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.01      0     43    136.8   1.32   0.00   0.94    2.29    4.00    4.00    3.69    3.14    2.20    1.70    0.89    0.47    0.04      0      0      0       0       0 17.15
 2019 175    54    52   16.0      3   3.51   2590   1824      0   1055   4414   4503      0    0.0  0.000     89      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.02      0     89    135.7   1.37   0.00   0.96    2.35    4.00    4.00    3.73    3.18    2.24    1.74    0.92    0.50    0.06      0      0      0       0       0 16.25
 2019 176    55    53   16.0      3   3.62   2690   2058      0   1074   4748   4895      0    0.0  0.000    146      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.03      0    146    134.6   1.41   0.00   0.98    2.40    4.00    4.00    3.77    3.22    2.27    1.78    0.95    0.54    0.09      0      0      0       0       0 15.15
 2019 177    56    54   17.0      3   3.74   2795   2298      0   1100   5094   5325      0    0.0  0.000    231      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.04      0    231    133.6   1.45   0.00   1.00    2.48    4.00    4.00    3.82    3.28    2.32    1.83    1.00    0.58    0.12      0      0      0       0       0 16.85
 2019 178    57    55   17.0      3   3.85   2902   2532      0   1119   5434   5777      0    0.0  0.000    343      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.06      0    343    132.6   1.50   0.00   1.00    2.54    4.00    4.00    3.86    3.33    2.36    1.87    1.03    0.62    0.15      0      0      0       0       0 18.35
 2019 179    58    56   17.0      3   3.96   3006   2742      0   1138   5748   6216      0    0.0  0.000    468      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.08      0    468    131.7   1.54   0.00   1.00    2.59    4.00    4.00    3.90    3.37    2.39    1.91    1.06    0.65    0.17      0      0      0       0       0 20.23
 2019 180    59    57   17.0      3   4.06   3099   2924      0   1154   6024   6610      0    0.0  0.000    587      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.09      0    587    130.9   1.58   0.00   1.00    2.64    4.00    4.00    3.93    3.40    2.42    1.94    1.09    0.68    0.20      0      0      0       0       0 22.26
 2019 181    60    58   17.0      3   4.13   3175   3072      0   1166   6246   6926      0    0.0  0.000    679      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.10      0    679    130.2   1.60   0.00   1.00    2.67    4.00    4.00    3.96    3.42    2.45    1.97    1.11    0.70    0.22      0      0      0       0       0 22.55
