year,date,TMIN_source,Guo_TMAX,POWER_TMAX,Guo_TMIN,POWER_TMIN,Guo_TMEAN,POWER_TMEAN,Guo_DTR,POWER_DTR
2019,2019-08-30,mean_identity_fallback,36.67328994910555,39.48,17.34515881261298,24.1,27.009224380859266,31.79,19.328131136492573,15.379999999999995
2020,2020-05-01,missing,22.833276896973466,22.08,,13.52,,17.799999999999997,,8.559999999999999
2020,2020-05-02,black_curve,25.30455947231298,26.31,11.903942690542387,11.55,18.604251081427684,18.93,13.400616781770594,14.759999999999998
2020,2020-05-03,black_curve,28.680818765382455,30.08,13.087373782958494,13.09,20.884096274170474,21.585,15.59344498242396,16.99
2020,2020-05-04,black_curve,27.0100925172656,25.64,14.79290682791111,16.37,20.901499672588358,21.005000000000003,12.21718568935449,9.27
2020,2020-05-05,black_curve,24.64323033243339,25.86,12.669692220929278,11.9,18.656461276681334,18.88,11.973538111504112,13.959999999999999
2020,2020-05-06,black_curve,20.7448690868274,18.64,9.084592146845196,8.02,14.914730616836298,13.33,11.660276939982204,10.620000000000001
2020,2020-05-07,mean_identity_fallback,21.580232210885832,22.27,15.205004758977807,5.79,18.39261848493182,14.03,6.3752274519080245,16.48
2020,2020-05-08,black_curve,25.61782064383489,26.93,8.910558162666362,8.13,17.264189403250626,17.53,16.707262481168527,18.799999999999997
2020,2020-05-09,black_curve,28.332750797024776,28.61,11.590681519020478,14.13,19.961716158022625,21.37,16.742069278004298,14.479999999999999
2020,2020-05-10,black_curve,30.00347704514163,29.12,14.827713624746885,14.26,22.415595334944257,21.69,15.175763420394745,14.860000000000001
2020,2020-05-11,black_curve,31.743816886930016,32.84,16.394019482356434,16.73,24.068918184643223,24.785000000000004,15.349797404573582,16.110000000000003
2020,2020-05-12,mean_identity_fallback,30.00347704514163,28.96,28.072938700596133,19.02,29.03820787286888,23.990000000000002,1.9305383445454964,9.940000000000001
2020,2020-05-13,mean_identity_fallback,31.256521731229267,31.65,27.55770375659591,18.27,29.407112743912588,24.96,3.698817974633357,13.379999999999999
2020,2020-05-14,mean_identity_fallback,32.43995282364537,31.61,26.953986062622107,16.98,29.69696944313374,24.295,5.485966761023263,14.629999999999999
2020,2020-05-15,mean_identity_fallback,33.76261110340455,34.8,27.265057013221323,16.88,30.513834058312938,25.839999999999996,6.497554090183229,17.919999999999998
2020,2020-05-16,black_curve,31.952657667944624,30.8,17.298996200086393,16.65,24.625826934015507,23.725,14.653661467858232,14.150000000000002
2020,2020-05-17,black_curve,30.28193141982777,29.91,18.20397291781636,19.37,24.242952168822065,24.64,12.077958502011413,10.54
2020,2020-05-18,mean_identity_fallback,29.725022670455488,29.98,27.455473587011298,19.06,28.590248128733393,24.52,2.26954908344419,10.920000000000002
2020,2020-05-19,mean_identity_fallback,28.193523609681705,27.46,31.674717710059554,20.22,29.93412065987063,23.84,-3.4811941003778486,7.240000000000002
2020,2020-05-20,mean_identity_fallback,28.193523609681705,30.03,25.87762393325186,17.71,27.035573771466783,23.87,2.3158996764298436,12.32
2020,2020-05-21,mean_identity_fallback,23.56421963052459,21.22,22.865296377844288,15.05,23.21475800418444,18.134999999999998,0.6989232526803022,6.169999999999998
2020,2020-05-22,mean_identity_fallback,27.358160485623277,29.11,24.446845647294555,12.46,25.902503066458916,20.785,2.911314838328721,16.65
2020,2020-05-23,mean_identity_fallback,29.79463626412702,30.28,27.385859993339764,15.85,28.590248128733393,23.065,2.408776270787257,14.430000000000001
2020,2020-05-24,black_curve,29.585795483112417,29.48,16.498439872863734,16.88,23.042117677988074,23.18,13.087355610248682,12.600000000000001
2020,2020-05-25,mean_identity_fallback,30.978067356543125,30.62,25.67542768623485,17.29,28.326747521388988,23.955,5.302639670308274,13.330000000000002
2020,2020-05-26,mean_identity_fallback,33.55377032238994,33.68,26.52527952474992,20.07,30.039524923569928,26.875,7.028490797640018,13.61
2020,2020-05-27,mean_identity_fallback,34.04106547809069,36.43,28.883839177507213,20.22,31.46245232779895,28.325,5.157226300583474,16.21
2020,2020-05-28,mean_identity_fallback,29.02888673374013,27.39,27.782704652682945,16.72,28.405795693211537,22.055,1.246182081057185,10.670000000000002
2020,2020-05-29,mean_identity_fallback,30.978067356543125,31.02,22.882271658991844,14.31,26.930169507767484,22.665,8.095795697551281,16.71
2020,2020-05-30,black_curve,33.41454313504687,34.04,16.25479229501336,16.26,24.834667715030115,25.15,17.15975084003351,17.779999999999998
2020,2020-05-31,mean_identity_fallback,33.90183829074762,33.5,30.656795595208678,18.28,32.27931694297815,25.89,3.2450426955389418,15.219999999999999
2020,2020-06-01,black_curve,35.85101891355062,35.92,19.770278775425908,19.39,27.810648844488263,27.655,16.08074013812471,16.53
2020,2020-06-02,black_curve,37.24329078698132,37.95,21.684652601393132,21.69,29.463971694187226,29.82,15.558638185588187,16.26
2020,2020-06-03,mean_identity_fallback,36.26870047557983,36.01,30.924979691435915,24.01,33.59684008350787,30.009999999999998,5.343720784143912,11.999999999999996
2020,2020-06-04,mean_identity_fallback,37.10406359963825,37.09,31.723345797735874,22.72,34.41370469868706,29.905,5.380717801902378,14.370000000000005
2020,2020-06-05,mean_identity_fallback,32.92724797934612,38.01,20.93309103618885,15.68,26.930169507767484,26.845,11.994156943157272,22.33
2020,2020-06-06,black_curve,26.035502205864105,23.9,13.296214563973102,11.05,19.665858384918604,17.475,12.739287641891003,12.849999999999998
2020,2020-06-07,black_curve,25.339366269148748,24.78,12.634885424093511,13.37,18.98712584662113,19.075,12.704480845055237,11.410000000000002
2020,2020-06-08,mean_identity_fallback,28.193523609681705,27.46,20.765627714778084,13.12,24.479575662229895,20.29,7.427895894903621,14.340000000000002
2020,2020-06-09,black_curve,30.351545013499305,31.41,15.315008780447627,14.9,22.833276896973466,23.155,15.036536233051677,16.509999999999998
2020,2020-06-10,mean_identity_fallback,29.02888673374013,28.9,26.5705790745833,17.29,27.799732904161715,23.095,2.45830765915683,11.61
2020,2020-06-11,mean_identity_fallback,29.51618188944088,29.32,26.55759975489478,16.12,28.03689082216783,22.72,2.9585821345460985,13.2
2020,2020-06-12,mean_identity_fallback,30.42115860717084,30.82,25.547225474734756,18.94,27.9841920409528,24.880000000000003,4.873933132436086,11.879999999999999
2020,2020-06-13,black_curve,30.42115860717084,30.25,18.134359324144818,18.86,24.27775896565783,24.555,12.286799283026024,11.39
2020,2020-06-14,black_curve,32.579180010988445,31.46,18.378006901995192,17.6,25.47859345649182,24.53,14.201173108993252,13.86
2020,2020-06-15,black_curve,35.08526938316372,35.36,19.422210807068225,19.77,27.253740095115973,27.564999999999998,15.663058576095494,15.59
2020,2020-06-16,black_curve,36.12947328823675,36.53,20.570835102648566,20.62,28.35015419544266,28.575000000000003,15.558638185588187,15.91
2020,2020-06-17,black_curve,34.145485868597994,36.04,20.187960337455117,21.35,27.166723103026555,28.695,13.957525531142878,14.689999999999998
2020,2020-06-18,black_curve,30.76922657552852,31.82,19.108949635546317,19.32,24.93908810553742,25.57,11.660276939982204,12.5
2020,2020-06-19,black_curve,30.073090638813163,28.4,17.99513213680175,18.52,24.034111387807457,23.46,12.077958502011413,9.879999999999999
2020,2020-06-20,mean_identity_fallback,30.28193141982777,33.28,23.631106376922226,17.47,26.956518898375,25.375,6.650825042905545,15.810000000000002
2020,2020-06-21,black_curve,26.662024548907922,25.83,13.470248548151936,14.45,20.06613654852993,20.14,13.191776000755986,11.379999999999999
2020,2020-06-22,black_curve,29.02888673374013,27.68,13.01776018928696,11.64,21.023323461513545,19.66,16.01112654445317,16.04
2020,2020-06-23,black_curve,31.465362512243875,31.84,17.22938260641486,14.84,24.347372559329365,23.34,14.235979905829016,17.0
2020,2020-06-24,black_curve,31.883044074273087,32.03,19.805085572261675,21.26,25.84406482326738,26.645000000000003,12.077958502011413,10.77
2020,2020-06-25,black_curve,32.92724797934612,31.98,19.83989236909744,19.97,26.38357017422178,25.975,13.087355610248679,12.010000000000002
2020,2020-06-26,black_curve,34.94604219582065,34.76,20.46641471214126,19.57,27.706228453980955,27.165,14.479627483679394,15.189999999999998
2020,2020-06-27,black_curve,33.06647516668919,36.34,21.23216424252815,21.8,27.14931970460867,29.07,11.834310924161038,14.540000000000003
2020,2020-06-28,black_curve,26.59241095523639,28.78,17.298996200086393,14.43,21.94570357766139,21.605,9.293414755149996,14.350000000000001
2020,2020-06-29,mean_identity_fallback,21.40619822670699,15.65,12.26969002862343,12.03,16.83794412766521,13.84,9.136508198083561,3.620000000000001
2020,2020-06-30,black_curve,26.801251736250993,25.22,12.913339798779653,11.98,19.857295767515325,18.6,13.88791193747134,13.239999999999998
2020,2020-07-01,black_curve,31.813430480601554,30.73,16.498439872863734,13.44,24.155935176732644,22.085,15.314990607737819,17.29
2020,2020-07-02,black_curve,34.806815008477585,34.28,19.770278775425908,20.19,27.288546891951746,27.235,15.036536233051677,14.09
2020,2020-07-03,black_curve,35.015655789492186,36.26,20.91890307100624,21.67,27.967279430249214,28.965,14.096752718485945,14.589999999999996
2020,2020-07-04,black_curve,32.996861573017654,34.02,19.805085572261675,20.65,26.400973572639664,27.335,13.19177600075598,13.370000000000005
2020,2020-07-05,black_curve,30.560385794513913,32.08,19.526631197575533,19.05,25.043508496044723,25.564999999999998,11.03375459693838,13.029999999999998
2020,2020-07-06,black_curve,28.541591578039384,29.04,19.596244791247067,20.31,24.068918184643223,24.674999999999997,8.945346786792317,8.73
2020,2020-07-07,black_curve,30.76922657552852,28.0,19.07414283871055,19.16,24.921684707119535,23.58,11.69508373681797,8.84
2020,2020-07-08,black_curve,33.62338391606148,34.29,19.24817682288939,19.11,26.435780369475435,26.7,14.375207093172087,15.18
2020,2020-07-09,black_curve,34.04106547809069,33.5,19.874699165933208,19.73,26.957882322011947,26.615000000000002,14.166366312157479,13.77
2020,2020-07-10,black_curve,33.4841567287184,35.07,20.570835102648566,20.48,27.027495915683485,27.775,12.913321626069838,14.59
2020,2020-07-11,mean_identity_fallback,30.28193141982777,32.13,31.114641567841815,21.14,30.698286493834793,26.635,-0.8327101480140442,10.990000000000002
2020,2020-07-12,black_curve,29.30734110842627,28.17,17.71667776211561,19.34,23.51200943527094,23.755000000000003,11.590663346310663,8.830000000000002
2020,2020-07-13,black_curve,32.12669165212346,31.12,17.159769012743325,16.07,24.643230332433394,23.595,14.966922639380137,15.05
2020,2020-07-14,black_curve,34.07587227492645,33.44,18.969722448203242,18.35,26.522797361564848,25.895,15.106149826723211,15.089999999999996
2020,2020-07-15,black_curve,35.29411016417833,35.06,21.162550648856616,19.61,28.228330406517472,27.335,14.131559515321712,15.450000000000003
2020,2020-07-16,black_curve,37.10406359963825,35.8,23.28576525583845,23.05,30.19491442773835,29.424999999999997,13.818298343799803,12.749999999999996
2020,2020-07-17,black_curve,39.47092578447047,38.56,24.608423535597623,24.37,32.039674660034045,31.465000000000003,14.862502248872843,14.190000000000001
2020,2020-07-18,black_curve,39.26208500345585,40.82,25.374173065984515,25.18,32.31812903472019,33.0,13.887911937471337,15.64
2020,2020-07-19,mean_identity_fallback,33.55377032238994,39.25,34.69392567654188,26.08,34.12384799946591,32.665,-1.1401553541519434,13.170000000000002
2020,2020-07-20,mean_identity_fallback,30.073090638813163,28.73,32.53560792695607,23.11,31.304349282884615,25.92,-2.462517288142905,5.620000000000001
2020,2020-07-21,mean_identity_fallback,32.85763438567459,31.4,30.014558086169814,21.21,31.4360962359222,26.305,2.843076299504773,10.189999999999998
2020,2020-07-22,black_curve,32.37033922997384,34.44,20.953709867842008,20.89,26.662024548907922,27.665,11.416629362131829,13.549999999999997
2020,2020-07-23,black_curve,33.4841567287184,31.06,21.301777836199683,21.36,27.392967282459043,26.21,12.18237889251872,9.7
