solar_date,month,season,n_points,dtr_c,dtr_bin,tmax_c,tmin_c,daily_bias_c,daily_rmse_c,morning_n,morning_bias_c,morning_rmse_c,afternoon_n,afternoon_bias_c,afternoon_rmse_c,night_n,night_bias_c,obs_peak_checkpoint_solar_h,pred_peak_checkpoint_solar_h,peak_checkpoint_error_h
2000-06-06,6,May-Sep,8,16.1,15-<18,28.4,12.3,-0.8426,1.7631,2,-0.8115,0.8208,2,0.2762,0.5886,3,-2.1292,14.8639,14.8639,0.0
2000-06-07,6,May-Sep,8,14.8,12-<15,31.2,16.4,-0.8316,1.3518,2,-0.8487,1.2592,2,0.3997,0.563,3,-1.6799,14.8608,14.8608,0.0
2000-06-08,6,May-Sep,8,14.5,12-<15,33.9,19.4,-0.96,1.9514,2,-0.5342,0.8052,2,0.4188,1.1558,3,-2.6905,17.8575,14.8575,-3.0
2000-06-09,6,May-Sep,7,9.8,8-<10,33.2,23.4,3.9997,4.8494,1,0.4487,0.4487,2,5.7237,5.8151,3,4.4572,11.8544,14.8544,3.0
2000-06-10,6,May-Sep,8,10.0,10-<12,25.7,15.7,3.3854,5.0731,2,0.1518,1.8114,2,8.0648,8.1077,3,1.4821,8.8511,14.8511,6.0
2000-06-11,6,May-Sep,8,6.7,<8,17.6,10.9,2.4174,3.7045,2,0.896,2.1854,2,5.7927,5.8146,3,0.5772,2.8478,14.8478,-12.0
2000-06-12,6,May-Sep,8,7.4,<8,15.8,8.4,-0.5637,1.6706,2,0.0107,1.5537,2,0.0066,0.591,3,-1.861,17.8444,14.8444,-3.0
2000-06-13,6,May-Sep,8,12.9,12-<15,24.2,11.3,-0.9357,1.6071,2,-1.8083,2.1071,2,0.3164,0.4939,3,-1.1747,11.8411,14.8411,3.0
2000-06-14,6,May-Sep,8,11.0,10-<12,26.4,15.4,-0.3949,0.8192,2,-1.239,1.2458,2,0.0688,0.3345,3,-0.2953,14.8378,14.8378,0.0
2000-06-15,6,May-Sep,8,7.9,<8,25.8,17.9,-0.2854,0.8884,2,-0.1369,0.8773,2,-0.0162,0.4137,3,-0.7823,14.8344,14.8344,0.0
2000-06-16,6,May-Sep,8,10.7,10-<12,29.0,18.3,-0.4128,0.9848,2,-0.2335,0.2411,2,0.0379,0.4596,3,-1.2046,14.8308,14.8308,0.0
2000-06-17,6,May-Sep,8,8.1,8-<10,28.6,20.5,0.4335,0.7845,2,-0.2791,0.2793,2,1.4756,1.4777,3,0.2114,14.8275,14.8275,0.0
2000-06-18,6,May-Sep,8,9.7,8-<10,26.4,16.7,1.7751,3.6269,2,1.5558,3.8572,2,3.8431,3.9366,3,-0.5754,17.8239,14.8239,-3.0
2000-06-19,6,May-Sep,8,11.4,10-<12,27.9,16.5,-0.5309,1.6225,2,-0.0307,0.2224,2,0.3558,0.4917,3,-2.0002,14.8203,14.8203,0.0
2000-06-20,6,May-Sep,8,10.2,10-<12,29.6,19.4,-0.1119,0.9639,2,-0.7003,0.9591,2,1.1196,1.1265,3,-0.8638,14.8169,14.8169,0.0
2000-06-21,6,May-Sep,8,9.2,8-<10,29.2,20.0,-0.2255,0.7502,2,-0.5092,0.6382,2,0.6227,0.6463,3,-0.8058,14.8133,14.8133,0.0
2000-06-22,6,May-Sep,7,7.7,<8,28.0,20.3,0.0911,1.2521,2,-0.1189,1.0278,2,0.4014,0.4981,2,-1.1546,14.8097,14.8097,0.0
2000-06-23,6,May-Sep,8,10.1,10-<12,27.1,17.0,0.309,1.6937,2,-0.5488,1.4329,2,2.0282,2.1927,3,-0.5164,14.8064,14.8064,0.0
2000-06-24,6,May-Sep,8,11.8,10-<12,29.1,17.3,-0.6236,1.3566,2,-0.0937,0.347,2,0.1915,0.7281,3,-1.8057,17.8031,14.8031,-3.0
2000-06-25,6,May-Sep,8,10.0,10-<12,29.5,19.5,-0.4833,0.9504,2,-0.8445,1.1962,2,0.5353,0.7054,3,-1.0056,14.7994,14.7994,0.0
2000-06-26,6,May-Sep,8,12.9,12-<15,33.4,20.5,-0.249,1.4924,2,-1.3338,1.4344,2,1.687,1.7612,3,-1.1587,14.7961,14.7961,0.0
2000-06-27,6,May-Sep,8,12.3,12-<15,34.4,22.1,-0.4788,0.947,2,-0.9251,1.0834,2,0.5687,0.5693,3,-1.0569,14.7928,14.7928,0.0
2000-06-28,6,May-Sep,8,13.4,12-<15,35.8,22.4,-0.1913,0.8849,2,-0.5098,1.1296,2,0.9632,0.99,3,-0.5459,11.7894,14.7894,3.0
2000-06-29,6,May-Sep,8,9.6,8-<10,34.0,24.4,3.3621,4.2873,2,1.0488,1.3295,2,5.6585,5.6589,3,3.2581,11.7864,14.7864,3.0
2000-06-30,6,May-Sep,8,9.9,8-<10,27.4,17.5,0.5296,2.6984,2,1.8266,3.1679,2,0.7937,1.2768,3,-1.9223,17.7831,14.7831,-3.0
2000-07-01,7,May-Sep,8,10.3,10-<12,29.8,19.5,0.0617,0.7615,2,-0.2172,0.4263,2,0.9736,1.0452,3,-0.5748,14.78,14.78,0.0
2000-07-02,7,May-Sep,8,10.3,10-<12,30.3,20.0,2.1587,3.9434,2,-0.6799,0.9861,2,1.4739,1.8886,3,5.1271,14.7769,14.7769,0.0
2000-07-03,7,May-Sep,8,11.3,10-<12,26.4,15.1,2.3417,3.2883,2,0.7985,2.2657,2,4.3733,4.4688,3,1.4767,17.7739,14.7739,-3.0
2000-07-04,7,May-Sep,8,9.1,8-<10,23.7,14.6,-0.3257,1.0644,2,0.1442,0.183,2,0.2356,0.3494,3,-1.4737,14.7711,14.7711,0.0
2000-07-05,7,May-Sep,7,10.8,10-<12,27.1,16.3,-0.4167,1.0189,2,-0.677,1.0399,2,0.349,0.5641,2,-1.3894,14.7683,14.7683,0.0
2000-07-06,7,May-Sep,8,12.9,12-<15,30.8,17.9,-0.2467,0.6332,2,-0.5388,0.9212,2,0.0919,0.1347,3,-0.368,14.7656,14.7656,0.0
2000-07-07,7,May-Sep,8,14.1,12-<15,33.4,19.3,-0.5877,1.1325,2,-0.4147,0.9576,2,0.0805,0.3191,3,-1.0286,14.7631,14.7631,0.0
2000-07-08,7,May-Sep,8,10.6,10-<12,34.4,23.8,0.1803,0.6153,2,0.017,0.7748,2,0.4589,0.5669,3,-0.18,14.7606,14.7606,0.0
2000-07-09,7,May-Sep,8,12.0,12-<15,36.0,24.0,-0.2821,0.5817,2,-0.5042,0.64,2,0.1372,0.379,3,-0.3177,14.7581,14.7581,0.0
2000-07-10,7,May-Sep,8,14.7,12-<15,38.8,24.1,-0.0563,0.8915,2,-0.1646,0.5811,2,0.2987,0.3537,3,-0.6889,14.7558,14.7558,0.0
2000-07-11,7,May-Sep,7,11.7,10-<12,37.3,25.6,0.8205,1.564,2,-0.4288,0.499,2,2.7515,2.7863,3,0.366,14.7536,14.7536,0.0
2000-07-12,7,May-Sep,6,10.5,10-<12,33.7,23.2,-0.2402,1.927,1,-2.9502,2.9502,2,1.7624,1.7706,3,-0.672,14.7517,14.7517,0.0
2000-07-13,7,May-Sep,8,9.4,8-<10,30.5,21.1,1.3317,2.0118,2,0.4446,1.0607,2,3.3681,3.4673,3,0.7849,11.7497,14.7497,3.0
2000-07-14,7,May-Sep,8,11.6,10-<12,32.1,20.5,-0.3071,0.8655,2,-0.2701,0.4712,2,0.3045,0.4912,3,-0.9943,14.7478,14.7478,0.0
2000-07-15,7,May-Sep,7,10.2,10-<12,31.2,21.0,3.4179,5.7553,2,-0.7229,2.4209,2,8.6255,8.6594,2,0.6349,8.7464,14.7464,6.0
2000-07-16,7,May-Sep,7,9.7,8-<10,28.2,18.5,-0.0401,1.4032,2,0.3718,0.4463,2,0.8003,0.8228,2,-2.0707,14.7447,14.7447,0.0
2000-07-17,7,May-Sep,9,6.1,<8,26.7,20.6,2.1365,2.9665,3,0.5564,1.606,2,4.2851,4.2962,3,1.854,6.7433,14.7433,8.0
2000-07-18,7,May-Sep,8,6.6,<8,22.4,15.8,0.396,1.6606,2,1.3575,1.9282,2,0.8586,1.2696,3,-1.2386,17.7422,14.7422,-3.0
2000-07-19,7,May-Sep,8,9.3,8-<10,26.9,17.6,0.0095,1.0241,2,0.2571,0.4891,2,0.4677,0.7795,3,-0.9775,17.7411,14.7411,-3.0
2000-07-20,7,May-Sep,8,9.4,8-<10,29.8,20.4,-0.245,1.1372,2,-0.0862,0.7002,2,0.1113,0.3012,3,-1.1499,14.7403,14.7403,0.0
2000-07-21,7,May-Sep,8,9.6,8-<10,31.5,21.9,-0.3859,0.9939,2,-0.1545,0.292,2,0.5495,0.6002,3,-1.3942,14.7394,14.7394,0.0
2000-07-22,7,May-Sep,7,8.4,8-<10,30.4,22.0,0.9505,1.8465,2,-0.2847,0.3292,2,2.9607,3.0149,2,0.1631,11.7389,14.7389,3.0
2000-07-23,7,May-Sep,8,6.8,<8,26.0,19.2,0.0266,1.6949,2,-0.2123,0.8134,2,1.7933,1.9251,3,-1.3846,17.7383,14.7383,-3.0
2000-07-24,7,May-Sep,8,8.9,8-<10,28.0,19.1,-0.2772,1.157,2,-0.6457,0.6941,2,0.9817,1.1454,3,-1.0607,14.7381,14.7381,0.0
2000-07-25,7,May-Sep,8,3.4,<8,25.7,22.3,1.0396,1.5261,2,-0.1966,0.6044,2,2.2705,2.2817,3,1.2236,11.7378,14.7378,3.0
2000-07-26,7,May-Sep,8,11.5,10-<12,27.9,16.4,-0.6369,1.1484,2,-0.2899,0.297,2,0.3404,0.3443,3,-1.7315,14.7381,14.7381,0.0
2000-07-27,7,May-Sep,8,8.7,8-<10,27.5,18.8,-0.0742,0.4515,2,-0.407,0.4118,2,0.5371,0.539,3,-0.3538,14.7381,14.7381,0.0
2000-07-28,7,May-Sep,8,13.3,12-<15,30.1,16.8,-0.8252,1.1446,2,-1.0552,1.2456,2,-0.1106,0.4127,3,-1.3292,14.7386,14.7386,0.0
2000-07-29,7,May-Sep,8,11.1,10-<12,30.9,19.8,-0.1756,1.2138,2,-0.8029,0.8997,2,0.4044,1.1577,3,-0.7492,17.7392,14.7392,-3.0
2000-07-30,7,May-Sep,8,10.2,10-<12,31.1,20.9,0.1251,2.3643,2,-0.129,3.5667,2,1.5003,1.8088,3,-1.3369,14.7397,14.7397,0.0
2000-07-31,7,May-Sep,8,7.0,<8,30.9,23.9,0.3949,1.0072,2,0.4907,1.468,2,0.571,0.5839,3,0.1302,14.7406,14.7406,0.0
2000-08-01,8,May-Sep,8,9.1,8-<10,31.6,22.5,0.8337,1.9564,2,-1.2587,1.3822,2,2.2049,2.2066,3,1.6174,11.7417,14.7417,3.0
2000-08-02,8,May-Sep,8,9.2,8-<10,28.7,19.5,0.6308,1.3875,2,-0.4413,0.9513,2,1.4469,1.5838,3,0.1102,17.7431,14.7431,-3.0
2000-08-03,8,May-Sep,8,10.8,10-<12,29.8,19.0,0.4009,1.0196,2,-0.6652,0.6911,2,1.6063,1.6595,3,0.2561,14.7444,14.7444,0.0
2000-08-04,8,May-Sep,8,10.7,10-<12,26.8,16.1,3.1458,5.2056,2,1.753,3.5845,2,7.3587,7.4609,3,-0.441,2.7461,14.7461,-12.0
2000-08-05,8,May-Sep,8,9.8,8-<10,27.7,17.9,-0.3767,0.6644,2,-0.8692,0.9185,2,-0.1947,0.6169,3,-0.3283,17.7478,14.7478,-3.0
2000-08-06,8,May-Sep,8,12.6,12-<15,31.2,18.6,-0.3772,0.769,2,-0.2128,0.2193,2,-0.2542,0.5991,3,-0.6489,14.7497,14.7497,0.0
2000-08-07,8,May-Sep,8,13.8,12-<15,34.8,21.0,0.1489,0.4679,2,-0.3887,0.4125,2,0.5241,0.5417,3,0.1494,14.7519,14.7519,0.0
2000-08-08,8,May-Sep,8,13.5,12-<15,35.8,22.3,-0.3086,0.7591,2,-0.47,0.5703,2,0.1864,0.3543,3,-0.571,14.7542,14.7542,0.0
2000-08-09,8,May-Sep,8,11.0,10-<12,34.6,23.6,0.0118,1.2274,2,-1.1173,1.1753,2,1.2238,1.2459,3,-0.1372,14.7567,14.7567,0.0
2000-08-10,8,May-Sep,7,11.1,10-<12,31.7,20.6,4.3612,5.239,2,2.4474,3.4246,2,6.8641,6.8743,2,2.3668,14.7592,14.7592,0.0
2000-08-11,8,May-Sep,7,9.3,8-<10,23.2,13.9,0.8362,2.4357,2,1.669,2.779,2,0.1637,0.3668,2,-1.2797,14.7619,14.7619,0.0
2000-08-12,8,May-Sep,8,7.5,<8,23.3,15.8,0.0484,0.5725,2,-0.3066,0.3103,2,0.1145,0.3016,3,-0.2178,14.765,14.765,0.0
2000-08-13,8,May-Sep,8,13.0,12-<15,28.5,15.5,-0.5654,0.8474,2,-0.9885,1.0231,2,0.19,0.19,3,-0.9613,14.7681,14.7681,0.0
2000-08-14,8,May-Sep,8,13.1,12-<15,31.0,17.9,-0.8837,1.74,2,-1.0256,1.1033,2,0.4787,0.5707,3,-1.8706,14.7714,14.7714,0.0
2000-08-15,8,May-Sep,7,7.7,<8,29.7,22.0,0.2734,0.9453,1,-0.0495,0.0495,2,0.8934,0.8934,3,-0.1355,14.7747,14.7747,0.0
2000-08-16,8,May-Sep,8,10.6,10-<12,30.0,19.4,-0.2618,0.9471,2,-0.9698,1.4244,2,0.6667,0.6709,3,-0.3027,14.7783,14.7783,0.0
2000-08-17,8,May-Sep,8,11.7,10-<12,30.8,19.1,-0.3411,0.9126,2,-0.6269,0.627,2,0.5957,0.6047,3,-1.1022,14.7822,14.7822,0.0
2000-08-18,8,May-Sep,8,10.0,10-<12,28.6,18.6,2.9277,5.3507,2,-1.4234,2.5368,2,7.1934,7.3693,3,3.092,11.7861,14.7861,3.0
2000-08-19,8,May-Sep,8,7.1,<8,22.3,15.2,-0.5515,1.2613,2,-1.6893,1.9909,2,0.1159,0.7877,3,-0.6436,17.7903,14.7903,-3.0
2000-08-20,8,May-Sep,8,10.8,10-<12,26.4,15.6,-0.2076,0.7582,2,-0.5088,0.5466,2,0.2844,0.3525,3,-0.7606,14.7944,14.7944,0.0
2000-08-21,8,May-Sep,8,13.4,12-<15,30.2,16.8,-0.4662,1.3297,2,-0.9322,1.2616,2,1.1675,1.4288,3,-0.8823,11.7986,14.7986,3.0
2000-08-22,8,May-Sep,8,10.6,10-<12,29.0,18.4,-0.0681,0.6507,2,-0.4215,0.4219,2,0.386,0.4006,3,-0.5221,14.8031,14.8031,0.0
2000-08-23,8,May-Sep,8,14.1,12-<15,33.0,18.9,0.3188,1.132,2,-0.5477,0.7995,2,1.0093,1.1344,3,0.6681,14.8078,14.8078,0.0
2000-08-24,8,May-Sep,8,15.9,15-<18,29.7,13.8,5.1566,8.1694,2,-0.4585,3.1176,2,12.937,13.099,3,1.6235,8.8125,14.8125,6.0
2000-08-25,8,May-Sep,8,10.3,10-<12,23.8,13.5,-0.4834,0.8766,2,-1.4143,1.5444,2,0.088,0.138,3,-0.3809,14.8175,14.8175,0.0
2000-08-26,8,May-Sep,8,12.2,12-<15,27.0,14.8,-0.1834,0.868,2,-1.1528,1.5818,2,0.209,0.2789,3,-0.0647,14.8225,14.8225,0.0
2000-08-27,8,May-Sep,8,13.3,12-<15,29.2,15.9,-0.4694,0.7143,2,-0.471,0.7,2,0.1801,0.2792,3,-0.7681,14.8275,14.8275,0.0
2000-08-28,8,May-Sep,8,13.8,12-<15,31.7,17.9,-0.0913,1.0039,2,-0.6725,0.9215,2,1.0892,1.0942,3,-0.8358,14.8328,14.8328,0.0
2000-08-29,8,May-Sep,8,13.7,12-<15,33.2,19.5,0.4645,1.4003,2,-0.3062,0.3079,2,2.3376,2.3646,3,0.4327,11.8381,14.8381,3.0
2000-08-30,8,May-Sep,8,9.7,8-<10,29.5,19.8,2.2181,3.0232,2,0.0113,0.0941,2,4.5481,4.5551,3,2.2399,11.8433,14.8433,3.0
2000-08-31,8,May-Sep,8,9.8,8-<10,23.6,13.8,1.8498,2.715,2,1.4747,2.2144,2,3.9852,3.9897,3,0.0308,14.8489,14.8489,0.0
2000-09-01,9,May-Sep,7,11.6,10-<12,18.2,6.6,1.9281,4.6872,1,-2.6504,2.6504,2,4.7557,4.8477,3,-0.35,2.8544,14.8544,-12.0
2000-09-02,9,May-Sep,8,12.4,12-<15,18.6,6.2,-0.7426,1.8495,2,-0.6331,0.8705,2,0.4928,0.5329,3,-2.1365,14.8603,14.8603,0.0
2000-09-03,9,May-Sep,8,10.3,10-<12,19.6,9.3,-0.4701,0.7945,2,-0.944,1.2935,2,-0.0188,0.0244,3,-0.5758,14.8658,14.8658,0.0
2000-09-04,9,May-Sep,8,15.5,15-<18,24.7,9.2,-1.3202,3.0706,2,-0.5439,0.7813,2,0.1079,0.6961,3,-3.5715,14.8717,14.8717,0.0
2000-09-05,9,May-Sep,8,6.0,<8,25.9,19.9,0.4078,0.8632,2,-0.1754,0.4722,2,1.173,1.3532,3,0.2555,14.8778,14.8778,0.0
2000-09-06,9,May-Sep,7,9.3,8-<10,29.4,20.1,0.9833,2.4009,2,-1.1329,1.5312,1,2.1658,2.1658,3,2.0117,11.8836,17.8836,6.0
2000-09-07,9,May-Sep,8,10.6,10-<12,26.0,15.4,-0.2458,1.3635,2,-1.4674,2.0472,2,1.2308,1.4862,3,-0.3068,14.8897,14.8897,0.0
2000-09-08,9,May-Sep,6,8.6,8-<10,24.2,15.6,-0.294,1.499,2,-1.5467,1.6894,1,2.3983,2.3983,2,0.0362,11.8956,14.8956,3.0
2000-09-09,9,May-Sep,8,7.9,<8,23.4,15.5,-0.302,0.5175,2,-0.2007,0.2369,2,0.1653,0.1782,3,-0.4728,14.9017,14.9017,0.0
2000-09-10,9,May-Sep,8,10.9,10-<12,26.0,15.1,-0.1047,0.7924,2,-0.8844,1.1668,2,0.4352,0.5504,3,0.232,14.9078,14.9078,0.0
2000-09-11,9,May-Sep,8,12.3,12-<15,27.6,15.3,-0.2908,0.6365,2,-0.4548,0.5231,2,0.2211,0.5259,3,-0.3614,14.9142,14.9142,0.0
2000-09-12,9,May-Sep,8,12.5,12-<15,29.8,17.3,0.1246,1.3848,2,-1.5753,2.308,2,1.1965,1.2127,3,0.6559,14.9203,14.9203,0.0
2000-09-13,9,May-Sep,8,14.3,12-<15,31.7,17.4,-0.107,0.9452,2,-0.4682,0.8551,2,1.1982,1.2352,3,-0.4643,11.9264,14.9264,3.0
2000-09-14,9,May-Sep,8,14.2,12-<15,33.1,18.9,0.1487,1.0268,2,-1.0524,1.5247,2,1.2448,1.2533,3,0.2388,14.9325,14.9325,0.0
2000-09-15,9,May-Sep,8,10.1,10-<12,29.4,19.3,0.4135,1.4605,2,-1.0487,1.5422,2,2.1058,2.1279,3,0.3043,14.9389,14.9389,0.0
2000-09-16,9,May-Sep,8,6.6,<8,25.5,18.9,0.1988,1.3315,2,-1.4661,1.8254,2,1.0757,1.0988,3,0.9324,11.945,14.945,3.0
2000-09-17,9,May-Sep,8,11.1,10-<12,27.1,16.0,-0.2516,1.1476,2,-1.5676,2.0858,2,0.6092,0.619,3,0.2672,14.9511,14.9511,0.0
2000-09-18,9,May-Sep,8,8.3,8-<10,25.0,16.7,0.2131,1.0631,2,-0.6391,0.9494,2,0.9271,0.9358,3,0.717,11.9572,14.9572,3.0
2000-09-19,9,May-Sep,8,10.8,10-<12,27.0,16.2,-1.847,3.1304,2,-2.4499,2.4928,2,0.5154,0.5886,3,-3.4507,14.9633,14.9633,0.0
2000-09-20,9,May-Sep,8,15.3,15-<18,26.2,10.9,3.4921,8.1941,2,-3.6197,4.8158,2,13.134,13.1509,3,0.7807,2.9694,14.9694,-12.0
2000-09-21,9,May-Sep,8,8.5,8-<10,18.0,9.5,-0.1682,0.6192,2,-0.8753,1.0886,2,0.2878,0.301,3,-0.0346,14.9756,14.9756,0.0
2000-09-22,9,May-Sep,8,10.0,10-<12,19.5,9.5,-0.8785,1.502,2,-0.8902,1.2633,2,0.3459,0.4245,3,-1.7032,14.9817,14.9817,0.0
2000-09-23,9,May-Sep,8,9.6,8-<10,21.9,12.3,-0.5658,1.0182,2,-0.779,0.8669,2,0.5151,0.5581,3,-1.2446,14.9875,14.9875,0.0
2000-09-24,9,May-Sep,7,14.2,12-<15,26.6,12.4,-0.5784,1.5849,1,-1.3988,1.3988,2,1.2429,1.2528,3,-1.7557,14.9933,14.9933,0.0
2000-09-25,9,May-Sep,7,12.7,12-<15,27.1,14.4,-0.8263,1.8087,2,-2.4024,2.9306,2,0.3563,0.3607,2,-0.3391,14.9992,14.9992,0.0
2000-09-26,9,May-Sep,8,16.5,15-<18,24.3,7.8,3.0098,8.1154,2,-3.3883,3.6464,2,13.3893,13.3897,3,-0.3801,0.005,15.005,-9.0
2000-09-27,9,May-Sep,8,5.6,<8,8.4,2.8,0.0593,0.9872,2,0.1667,0.6622,2,-0.171,0.501,3,-0.4786,15.0106,15.0106,0.0
2000-09-28,9,May-Sep,8,8.3,8-<10,11.7,3.4,-0.4212,0.7741,2,-0.7785,1.0258,2,-0.1341,0.3599,3,-0.5954,15.0161,15.0161,0.0
2000-09-29,9,May-Sep,8,11.7,10-<12,16.7,5.0,-0.3353,1.4157,2,-0.3982,0.6158,2,0.0282,0.4726,3,-0.7936,15.0217,15.0217,0.0
2000-09-30,9,May-Sep,8,7.7,<8,14.9,7.2,0.419,1.9479,2,-0.7099,1.0632,2,2.9009,2.9009,3,-0.7898,12.0272,15.0272,3.0
2000-10-01,10,Other,8,5.0,<8,10.9,5.9,0.1957,0.7001,2,0.2792,0.5376,2,0.4068,0.5657,3,-0.4068,15.0325,15.0325,0.0
2000-10-02,10,Other,8,8.6,8-<10,13.4,4.8,-0.4912,0.8921,2,-0.8624,1.0931,2,0.3403,0.3758,3,-0.6189,12.0375,15.0375,3.0
2000-10-03,10,Other,8,7.2,<8,14.0,6.8,-0.0092,0.4299,2,-0.2296,0.2996,2,0.3709,0.372,3,-0.324,15.0425,15.0425,0.0
2000-10-04,10,Other,8,11.9,10-<12,19.2,7.3,0.1538,0.917,2,-0.7825,1.0375,2,0.9297,0.9451,3,0.4883,15.0475,15.0475,0.0
2000-10-05,10,Other,8,8.6,8-<10,16.0,7.4,2.3777,4.474,2,-0.2945,2.0081,2,6.9574,6.9617,3,-0.0202,0.0522,15.0522,-9.0
2000-10-06,10,Other,8,5.0,<8,11.4,6.4,0.2151,0.5412,2,-0.252,0.2786,2,0.575,0.5755,3,0.3253,15.0569,15.0569,0.0
2000-10-07,10,Other,8,8.3,8-<10,12.7,4.4,0.3745,1.3252,2,-0.8702,1.1094,2,2.1686,2.1752,3,0.2998,12.0614,15.0614,3.0
2000-10-08,10,Other,7,8.8,8-<10,8.7,-0.1,1.5465,4.9091,2,-2.9926,3.2521,2,6.3552,6.3716,2,1.1484,12.0658,15.0658,3.0
2000-10-09,10,Other,8,5.5,<8,0.0,-5.5,0.5263,1.1068,2,-0.3341,0.3985,2,1.7033,1.8046,3,-0.0423,15.07,15.07,0.0
2000-10-10,10,Other,8,7.8,<8,2.2,-5.6,0.0107,0.7692,2,-0.7407,1.0573,2,0.6951,0.7244,3,0.0674,15.0742,15.0742,0.0
2000-10-11,10,Other,8,6.9,<8,3.3,-3.6,0.1225,0.5362,2,-0.2071,0.4495,2,0.5363,0.5972,3,-0.1376,15.0781,15.0781,0.0
2000-10-12,10,Other,8,7.8,<8,5.4,-2.4,-0.3626,0.8649,2,-1.3625,1.6798,2,0.1285,0.1465,3,-0.1987,15.0817,15.0817,0.0
2000-10-13,10,Other,8,9.8,8-<10,9.5,-0.3,-0.4366,1.1378,2,-1.3835,1.7451,2,-0.1049,0.105,3,0.3654,15.0853,15.0853,0.0
2000-10-14,10,Other,8,10.7,10-<12,12.7,2.0,-0.2124,1.0692,2,-1.246,1.6334,2,0.583,0.5891,3,0.2047,15.0886,15.0886,0.0
2000-10-15,10,Other,8,11.1,10-<12,18.2,7.1,-0.1964,4.2669,2,-5.3949,5.3949,2,4.3769,4.5079,3,0.6451,12.0917,15.0917,3.0
2000-10-16,10,Other,8,7.5,<8,12.0,4.5,0.6771,2.2337,2,-0.8577,1.0953,2,2.9828,3.2883,3,0.5239,12.0947,15.0947,3.0
2000-10-17,10,Other,8,7.0,<8,6.0,-1.0,1.803,3.1612,2,-0.4511,0.7809,2,5.3342,5.4598,3,0.1586,0.0975,15.0975,-9.0
2000-10-18,10,Other,8,5.1,<8,3.6,-1.5,0.2075,0.6161,2,0.3293,0.5765,2,0.701,0.7284,3,-0.2121,15.1003,15.1003,0.0
2000-10-19,10,Other,8,5.2,<8,3.1,-2.1,-0.4872,0.7946,2,-0.9627,1.0519,2,0.2849,0.3562,3,-0.9181,15.1025,15.1025,0.0
2000-10-20,10,Other,8,6.3,<8,5.2,-1.1,0.0164,0.5111,2,-0.6954,0.6955,2,0.4496,0.4744,3,-0.0249,15.1047,15.1047,0.0
2000-10-21,10,Other,8,8.3,8-<10,8.7,0.4,0.8452,3.5724,2,-4.5899,4.7094,2,4.3549,4.3616,3,1.3748,9.1067,15.1067,6.0
2000-10-22,10,Other,8,8.0,8-<10,5.3,-2.7,0.8893,4.1255,2,-3.5002,3.5096,2,6.2346,6.2367,3,0.9629,12.1086,15.1086,3.0
2000-10-23,10,Other,8,5.6,<8,-2.5,-8.1,-0.5174,1.4676,2,-1.6843,2.2337,2,0.97,1.0387,3,-0.975,15.1103,15.1103,0.0
2000-10-24,10,Other,8,6.1,<8,-2.5,-8.6,-0.367,0.5252,2,-0.4672,0.539,2,0.1049,0.1496,3,-0.7074,15.1117,15.1117,0.0
2000-10-25,10,Other,8,9.2,8-<10,3.4,-5.8,0.2727,1.1856,2,-0.5586,0.6054,2,0.12,0.1427,3,0.4207,15.1128,15.1128,0.0
2000-10-26,10,Other,8,4.4,<8,2.2,-2.2,0.7357,1.5166,2,-0.4921,0.5481,2,2.7066,2.7349,3,0.5746,12.1136,15.1136,3.0
2000-10-27,10,Other,8,3.8,<8,1.5,-2.3,0.5591,0.8401,2,-0.1384,0.359,2,0.9283,1.1216,3,0.7152,15.1144,15.1144,0.0
2000-10-28,10,Other,7,9.0,8-<10,5.1,-3.9,0.5004,2.3713,2,-2.6355,2.9603,2,2.8272,3.0228,3,1.0398,9.115,15.115,6.0
2000-10-29,10,Other,8,10.8,10-<12,8.4,-2.4,0.6893,2.0422,2,-0.9421,1.0322,2,3.3465,3.4295,3,0.1905,12.115,15.115,3.0
2000-10-30,10,Other,8,7.3,<8,9.8,2.5,1.567,2.6676,2,-0.7599,1.0465,2,4.231,4.2781,3,1.8222,12.1153,15.1153,3.0
2000-10-31,10,Other,8,6.2,<8,7.1,0.9,-0.0743,1.1269,2,-0.8279,1.261,2,0.6162,0.6936,3,-0.1375,15.115,15.115,0.0
2000-11-01,11,Other,8,6.0,<8,6.8,0.8,-0.0314,0.749,2,-0.817,1.3188,2,0.6384,0.6537,3,0.1105,15.1147,15.1147,0.0
2000-11-02,11,Other,8,8.0,8-<10,4.6,-3.4,0.6821,4.2626,2,-1.4542,2.9365,2,5.2807,5.306,3,-2.5837,0.1139,15.1139,-9.0
2000-11-03,11,Other,8,7.6,<8,5.5,-2.1,0.4338,1.2269,2,-0.8731,1.0353,2,2.1282,2.1285,3,0.3777,12.1131,15.1131,3.0
2000-11-04,11,Other,8,7.9,<8,5.3,-2.6,0.0893,0.4582,2,-0.2975,0.3123,2,0.6365,0.7733,3,0.1608,15.1119,15.1119,0.0
2000-11-05,11,Other,8,4.7,<8,2.5,-2.2,1.2926,2.659,2,-0.6327,0.8639,2,3.6451,3.6483,3,0.5671,0.1108,15.1108,-9.0
2000-11-06,11,Other,8,5.5,<8,-1.6,-7.1,-0.4879,0.9716,2,-1.6381,1.7624,2,0.19,0.2819,3,-0.3487,15.1092,15.1092,0.0
