solar_date,branch,solar_hour,dtr_c,clouds,correction_c,official_pred_c,corrected_pred_c,tmin_c,tmax_c
2022-09-09,post,17.8956,16.6,0.10492517470077878,0.3812547045345399,34.1705,33.789245295465456,20.0,36.6
2022-09-28,pre,12.0106,17.7,0.4484526830569904,0.4011586387905775,25.7984,25.397241361209424,11.2,28.9
2022-09-28,post,15.0106,17.7,0.4484526830569904,0.09130594491403014,28.9,28.80869405508597,11.2,28.9
2023-05-01,pre,14.8897,16.2,0.520878509935925,2.2625822459040057,25.397,23.134417754095992,9.2,25.4
2023-05-01,post,17.8897,16.2,0.520878509935925,2.7122757502605372,23.3739,20.66162424973946,9.2,25.4
2023-05-09,pre,14.9014,15.3,0.4586296230226169,0.6385990342736297,21.5978,20.95920096572637,6.3,21.6
2023-05-09,post,17.9014,15.3,0.4586296230226169,0.9018520534027301,19.7406,18.83874794659727,6.3,21.6
2023-05-11,pre,14.9028,15.0,0.0967535195774143,0.05314859351140808,28.5979,28.54475140648859,13.6,28.6
2023-05-11,post,17.9028,15.0,0.0967535195774143,0.07699668081392205,26.7907,26.713703319186077,13.6,28.6
2023-05-12,pre,14.9033,15.0,0.2358296113243047,0.12890161184739554,29.598,29.469098388152602,14.6,29.6
2023-05-12,post,17.9033,15.0,0.2358296113243047,0.18871372653893306,27.7975,27.608786273461067,14.6,29.6
2023-06-12,pre,14.8478,16.4,0.4639193991798538,3.131830743301887,35.3949,32.26306925669811,19.0,35.4
2023-06-12,post,17.8478,16.4,0.4639193991798538,3.2790720821857193,33.6557,30.376627917814282,19.0,35.4
2023-06-26,pre,14.7994,16.4,0.7248611991483138,6.339899181930976,28.8912,22.551300818069024,12.5,28.9
2023-06-26,post,17.7994,16.4,0.7248611991483138,5.1866893499210605,27.2203,22.03361065007894,12.5,28.9
2023-06-27,pre,14.7961,16.1,0.033804471755843224,0.24389284534523378,28.5911,28.347207154654768,12.5,28.6
2023-06-27,post,17.7961,16.1,0.033804471755843224,0.19658932169171667,26.954,26.757410678308283,12.5,28.6
2023-06-28,pre,14.7928,18.8,0.17181947502840522,3.8714494671207973,33.8893,30.0178505328792,15.1,33.9
2023-06-28,post,17.7928,18.8,0.17181947502840522,3.075199973081395,31.9811,28.905900026918605,15.1,33.9
2023-06-29,pre,14.7894,18.2,0.5069264884906441,9.856090769276078,33.8892,24.033109230723923,15.7,33.9
2023-06-29,post,17.7894,18.2,0.5069264884906441,7.713357805434452,32.0451,24.331742194565546,15.7,33.9
2023-07-03,pre,14.7769,17.7,0.05328195339927366,0.9318576523882701,31.6882,30.756342347611728,14.0,31.7
2023-07-03,post,17.7769,17.7,0.05328195339927366,0.6914261630257347,29.904,29.212573836974265,14.0,31.7
2023-07-13,pre,14.7517,15.2,0.05612941545384309,0.14932755113815635,34.2872,34.13787244886184,19.1,34.3
2023-07-13,post,17.7517,15.2,0.05612941545384309,0.09986047994842764,32.7562,32.656339520051574,19.1,34.3
2023-07-14,pre,14.7497,17.5,0.10496439853126438,1.8987315982788187,37.085,35.18626840172118,19.6,37.1
2023-07-14,post,17.7497,17.5,0.10496439853126438,1.2591276010919776,35.3206,34.06147239890802,19.6,37.1
2023-07-15,pre,14.7478,15.2,0.14530930451933066,0.39209855866238075,38.5867,38.19460144133762,23.4,38.6
2023-07-15,post,17.7478,15.2,0.14530930451933066,0.2579253403997093,37.0527,36.79477465960029,23.4,38.6
2023-07-20,pre,14.7411,15.0,0.38437525736510214,0.5310727020350734,36.686,36.154927297964925,21.7,36.7
2023-07-20,post,17.7411,15.0,0.38437525736510214,0.33842234883980765,35.1583,34.81987765116019,21.7,36.7
2023-07-21,pre,14.7403,15.4,0.1252717467701877,0.5206981957987858,36.6855,36.16480180420121,21.3,36.7
2023-07-21,post,17.7403,15.4,0.1252717467701877,0.33021715653268,35.1131,34.78288284346732,21.3,36.7
2023-07-28,pre,14.7381,15.7,0.5617156861800583,3.5290311677202078,38.6846,35.1555688322798,23.0,38.7
2023-07-28,post,17.7381,15.7,0.5617156861800583,2.1802063450321407,37.0447,34.86449365496786,23.0,38.7
2023-08-08,pre,14.7519,16.4,0.7405940791503081,7.875375310028301,33.7849,25.9095246899717,17.4,33.8
2023-08-08,post,17.7519,16.4,0.7405940791503081,4.848099044323477,31.9709,27.122800955676524,17.4,33.8
2023-08-11,pre,14.7592,15.2,0.12415104393998688,0.3211897371154609,35.9866,35.66541026288454,20.8,36.0
