solar_date,month,season,n_points,formal_dtr_c,daily_rmse_c,daily_mae_c,daily_mbe_c
2005-09-18,9,May-Sep,8,13.3,1.1162,0.7953,-0.3241
2005-09-19,9,May-Sep,8,8.3,1.6959,1.4223,1.3131
2005-09-20,9,May-Sep,8,8.3,0.6743,0.499,0.2207
2005-09-21,9,May-Sep,8,10.6,0.9993,0.6883,-0.2998
2005-09-22,9,May-Sep,8,12.0,0.7719,0.6683,0.0678
2005-09-23,9,May-Sep,8,9.7,2.4514,2.0796,0.9522
2005-09-24,9,May-Sep,8,8.8,0.9834,0.8032,-0.2999
2005-09-25,9,May-Sep,8,11.0,1.6311,1.2739,-0.8271
2005-09-26,9,May-Sep,7,8.7,1.6724,1.397,-0.0216
2005-09-27,9,May-Sep,8,12.0,3.0393,2.3622,0.1844
2005-09-28,9,May-Sep,8,6.3,0.8131,0.6579,0.6183
2005-09-29,9,May-Sep,8,8.8,1.2714,0.8319,-0.2955
2005-09-30,9,May-Sep,8,6.9,0.8006,0.6298,0.2692
2005-10-01,10,Other,8,11.2,1.0048,0.6933,0.3436
2005-10-02,10,Other,8,13.6,1.5979,1.2848,-0.8143
2005-10-03,10,Other,8,10.4,1.2257,0.9826,-0.6391
2005-10-04,10,Other,8,9.1,0.9246,0.6759,-0.2111
2005-10-05,10,Other,8,8.9,1.0026,0.8714,-0.1996
2005-10-06,10,Other,8,13.5,0.6644,0.5454,0.1493
2005-10-07,10,Other,8,9.4,1.9419,1.4376,-0.2645
2005-10-08,10,Other,8,11.7,2.3367,1.9057,1.0719
2005-10-09,10,Other,8,9.0,0.5071,0.4492,0.0346
2005-10-10,10,Other,8,15.5,9.0099,7.8539,3.0604
2005-10-11,10,Other,8,2.9,0.4916,0.3948,0.1189
2005-10-12,10,Other,8,8.0,0.8541,0.6753,0.2362
2005-10-13,10,Other,8,9.1,0.7614,0.4848,-0.1189
2005-10-14,10,Other,8,10.8,0.6721,0.5332,-0.021
2005-10-15,10,Other,8,9.6,1.137,0.9501,0.5637
2005-10-16,10,Other,8,11.3,1.1336,0.8997,0.3089
2005-10-17,10,Other,8,9.9,0.965,0.8202,-0.0228
2005-10-18,10,Other,8,6.5,1.1459,0.9123,0.8716
2005-10-19,10,Other,8,10.0,0.9122,0.8362,-0.0399
2005-10-20,10,Other,8,7.5,1.3212,0.9366,0.2619
2005-10-21,10,Other,8,8.6,2.5236,2.1801,-1.4485
2005-10-22,10,Other,8,6.0,1.9768,1.2886,0.8866
2005-10-23,10,Other,8,9.1,1.7235,1.389,0.3949
2005-10-24,10,Other,8,7.5,3.7362,3.2192,1.442
2005-10-25,10,Other,8,6.8,1.8933,1.2945,-0.5462
2005-10-26,10,Other,8,8.3,1.0228,0.8468,0.1733
2005-10-27,10,Other,8,8.2,2.1617,1.8382,-0.1278
2005-10-28,10,Other,8,7.3,0.8614,0.6784,0.3562
2005-10-29,10,Other,8,8.5,0.848,0.6358,-0.1018
2005-10-30,10,Other,8,15.8,3.6919,2.7137,2.0394
2005-10-31,10,Other,8,9.0,4.1467,3.9592,-0.1606
2005-11-01,11,Other,8,6.9,2.0641,1.4842,1.0683
2005-11-02,11,Other,8,8.7,1.0786,0.949,0.1794
2005-11-03,11,Other,8,8.8,1.0562,0.9313,0.3316
2005-11-04,11,Other,8,8.4,4.2877,3.8377,2.2328
2005-11-05,11,Other,8,6.8,1.0453,0.8817,0.3055
2005-11-06,11,Other,8,7.2,1.0845,0.8008,0.094
2005-11-07,11,Other,7,5.8,0.9359,0.6575,-0.4755
2005-11-08,11,Other,8,14.6,1.3888,1.1164,0.8222
2005-11-09,11,Other,8,8.3,1.1792,0.905,0.3489
2005-11-10,11,Other,8,5.3,1.0355,0.791,0.1621
2005-11-11,11,Other,8,4.4,0.5903,0.5405,-0.1188
2005-11-12,11,Other,8,5.6,1.1546,0.9675,0.4397
2005-11-13,11,Other,8,5.5,1.2914,1.1456,0.3416
2005-11-14,11,Other,8,5.7,1.1197,0.9696,0.2399
2005-11-15,11,Other,8,4.5,0.8074,0.6098,-0.4851
2005-11-16,11,Other,8,2.8,0.9682,0.7765,0.2193
2005-11-17,11,Other,8,6.2,0.9776,0.803,-0.036
2005-11-18,11,Other,7,2.8,1.4979,1.3063,0.4382
2005-11-19,11,Other,8,5.6,2.2943,1.9118,0.6412
2005-11-20,11,Other,8,5.5,1.6443,1.3799,0.1937
2005-11-21,11,Other,8,2.2,0.8608,0.7373,-0.1413
2005-11-22,11,Other,8,3.1,0.8772,0.7912,0.2168
2005-11-23,11,Other,8,3.7,1.0038,0.8761,0.1418
2005-11-24,11,Other,8,8.5,1.3088,0.9905,0.0633
2005-11-25,11,Other,7,9.7,3.9135,3.5191,-2.0111
2005-11-26,11,Other,8,3.4,0.806,0.6521,-0.5583
2005-11-27,11,Other,8,5.6,2.0424,1.6277,0.7039
2005-11-28,11,Other,8,7.3,1.0322,0.8848,-0.1799
2005-11-29,11,Other,7,2.7,0.7787,0.698,0.2069
2005-11-30,11,Other,7,3.3,0.682,0.4309,0.2755
2005-12-01,12,Other,8,1.7,0.8906,0.8179,0.129
2005-12-02,12,Other,9,3.6,2.0218,1.9557,0.4202
2005-12-03,12,Other,8,4.1,1.7077,1.3234,1.0349
2005-12-04,12,Other,8,4.8,1.337,1.1202,-0.625
2005-12-05,12,Other,8,3.3,1.1116,0.9225,0.4087
2005-12-06,12,Other,8,5.0,1.0824,0.9268,0.3827
2005-12-07,12,Other,8,6.4,1.4994,1.1246,-1.0747
2005-12-08,12,Other,8,3.2,0.7608,0.6028,0.399
2005-12-09,12,Other,8,6.2,2.6437,2.2222,1.284
2005-12-10,12,Other,8,4.9,1.4265,1.1999,0.407
2005-12-11,12,Other,7,3.0,1.4272,1.24,0.4105
2005-12-12,12,Other,8,4.3,1.3381,1.1253,0.1697
2005-12-13,12,Other,8,7.3,3.5392,3.3069,1.5132
2005-12-14,12,Other,8,7.6,1.3641,1.0086,-0.1219
2005-12-15,12,Other,8,8.9,2.891,2.3393,-0.0635
2005-12-16,12,Other,8,5.2,2.0129,1.692,0.3653
2005-12-17,12,Other,8,10.6,3.9037,3.2726,-0.448
2005-12-18,12,Other,8,9.3,3.4671,3.3416,0.2779
2005-12-19,12,Other,7,10.3,2.4418,2.0764,-1.2205
2005-12-20,12,Other,8,9.7,4.1249,3.4699,1.6094
2005-12-21,12,Other,8,8.0,2.869,2.3821,-0.6603
2005-12-22,12,Other,8,8.2,2.3862,2.0287,0.2373
2005-12-23,12,Other,8,7.5,1.7472,1.5363,0.1108
2005-12-24,12,Other,6,6.6,2.4564,2.3279,-0.8089
2005-12-25,12,Other,8,11.0,4.583,4.1314,-1.2612
2005-12-26,12,Other,8,11.5,5.5555,4.8559,1.541
2005-12-27,12,Other,8,8.5,2.0181,1.6254,0.8146
2005-12-28,12,Other,8,10.2,2.4373,2.0068,-0.9797
2005-12-29,12,Other,8,5.4,2.0631,1.6623,-1.3668
2005-12-30,12,Other,8,3.8,1.5249,1.3073,0.4958
2005-12-31,12,Other,7,7.2,2.8758,2.1058,1.91
2006-01-01,1,Other,7,5.4,1.9325,1.7606,0.8158
2006-01-02,1,Other,7,3.8,2.3553,2.1204,0.486
2006-01-03,1,Other,8,5.2,2.2983,1.8143,1.288
2006-01-04,1,Other,8,3.9,1.2998,1.028,0.3168
2006-01-05,1,Other,8,7.6,3.6972,3.3183,1.2242
2006-01-06,1,Other,8,7.7,2.2265,1.8386,-0.5934
2006-01-07,1,Other,8,7.1,3.3903,3.03,0.3749
2006-01-08,1,Other,8,12.7,5.0251,4.4573,-2.9434
2006-01-09,1,Other,8,9.8,5.0304,4.4747,-1.867
2006-01-10,1,Other,7,12.9,2.9168,2.6539,-1.9034
2006-01-11,1,Other,7,3.9,1.5088,1.16,-0.4651
2006-01-12,1,Other,8,8.0,2.1738,1.8129,0.6517
2006-01-13,1,Other,8,10.8,3.2618,2.1801,1.7435
2006-01-14,1,Other,8,11.3,3.1953,2.7647,1.2651
2006-01-15,1,Other,7,9.0,2.5091,1.8973,1.4558
2006-01-16,1,Other,7,11.7,3.2315,2.7768,0.8968
2006-01-17,1,Other,8,9.9,3.6024,3.1587,-0.2285
2006-01-18,1,Other,7,8.4,3.1902,2.985,0.4532
2006-01-19,1,Other,8,8.9,2.5638,2.1194,0.2705
2006-01-20,1,Other,7,12.8,2.9054,2.5492,0.8945
2006-01-21,1,Other,8,5.7,2.1139,1.356,0.7431
2006-01-22,1,Other,8,4.4,1.9896,1.7631,0.5771
2006-01-23,1,Other,8,11.0,5.2342,4.526,0.9867
2006-01-24,1,Other,8,7.2,3.2549,2.4062,-1.7129
2006-01-25,1,Other,8,9.3,2.6375,1.9216,-0.3598
2006-01-26,1,Other,7,14.5,6.496,5.1942,-2.3183
2006-01-27,1,Other,8,7.0,3.2666,2.794,1.5503
2006-01-28,1,Other,8,3.2,1.46,1.2177,0.4887
2006-01-29,1,Other,7,5.2,1.4706,1.3036,-0.1511
2006-01-30,1,Other,8,7.4,2.2015,1.9318,0.3419
2006-01-31,1,Other,8,7.3,1.8134,1.4479,-0.6597
2006-02-01,2,Other,8,11.0,2.2003,1.8074,-0.5095
2006-02-02,2,Other,8,5.5,2.6154,2.2339,1.3243
2006-02-03,2,Other,8,18.5,3.5778,2.8833,-0.7102
2006-02-04,2,Other,7,5.6,2.7267,2.6503,0.2993
2006-02-05,2,Other,8,4.5,1.3474,1.1294,0.7642
2006-02-06,2,Other,8,3.9,2.8734,1.5378,-1.1889
2006-02-07,2,Other,8,8.4,3.3251,2.6437,-2.5022
2006-02-08,2,Other,8,6.8,2.6357,2.2428,1.072
2006-02-09,2,Other,7,4.9,0.7086,0.5265,-0.116
2006-02-10,2,Other,8,6.5,1.7407,1.3799,0.7475
2006-02-11,2,Other,8,9.4,2.9649,1.7827,-1.4355
2006-02-12,2,Other,8,4.7,2.6748,2.4723,0.7798
2006-02-13,2,Other,7,3.6,1.8305,1.5742,0.227
2006-02-14,2,Other,8,3.0,2.0188,1.6801,0.7769
2006-02-15,2,Other,8,7.5,2.2887,1.8401,1.1422
2006-02-16,2,Other,8,6.4,1.2423,1.0918,0.4339
2006-02-17,2,Other,8,11.3,1.9516,1.6063,-0.0325
2006-02-18,2,Other,8,10.3,2.8618,2.309,-0.0187
2006-02-19,2,Other,8,15.1,5.6832,4.524,-0.5819
2006-02-20,2,Other,8,5.0,2.4117,2.0301,0.7491
2006-02-21,2,Other,8,6.3,2.3575,1.8413,1.4897
2006-02-22,2,Other,8,11.9,2.3308,1.9492,0.1796
2006-02-23,2,Other,8,7.7,1.3004,1.1523,-0.1398
2006-02-24,2,Other,8,8.6,2.622,2.0561,0.5337
2006-02-25,2,Other,8,6.7,1.2086,0.9963,-0.3782
2006-02-26,2,Other,8,3.9,1.9831,1.4246,1.2007
2006-02-27,2,Other,8,7.2,1.3438,1.0961,-0.2465
2006-02-28,2,Other,8,7.4,0.999,0.6731,0.378
2006-03-01,3,Other,8,7.9,2.2512,1.7408,-0.5445
2006-03-02,3,Other,8,12.4,2.9633,2.392,-0.3055
2006-03-03,3,Other,8,9.8,2.6361,2.19,-0.2522
2006-03-04,3,Other,8,5.4,1.8667,1.642,0.263
2006-03-05,3,Other,8,6.6,1.6865,1.3799,-0.4299
2006-03-06,3,Other,8,13.0,3.9464,2.962,0.1319
2006-03-07,3,Other,8,4.6,1.4457,1.0378,0.1861
2006-03-08,3,Other,8,6.1,1.3031,1.024,-0.325
2006-03-09,3,Other,8,7.8,2.6117,2.1353,0.8109
2006-03-10,3,Other,8,7.6,2.1868,1.5505,1.3464
2006-03-11,3,Other,8,3.8,1.9857,1.5324,1.2821
2006-03-12,3,Other,8,6.9,0.9111,0.7134,-0.489
2006-03-13,3,Other,8,7.7,0.9371,0.7181,0.2847
2006-03-14,3,Other,8,8.4,1.6957,1.1044,-0.5633
2006-03-15,3,Other,8,8.2,1.8736,1.607,-0.1658
2006-03-16,3,Other,8,4.9,3.0281,2.7647,1.6842
2006-03-17,3,Other,8,4.8,1.0351,0.7296,-0.4106
2006-03-18,3,Other,8,6.8,0.84,0.53,-0.397
2006-03-19,3,Other,8,11.7,1.6544,1.3129,-0.3738
2006-03-20,3,Other,8,8.7,1.2539,0.9811,0.1641
2006-03-21,3,Other,8,8.8,0.7865,0.6035,0.1927
2006-03-22,3,Other,8,8.6,0.9334,0.8012,0.3892
2006-03-23,3,Other,8,5.7,0.7398,0.5777,0.1802
2006-03-24,3,Other,8,6.7,1.1251,0.952,0.2677
2006-03-25,3,Other,8,9.4,0.8333,0.694,0.0675
2006-03-26,3,Other,8,11.4,0.8106,0.702,-0.0441
2006-03-27,3,Other,8,14.7,1.1129,0.9299,-0.1218
2006-03-28,3,Other,8,12.6,1.6011,1.0708,-0.5721
2006-03-29,3,Other,8,7.1,1.647,1.3033,1.0196
2006-03-30,3,Other,8,11.9,6.8996,5.9296,4.076
2006-03-31,3,Other,8,14.0,1.5035,1.1908,-0.5049
2006-04-01,4,Other,8,9.2,1.2738,0.9558,-0.4549
2006-04-02,4,Other,8,5.1,1.438,1.1041,0.5446
2006-04-03,4,Other,8,6.2,0.7406,0.5833,0.536
2006-04-04,4,Other,8,8.6,1.1363,0.8883,-0.3216
2006-04-05,4,Other,8,9.0,0.6145,0.4994,0.1792
2006-04-06,4,Other,8,11.1,1.0144,0.7064,-0.3595
2006-04-07,4,Other,8,10.6,0.9309,0.7728,-0.5997
2006-04-08,4,Other,8,15.6,2.2516,1.6237,-0.3329
2006-04-09,4,Other,8,20.7,13.7148,12.2862,5.3132
2006-04-10,4,Other,8,6.5,0.8421,0.666,0.1688
2006-04-11,4,Other,8,9.3,0.6588,0.4892,-0.0579
2006-04-12,4,Other,8,10.3,0.8421,0.5841,-0.3217
2006-04-13,4,Other,8,11.6,0.8787,0.6842,0.0264
2006-04-14,4,Other,8,13.3,0.9927,0.7306,-0.3888
2006-04-15,4,Other,8,12.9,0.855,0.6901,-0.2308
2006-04-16,4,Other,8,12.3,1.481,0.9956,-0.5101
2006-04-17,4,Other,8,8.6,0.7123,0.6444,0.3332
2006-04-18,4,Other,8,16.4,0.9531,0.6959,-0.3111
2006-04-19,4,Other,8,14.1,1.0716,0.8468,-0.723
2006-04-20,4,Other,8,14.4,2.9973,2.556,2.2076
2006-04-21,4,Other,8,15.6,2.5657,2.1233,1.4619
2006-04-22,4,Other,8,9.5,3.1422,2.7747,2.001
2006-04-23,4,Other,8,5.4,1.9649,1.4879,1.1333
2006-04-24,4,Other,8,10.7,0.7828,0.6491,-0.4039
2006-04-25,4,Other,8,8.9,1.0438,0.893,0.6629
2006-04-26,4,Other,8,12.7,0.9099,0.7121,-0.4192
2006-04-27,4,Other,8,14.6,1.0748,0.9186,-0.1498
2006-04-28,4,Other,8,17.8,1.1077,0.6708,-0.4649
2006-04-29,4,Other,8,14.9,3.8419,3.0219,1.7498
2006-04-30,4,Other,8,11.7,1.293,1.1522,-0.1259
2006-05-01,5,May-Sep,8,8.6,1.8856,1.5533,0.4586
2006-05-02,5,May-Sep,8,10.4,1.8154,1.3165,1.1294
2006-05-03,5,May-Sep,8,7.8,3.7471,2.9501,2.7376
2006-05-04,5,May-Sep,8,7.2,3.1743,2.698,1.5758
2006-05-05,5,May-Sep,8,9.4,1.1261,0.9225,-0.1253
2006-05-06,5,May-Sep,8,8.2,3.6781,3.1457,2.1105
2006-05-07,5,May-Sep,8,8.3,4.9528,4.3226,1.8155
2006-05-08,5,May-Sep,8,6.4,0.7406,0.5743,0.3743
2006-05-09,5,May-Sep,8,12.3,1.039,0.857,-0.5312
2006-05-10,5,May-Sep,8,7.4,1.2812,0.9965,0.6427
2006-05-11,5,May-Sep,8,10.2,0.7954,0.6285,-0.253
2006-05-12,5,May-Sep,8,12.8,3.0215,2.2469,-2.0836
2006-05-13,5,May-Sep,8,9.3,1.3874,1.0951,-0.233
2006-05-14,5,May-Sep,7,10.7,0.902,0.6862,0.5422
2006-05-15,5,May-Sep,8,11.7,0.9856,0.7062,-0.0788
2006-05-16,5,May-Sep,8,14.0,1.1068,0.8792,-0.7547
2006-05-17,5,May-Sep,8,12.8,2.0311,1.5308,-0.2975
2006-05-18,5,May-Sep,8,19.7,8.7778,7.0167,6.5929
2006-05-19,5,May-Sep,8,9.2,0.6838,0.6178,0.0189
2006-05-20,5,May-Sep,8,15.4,3.8404,2.707,-2.4322
2006-05-21,5,May-Sep,8,6.0,2.5262,1.4139,1.4062
2006-05-22,5,May-Sep,8,14.2,6.2611,5.4396,4.6932
2006-05-23,5,May-Sep,8,14.5,1.7913,1.3394,-0.693
2006-05-24,5,May-Sep,8,7.7,3.0683,2.607,1.6469
2006-05-25,5,May-Sep,8,15.3,1.9384,1.5255,-0.774
2006-05-26,5,May-Sep,8,10.6,2.3858,1.7517,0.6096
2006-05-27,5,May-Sep,8,12.2,1.0927,0.7733,-0.579
2006-05-28,5,May-Sep,8,10.0,0.5938,0.4655,-0.0909
2006-05-29,5,May-Sep,8,12.2,1.2417,1.0829,0.796
2006-05-30,5,May-Sep,8,11.9,0.8036,0.6391,-0.0544
2006-05-31,5,May-Sep,8,9.0,1.3804,1.1402,1.1399
2006-06-01,6,May-Sep,8,11.7,1.012,0.8482,0.227
2006-06-02,6,May-Sep,8,8.1,3.1127,2.5948,1.4779
2006-06-03,6,May-Sep,8,10.8,2.394,1.691,1.5665
2006-06-04,6,May-Sep,8,14.2,4.3336,3.6013,2.9479
2006-06-05,6,May-Sep,8,9.5,0.9126,0.7534,0.4444
2006-06-06,6,May-Sep,8,12.7,1.9064,1.2268,-0.9899
2006-06-07,6,May-Sep,8,8.4,0.9872,0.7742,0.3245
2006-06-08,6,May-Sep,8,11.7,0.725,0.6392,-0.0187
2006-06-09,6,May-Sep,8,10.6,0.4065,0.3386,-0.1923
2006-06-10,6,May-Sep,8,7.3,1.454,1.1409,1.0043
2006-06-11,6,May-Sep,8,7.7,0.6815,0.5909,0.3034
2006-06-12,6,May-Sep,8,9.1,0.903,0.795,-0.1851
2006-06-13,6,May-Sep,8,11.0,0.5963,0.5274,-0.2606
2006-06-14,6,May-Sep,8,14.8,1.5615,1.1071,0.6749
2006-06-15,6,May-Sep,8,16.2,9.0817,7.9352,6.025
2006-06-16,6,May-Sep,8,8.5,1.7159,1.3404,0.0799
2006-06-17,6,May-Sep,8,9.0,0.8458,0.6342,-0.2315
2006-06-18,6,May-Sep,8,11.3,0.914,0.8016,-0.1592
2006-06-19,6,May-Sep,8,9.9,1.1995,0.9454,0.7427
2006-06-20,6,May-Sep,8,12.4,0.9966,0.8975,0.2073
2006-06-21,6,May-Sep,8,10.6,0.7353,0.5748,0.0609
2006-06-22,6,May-Sep,8,13.3,1.063,0.79,-0.5698
2006-06-23,6,May-Sep,8,11.0,1.3799,1.1218,0.1953
2006-06-24,6,May-Sep,8,9.7,2.6056,1.8697,1.4862
2006-06-25,6,May-Sep,8,10.5,0.579,0.5361,0.1432
2006-06-26,6,May-Sep,8,10.9,0.8774,0.5889,-0.398
2006-06-27,6,May-Sep,8,12.1,1.1563,0.9248,-0.4692
2006-06-28,6,May-Sep,8,8.5,2.3776,1.7536,1.5383
2006-06-29,6,May-Sep,8,11.7,1.1027,0.8286,-0.1461
2006-06-30,6,May-Sep,8,11.3,2.3344,2.017,-0.2959
2006-07-01,7,May-Sep,8,12.5,0.8722,0.7165,-0.2819
2006-07-02,7,May-Sep,8,9.3,1.3064,1.0183,0.8125
2006-07-03,7,May-Sep,8,9.0,4.9046,4.0625,3.2652
2006-07-04,7,May-Sep,8,11.9,1.3625,1.1099,-0.1692
2006-07-05,7,May-Sep,8,11.4,0.9454,0.7511,-0.1972
2006-07-06,7,May-Sep,8,7.9,2.8813,1.5138,1.281
2006-07-07,7,May-Sep,8,17.5,6.9358,5.7552,4.3195
2006-07-08,7,May-Sep,8,9.2,0.8462,0.7147,0.3912
2006-07-09,7,May-Sep,8,12.2,1.9829,1.5892,0.8776
2006-07-10,7,May-Sep,8,9.4,0.9475,0.8311,0.4376
2006-07-11,7,May-Sep,8,13.8,2.0831,1.5757,-1.0251
2006-07-12,7,May-Sep,8,8.1,1.0407,0.8787,0.2023
2006-07-13,7,May-Sep,8,10.9,1.1235,0.884,-0.3962
2006-07-14,7,May-Sep,8,7.0,2.971,2.4767,2.4103
2006-07-15,7,May-Sep,8,8.3,0.7363,0.6339,0.1309
2006-07-16,7,May-Sep,8,11.8,1.4075,1.0897,-0.3849
2006-07-17,7,May-Sep,8,8.7,0.7906,0.615,0.3035
2006-07-18,7,May-Sep,8,11.6,0.8671,0.6876,0.0603
2006-07-19,7,May-Sep,8,10.9,2.2249,1.6776,1.2167
2006-07-20,7,May-Sep,8,9.0,2.6697,2.1448,1.8047
2006-07-21,7,May-Sep,8,10.4,1.0889,0.9844,0.0577
2006-07-22,7,May-Sep,8,11.7,0.8524,0.6448,-0.468
2006-07-23,7,May-Sep,8,12.7,1.164,0.8619,-0.7621
2006-07-24,7,May-Sep,8,12.2,1.8279,1.565,0.5724
2006-07-25,7,May-Sep,8,7.8,2.4292,2.341,1.5467
2006-07-26,7,May-Sep,8,11.5,1.1886,0.8287,-0.4284
2006-07-27,7,May-Sep,8,7.9,1.9964,1.7632,1.3863
2006-07-28,7,May-Sep,8,13.2,1.1043,0.7917,-0.541
2006-07-29,7,May-Sep,8,12.7,1.4305,1.1061,0.3567
2006-07-30,7,May-Sep,8,15.0,0.5991,0.4643,-0.0532
2006-07-31,7,May-Sep,8,16.1,1.0421,0.8192,-0.3993
2006-08-01,8,May-Sep,8,12.9,5.0898,4.397,3.8184
2006-08-02,8,May-Sep,8,10.3,1.1912,0.9027,0.518
2006-08-03,8,May-Sep,8,13.3,1.088,0.8791,-0.3638
2006-08-04,8,May-Sep,8,9.9,4.3585,3.0778,2.4945
2006-08-05,8,May-Sep,8,11.2,1.5144,1.3414,-1.1259
2006-08-06,8,May-Sep,8,12.6,1.0632,0.7538,-0.3594
2006-08-07,8,May-Sep,8,11.1,1.9903,1.6306,1.2016
2006-08-08,8,May-Sep,8,12.4,1.2779,1.0225,-0.8961
2006-08-09,8,May-Sep,8,11.4,0.7685,0.5051,0.1185
2006-08-10,8,May-Sep,8,11.6,7.0939,6.3507,5.4894
2006-08-11,8,May-Sep,8,11.9,1.6566,1.323,-0.477
2006-08-12,8,May-Sep,8,10.6,0.6177,0.5367,-0.1495
2006-08-13,8,May-Sep,7,12.6,0.9996,0.8842,-0.3016
2006-08-14,8,May-Sep,8,14.7,1.5686,1.2677,-0.7984
2006-08-15,8,May-Sep,8,7.7,4.057,3.255,3.0919
2006-08-16,8,May-Sep,8,11.1,0.7054,0.5518,-0.3809
2006-08-17,8,May-Sep,8,16.3,9.6453,8.4531,4.6203
2006-08-18,8,May-Sep,8,9.7,0.7995,0.662,-0.1801
2006-08-19,8,May-Sep,8,13.3,0.8573,0.6179,-0.2963
2006-08-20,8,May-Sep,8,13.7,0.8123,0.6589,-0.0029
2006-08-21,8,May-Sep,8,11.4,0.7908,0.553,-0.2081
2006-08-22,8,May-Sep,8,12.5,0.8033,0.6241,-0.3026
2006-08-23,8,May-Sep,8,10.9,1.0731,0.9231,0.2314
2006-08-24,8,May-Sep,8,13.6,0.6463,0.518,-0.2302
2006-08-25,8,May-Sep,8,11.1,1.4966,1.3651,0.7072
2006-08-26,8,May-Sep,8,12.0,2.9262,2.4209,2.1236
2006-08-27,8,May-Sep,8,13.5,0.8928,0.743,-0.2507
2006-08-28,8,May-Sep,8,12.0,1.6749,1.32,-0.4639
2006-08-29,8,May-Sep,8,11.5,2.4622,1.9843,-0.4053
2006-08-30,8,May-Sep,8,8.9,1.3529,1.1982,0.5151
2006-08-31,8,May-Sep,8,8.8,5.1367,4.2957,3.2609
2006-09-01,9,May-Sep,8,7.9,0.9126,0.7696,-0.088
2006-09-02,9,May-Sep,8,7.7,0.5366,0.4675,-0.0659
2006-09-03,9,May-Sep,8,10.7,1.4577,1.0177,-0.78
2006-09-04,9,May-Sep,8,12.2,0.7235,0.5205,-0.1853
2006-09-05,9,May-Sep,8,12.8,0.8049,0.6035,-0.2971
2006-09-06,9,May-Sep,8,12.8,1.1214,0.8579,-0.1041
2006-09-07,9,May-Sep,8,11.5,1.3204,0.9649,0.3014
2006-09-08,9,May-Sep,8,10.6,2.2641,1.8184,-1.1458
2006-09-09,9,May-Sep,8,6.0,1.2139,1.0425,0.3854
2006-09-10,9,May-Sep,8,11.6,1.5494,1.2613,-0.0565
2006-09-11,9,May-Sep,8,11.1,1.2206,0.9121,-0.2321
2006-09-12,9,May-Sep,8,11.2,0.7238,0.5533,-0.2771
2006-09-13,9,May-Sep,8,14.9,2.9243,1.9515,-1.2816
2006-09-14,9,May-Sep,8,10.1,3.3015,2.8396,0.3001
2006-09-15,9,May-Sep,8,7.7,3.878,3.1654,2.9158
2006-09-16,9,May-Sep,8,10.4,1.3095,1.1061,0.4716
2006-09-17,9,May-Sep,8,12.5,0.8401,0.6753,0.1334
2006-09-18,9,May-Sep,8,13.8,3.6665,3.1178,1.9804
2006-09-19,9,May-Sep,8,10.5,5.0578,4.599,1.5393
2006-09-20,9,May-Sep,8,2.4,0.4694,0.4088,0.134
2006-09-21,9,May-Sep,8,12.2,1.6113,1.2328,-0.4031
2006-09-22,9,May-Sep,8,5.7,0.8191,0.5966,0.1831
2006-09-23,9,May-Sep,8,11.4,0.887,0.6993,0.1323
2006-09-24,9,May-Sep,8,15.3,1.3492,0.8795,0.5459
2006-09-25,9,May-Sep,8,13.3,1.3349,1.1194,-0.5621
2006-09-26,9,May-Sep,7,9.2,0.8137,0.6074,0.335
2006-09-27,9,May-Sep,8,14.7,0.8541,0.6344,-0.1129
2006-09-28,9,May-Sep,8,9.2,2.6729,2.0953,0.8894
2006-09-29,9,May-Sep,8,14.3,4.874,4.1238,-0.0006
2006-09-30,9,May-Sep,8,5.9,0.7776,0.6354,0.2061
2006-10-01,10,Other,8,9.8,0.9393,0.5462,-0.0088
2006-10-02,10,Other,8,10.5,0.9836,0.7684,0.4909
2006-10-03,10,Other,8,13.4,0.7102,0.4922,0.1061
2006-10-04,10,Other,8,12.9,4.4305,3.7101,1.6851
2006-10-05,10,Other,8,12.8,5.6331,5.3583,1.5661
2006-10-06,10,Other,8,6.4,1.4085,1.0777,-0.4841
2006-10-07,10,Other,8,13.7,1.6673,1.4465,0.4212
2006-10-08,10,Other,8,11.0,1.6839,1.5077,0.093
2006-10-09,10,Other,8,10.8,0.981,0.763,0.1539
2006-10-10,10,Other,8,11.4,0.9326,0.5759,0.0649
2006-10-11,10,Other,8,12.2,0.6761,0.5273,0.2312
2006-10-12,10,Other,8,9.2,1.2432,1.0251,0.3466
2006-10-13,10,Other,8,11.1,1.0921,0.8248,0.1013
2006-10-14,10,Other,8,12.8,5.6926,5.1952,0.3103
2006-10-15,10,Other,8,8.3,0.7919,0.6288,-0.0033
2006-10-16,10,Other,8,10.8,1.3126,1.1163,0.0393
2006-10-17,10,Other,8,10.0,1.0854,0.9357,-0.3889
2006-10-18,10,Other,8,10.6,1.3563,1.0048,0.7446
2006-10-19,10,Other,8,7.3,2.4429,2.0698,0.637
2006-10-20,10,Other,8,6.4,0.7384,0.5514,0.4917
2006-10-21,10,Other,8,5.6,1.2297,0.991,0.6437
2006-10-22,10,Other,8,8.8,0.7077,0.591,-0.2872
2006-10-23,10,Other,8,7.5,0.9532,0.6457,0.1595
2006-10-24,10,Other,8,7.2,0.7722,0.689,-0.0706
2006-10-25,10,Other,8,8.1,1.2589,0.8136,-0.2504
2006-10-26,10,Other,8,4.1,0.6112,0.5366,0.2138
2006-10-27,10,Other,8,9.5,1.1629,0.9547,0.2412
2006-10-28,10,Other,8,10.5,1.0232,0.8139,-0.1211
