branch,k,n,cal_rmse
post,3.8000000000000003,93,6.4389961473518165
post,3.81,93,6.438581346834926
post,3.8200000000000003,93,6.438168691396786
post,3.83,93,6.437758166036468
post,3.84,93,6.437349755886581
post,3.85,93,6.436943446211853
post,3.86,93,6.436539222407722
post,3.87,93,6.43613706999896
post,3.88,93,6.435736974638283
post,3.89,93,6.4353389221050135
post,3.9,93,6.434942898303733
post,3.91,93,6.4345488892629605
post,3.92,93,6.434156881133852
post,3.93,93,6.4337668601889035
post,3.94,93,6.433378812820692
post,3.95,93,6.432992725540588
post,3.96,93,6.432608584977538
post,3.97,93,6.43222637787683
post,3.98,93,6.431846091098869
post,3.99,93,6.431467711617989
post,4.0,93,6.431091226521263
post,4.01,93,6.430716623007334
post,4.0200000000000005,93,6.4303438883852495
post,4.03,93,6.42997301007334
post,4.04,93,6.429603975598069
post,4.05,93,6.4292367725929225
post,4.0600000000000005,93,6.4288713887973055
post,4.07,93,6.428507812055461
post,4.08,93,6.428146030315389
post,4.09,93,6.427786031627773
post,4.1,93,6.427427804144939
post,4.11,93,6.42707133611982
post,4.12,93,6.426716615904917
post,4.13,93,6.426363631951295
post,4.14,93,6.426012372807574
post,4.15,93,6.4256628271189475
post,4.16,93,6.425314983626183
post,4.17,93,6.4249688311646835
post,4.18,93,6.424624358663506
post,4.19,93,6.424281555144426
post,4.2,93,6.423940409721006
post,4.21,93,6.423600911597671
post,4.22,93,6.423263050068787
post,4.23,93,6.422926814517772
post,4.24,93,6.422592194416195
post,4.25,93,6.422259179322902
post,4.26,93,6.421927758883137
post,4.2700000000000005,93,6.421597922827685
post,4.28,93,6.421269660972025
post,4.29,93,6.420942963215482
post,4.3,93,6.4206178195403965
post,4.3100000000000005,93,6.420294220011307
post,4.32,93,6.419972154774135
post,4.33,93,6.419651614055374
post,4.34,93,6.419332588161314
post,4.3500000000000005,93,6.419015067477231
post,4.36,93,6.418699042466638
post,4.37,93,6.418384503670493
post,4.38,93,6.4180714417064575
post,4.39,93,6.4177598472681385
post,4.4,93,6.4174497111243545
post,4.41,93,6.417141024118389
post,4.42,93,6.416833777167276
post,4.43,93,6.416527961261085
post,4.44,93,6.416223567462203
post,4.45,93,6.4159205869046465
post,4.46,93,6.415619010793351
post,4.47,93,6.41531883040351
post,4.48,93,6.415020037079869
post,4.49,93,6.414722622236085
post,4.5,93,6.414426577354043
post,4.51,93,6.414131893983214
post,4.5200000000000005,93,6.413838563739994
post,4.53,93,6.41354657830708
post,4.54,93,6.413255929432822
post,4.55,93,6.412966608930609
post,4.5600000000000005,93,6.412678608678241
post,4.57,93,6.41239192061732
post,4.58,93,6.412106536752649
post,4.59,93,6.411822449151619
post,4.6000000000000005,93,6.411539649943633
post,4.61,93,6.411258131319511
post,4.62,93,6.4109778855309125
post,4.63,93,6.410698904889764
post,4.64,93,6.41042118176769
post,4.65,93,6.41014470859546
post,4.66,93,6.4098694778624195
post,4.67,93,6.40959548211596
post,4.68,93,6.409322713960956
post,4.69,93,6.409051166059251
post,4.7,93,6.4087808311291115
post,4.71,93,6.4085117019446995
post,4.72,93,6.408243771335569
post,4.73,93,6.407977032186139
post,4.74,93,6.407711477435188
post,4.75,93,6.4074471000753555
post,4.76,93,6.407183893152641
post,4.7700000000000005,93,6.406921849765912
post,4.78,93,6.4066609630664235
post,4.79,93,6.406401226257329
post,4.8,93,6.406142632593205
post,4.8100000000000005,93,6.405885175379589
post,4.82,93,6.4056288479724985
post,4.83,93,6.405373643777983
post,4.84,93,6.405119556251665
post,4.8500000000000005,93,6.404866578898284
post,4.86,93,6.404614705271251
post,4.87,93,6.404363928972209
post,4.88,93,6.4041142436506
post,4.89,93,6.403865643003221
post,4.9,93,6.403618120773808
post,4.91,93,6.403371670752607
post,4.92,93,6.403126286775949
post,4.93,93,6.402881962725857
post,4.94,93,6.402638692529602
post,4.95,93,6.402396470159333
post,4.96,93,6.402155289631648
post,4.97,93,6.401915145007208
post,4.98,93,6.401676030390344
post,4.99,93,6.401437939928673
post,5.0,93,6.401200867812696
post,5.01,93,6.4009648082754325
post,5.0200000000000005,93,6.400729755592037
post,5.03,93,6.400495704079431
post,5.04,93,6.400262648095922
post,5.05,93,6.40003058204085
post,5.0600000000000005,93,6.399799500354226
post,5.07,93,6.399569397516357
post,5.08,93,6.399340268047517
post,5.09,93,6.399112106507571
post,5.1000000000000005,93,6.398884907495652
post,5.11,93,6.398658665649795
post,5.12,93,6.398433375646613
post,5.13,93,6.398209032200957
post,5.14,93,6.397985630065573
post,5.15,93,6.3977631640307875
post,5.16,93,6.397541628924171
post,5.17,93,6.397321019610215
post,5.18,93,6.397101330990015
post,5.19,93,6.396882558000964
post,5.2,93,6.396664695616414
post,5.21,93,6.3964477388453895
post,5.22,93,6.396231682732274
post,5.23,93,6.3960165223564935
post,5.24,93,6.3958022528322385
post,5.25,93,6.395588869308146
post,5.26,93,6.3953763669670165
post,5.2700000000000005,93,6.395164741025512
post,5.28,93,6.394953986733882
post,5.29,93,6.394744099375656
post,5.3,93,6.394535074267391
post,5.3100000000000005,93,6.394326906758352
post,5.32,93,6.394119592230273
post,5.33,93,6.393913126097055
post,5.34,93,6.393707503804502
post,5.3500000000000005,93,6.393502720830064
post,5.36,93,6.3932987726825425
post,5.37,93,6.393095654901858
post,5.38,93,6.392893363058766
post,5.39,93,6.392691892754611
post,5.4,93,6.392491239621055
post,5.41,93,6.392291399319846
post,5.42,93,6.3920923675425465
post,5.43,93,6.391894140010292
post,5.44,93,6.391696712473546
post,5.45,93,6.391500080711858
post,5.46,93,6.391304240533615
post,5.47,93,6.391109187775808
post,5.48,93,6.390914918303791
post,5.49,93,6.390721428011045
post,5.5,93,6.390528712818961
post,5.51,93,6.390336768676581
post,5.5200000000000005,93,6.390145591560399
post,5.53,93,6.3899551774741195
post,5.54,93,6.389765522448437
post,5.55,93,6.389576622540815
post,5.5600000000000005,93,6.389388473835269
post,5.57,93,6.389201072442143
post,5.58,93,6.389014414497906
post,5.59,93,6.388828496164921
post,5.6000000000000005,93,6.388643313631254
post,5.61,93,6.388458863110457
post,5.62,93,6.388275140841351
post,5.63,93,6.388092143087838
post,5.64,93,6.387909866138687
post,5.65,93,6.3877283063073405
post,5.66,93,6.387547459931701
post,5.67,93,6.38736732337395
post,5.68,93,6.387187893020353
post,5.69,93,6.387009165281041
post,5.7,93,6.386831136589858
post,5.71,93,6.386653803404133
post,5.72,93,6.386477162204521
post,5.73,93,6.386301209494794
post,5.74,93,6.386125941801679
post,5.75,93,6.385951355674651
post,5.76,93,6.385777447685773
post,5.7700000000000005,93,6.385604214429501
post,5.78,93,6.385431652522516
post,5.79,93,6.385259758603547
post,5.8,93,6.385088529333187
post,5.8100000000000005,93,6.384917961393733
post,5.82,93,6.384748051489007
post,5.83,93,6.38457879634419
post,5.84,93,6.3844101927056505
post,5.8500000000000005,93,6.384242237340776
post,5.86,93,6.384074927037818
post,5.87,93,6.383908258605718
post,5.88,93,6.383742228873953
post,5.89,93,6.383576834692371
post,5.9,93,6.383412072931028
post,5.91,93,6.383247940480038
post,5.92,93,6.383084434249418
post,5.93,93,6.382921551168923
post,5.94,93,6.3827592881879
post,5.95,93,6.38259764227514
post,5.96,93,6.3824366104187185
post,5.97,93,6.382276189625854
post,5.98,93,6.382116376922749
post,5.99,93,6.381957169354458
post,6.0,93,6.381798563984739
post,6.01,93,6.381640557895899
post,6.0200000000000005,93,6.3814831481886625
post,6.03,93,6.381326331982026
post,6.04,93,6.381170106413121
post,6.05,93,6.381014468637067
post,6.0600000000000005,93,6.38085941582685
post,6.07,93,6.3807049451731706
post,6.08,93,6.380551053884315
post,6.09,93,6.380397739186023
post,6.1000000000000005,93,6.380244998321353
post,6.11,93,6.380092828550553
post,6.12,93,6.379941227150926
post,6.13,93,6.379790191416704
post,6.140000000000001,93,6.379639718658925
post,6.15,93,6.379489806205294
post,6.16,93,6.379340451400073
post,6.17,93,6.379191651603938
post,6.18,93,6.379043404193871
post,6.19,93,6.378895706563033
post,6.2,93,6.378748556120641
post,6.21,93,6.3786019502918485
post,6.22,93,6.378455886517626
post,6.23,93,6.378310362254645
post,6.24,93,6.378165374975156
post,6.25,93,6.378020922166884
post,6.26,93,6.3778770013329
post,6.2700000000000005,93,6.377733609991509
post,6.28,93,6.377590745676148
post,6.29,93,6.3774484059352625
post,6.3,93,6.377306588332197
post,6.3100000000000005,93,6.377165290445095
post,6.32,93,6.377024509866777
post,6.33,93,6.376884244204637
post,6.34,93,6.376744491080541
post,6.3500000000000005,93,6.376605248130707
post,6.36,93,6.376466513005616
post,6.37,93,6.376328283369902
post,6.38,93,6.3761905569022295
post,6.390000000000001,93,6.376053331295229
post,6.4,93,6.37591660425536
post,6.41,93,6.375780373502825
post,6.42,93,6.375644636771474
post,6.43,93,6.375509391808696
post,6.44,93,6.375374636375321
post,6.45,93,6.375240368245529
post,6.46,93,6.375106585206751
post,6.47,93,6.374973285059569
post,6.48,93,6.374840465617624
post,6.49,93,6.3747081247075235
post,6.5,93,6.374576260168747
post,6.51,93,6.374444869853545
post,6.5200000000000005,93,6.374313951626866
post,6.53,93,6.374183503366245
post,6.54,93,6.374053522961727
post,6.55,93,6.373924008315772
post,6.5600000000000005,93,6.373794957343161
post,6.57,93,6.373666367970921
post,6.58,93,6.373538238138232
post,6.59,93,6.373410565796325
post,6.6000000000000005,93,6.373283348908427
post,6.61,93,6.3731565854496495
post,6.62,93,6.373030273406914
post,6.63,93,6.372904410778868
post,6.640000000000001,93,6.372778995575799
post,6.65,93,6.372654025819562
post,6.66,93,6.372529499543485
post,6.67,93,6.372405414792287
post,6.68,93,6.372281769622021
post,6.69,93,6.372158562099962
post,6.7,93,6.372035790304549
post,6.71,93,6.371913452325301
post,6.72,93,6.371791546262741
post,6.73,93,6.371670070228312
post,6.74,93,6.371549022344312
post,6.75,93,6.371428400743808
post,6.76,93,6.371308203570565
post,6.7700000000000005,93,6.371188428978974
post,6.78,93,6.371069075133975
post,6.79,93,6.370950140210978
post,6.8,93,6.370831622395802
post,6.8100000000000005,93,6.370713519884597
post,6.82,93,6.370595830883772
post,6.83,93,6.37047855360992
post,6.84,93,6.370361686289754
post,6.8500000000000005,93,6.37024522716004
post,6.86,93,6.370129174467521
post,6.87,93,6.370013526468841
post,6.88,93,6.3698982814304985
post,6.890000000000001,93,6.369783437628761
post,6.9,93,6.3696689933496
post,6.91,93,6.3695549468886306
post,6.92,93,6.369441296551047
post,6.93,93,6.369328040651547
post,6.94,93,6.3692151775142705
post,6.95,93,6.369102705472746
post,6.96,93,6.3689906228698066
post,6.97,93,6.368878928057549
post,6.98,93,6.368767619397248
post,6.99,93,6.368656695259319
post,7.0,93,6.368546154023232
post,7.01,93,6.3684359940774655
post,7.0200000000000005,93,6.368326213819437
post,7.03,93,6.368216811655453
post,7.04,93,6.3681077860006345
post,7.05,93,6.367999135278876
post,7.0600000000000005,93,6.367890857922765
post,7.07,93,6.367782952373541
post,7.08,93,6.367675417081026
post,7.09,93,6.36756825050358
post,7.1000000000000005,93,6.367461451108026
post,7.11,93,6.36735501736961
post,7.12,93,6.367248947771936
post,7.13,93,6.3671432408069055
post,7.140000000000001,93,6.367037894974676
post,7.15,93,6.366932908783597
post,7.16,93,6.366828280750152
post,7.17,93,6.366724009398914
post,7.18,93,6.366620093262482
post,7.19,93,6.366516530881442
post,7.2,93,6.366413320804292
post,7.21,93,6.3663104615874095
post,7.22,93,6.366207951794996
post,7.23,93,6.366105789999012
post,7.24,93,6.366003974779142
post,7.25,93,6.365902504722736
post,7.26,93,6.365801378424753
post,7.2700000000000005,93,6.365700594487731
post,7.28,93,6.365600151521715
post,7.29,93,6.365500048144215
post,7.3,93,6.3654002829801675
post,7.3100000000000005,93,6.365300854661871
post,7.32,93,6.365201761828948
post,7.33,93,6.365103003128296
post,7.34,93,6.36500457721403
post,7.3500000000000005,93,6.364906482747459
post,7.36,93,6.364808718397009
post,7.37,93,6.3647112828382
post,7.38,93,6.364614174753588
post,7.390000000000001,93,6.3645173928327266
post,7.4,93,6.364420935772114
post,7.41,93,6.364324802275155
post,7.42,93,6.364228991052112
post,7.43,93,6.364133500820059
post,7.44,93,6.364038330302853
post,7.45,93,6.363943478231056
post,7.46,93,6.363848943341939
post,7.47,93,6.363754724379394
post,7.48,93,6.363660820093919
post,7.49,93,6.363567229242572
post,7.5,93,6.363473950588914
post,7.51,93,6.363380982902988
post,7.5200000000000005,93,6.363288324961262
post,7.53,93,6.363195975546595
post,7.54,93,6.363103933448192
post,7.55,93,6.363012197461572
post,7.5600000000000005,93,6.3629207663885206
post,7.57,93,6.3628296390370425
post,7.58,93,6.362738814221343
post,7.59,93,6.36264829076177
post,7.6000000000000005,93,6.362558067484786
post,7.61,93,6.36246814322292
post,7.62,93,6.362378516814733
post,7.63,93,6.362289187104791
post,7.640000000000001,93,6.362200152943605
post,7.65,93,6.362111413187612
post,7.66,93,6.362022966699133
post,7.67,93,6.361934812346326
post,7.68,93,6.361846949003164
post,7.69,93,6.3617593755493935
post,7.7,93,6.36167209087049
post,7.71,93,6.361585093857632
post,7.72,93,6.361498383407663
post,7.73,93,6.3614119584230515
post,7.74,93,6.361325817811867
post,7.75,93,6.361239960487728
post,7.76,93,6.361154385369783
post,7.7700000000000005,93,6.361069091382668
post,7.78,93,6.360984077456475
post,7.79,93,6.360899342526713
post,7.8,93,6.360814885534284
post,7.8100000000000005,93,6.360730705425439
post,7.82,93,6.36064680115176
post,7.83,93,6.3605631716701065
post,7.84,93,6.360479815942595
post,7.8500000000000005,93,6.360396732936569
post,7.86,93,6.360313921624558
post,7.87,93,6.360231380984256
post,7.88,93,6.360149109998477
post,7.890000000000001,93,6.360067107655134
post,7.9,93,6.359985372947206
post,7.91,93,6.3599039048727
post,7.92,93,6.359822702434626
post,7.930000000000001,93,6.359741764640969
post,7.94,93,6.359661090504651
post,7.95,93,6.359580679043503
post,7.96,93,6.359500529280248
post,7.97,93,6.359420640242445
post,7.98,93,6.359341010962479
post,7.99,93,6.359261640477532
post,8.0,93,6.359182527829546
post,8.01,93,6.359103672065193
post,8.02,93,6.3590250722358554
post,8.03,93,6.358946727397588
post,8.040000000000001,93,6.358868636611095
post,8.05,93,6.358790798941701
post,8.06,93,6.358713213459325
post,8.07,93,6.358635879238443
post,8.08,93,6.358558795358077
post,8.09,93,6.358481960901753
post,8.1,93,6.358405374957478
post,8.11,93,6.358329036617719
post,8.120000000000001,93,6.358252944979367
post,8.13,93,6.358177099143714
post,8.14,93,6.358101498216431
post,8.15,93,6.35802614130754
post,8.16,93,6.35795102753138
post,8.17,93,6.357876156006591
post,8.18,93,6.357801525856083
post,8.19,93,6.357727136207015
post,8.2,93,6.35765298619076
post,8.21,93,6.3575790749428975
post,8.22,93,6.357505401603164
post,8.23,93,6.357431965315455
post,8.24,93,6.357358765227775
post,8.25,93,6.3572858004922335
post,8.26,93,6.357213070265013
post,8.27,93,6.357140573706337
post,8.28,93,6.357068309980459
post,8.290000000000001,93,6.3569962782556315
post,8.3,93,6.356924477704084
post,8.31,93,6.356852907501995
post,8.32,93,6.356781566829483
post,8.33,93,6.356710454870561
post,8.34,93,6.3566395708131385
post,8.35,93,6.356568913848972
post,8.36,93,6.356498483173674
post,8.370000000000001,93,6.3564282779866526
post,8.38,93,6.356358297491126
post,8.39,93,6.3562885408940755
post,8.4,93,6.356219007406236
post,8.41,93,6.356149696242062
post,8.42,93,6.356080606619723
post,8.43,93,6.356011737761066
post,8.44,93,6.3559430888916
post,8.45,93,6.355874659240484
post,8.46,93,6.355806448040483
post,8.47,93,6.355738454527972
post,8.48,93,6.355670677942898
post,8.49,93,6.355603117528768
post,8.5,93,6.355535772532627
post,8.51,93,6.355468642205029
post,8.52,93,6.355401725800034
post,8.53,93,6.355335022575169
post,8.540000000000001,93,6.355268531791418
post,8.55,93,6.355202252713205
post,8.56,93,6.355136184608366
post,8.57,93,6.355070326748134
post,8.58,93,6.355004678407119
post,8.59,93,6.354939238863286
post,8.6,93,6.3548740073979415
post,8.61,93,6.354808983295706
post,8.620000000000001,93,6.354744165844506
post,8.63,93,6.354679554335543
post,8.64,93,6.354615148063282
post,8.65,93,6.35455094632543
post,8.66,93,6.354486948422926
post,8.67,93,6.354423153659909
post,8.68,93,6.354359561343704
post,8.69,93,6.354296170784814
post,8.700000000000001,93,6.354232981296887
post,8.71,93,6.354169992196709
post,8.72,93,6.3541072028041805
post,8.73,93,6.354044612442303
post,8.74,93,6.353982220437154
post,8.75,93,6.353920026117879
post,8.76,93,6.3538580288166715
post,8.77,93,6.353796227868746
post,8.78,93,6.353734622612341
post,8.790000000000001,93,6.353673212388678
post,8.8,93,6.353611996541962
post,8.81,93,6.353550974419361
post,8.82,93,6.353490145370987
post,8.83,93,6.353429508749876
post,8.84,93,6.35336906391198
post,8.85,93,6.353308810216148
post,8.86,93,6.353248747024099
post,8.870000000000001,93,6.353188873700424
post,8.88,93,6.35312918961256
post,8.89,93,6.353069694130776
post,8.9,93,6.353010386628145
post,8.91,93,6.352951266480554
post,8.92,93,6.3528923330666665
post,8.93,93,6.352833585767916
post,8.94,93,6.352775023968489
post,8.950000000000001,93,6.35271664705531
post,8.96,93,6.352658454418028
post,8.97,93,6.352600445448993
post,8.98,93,6.352542619543255
post,8.99,93,6.352484976098538
post,9.0,93,6.3524275145152265
post,9.01,93,6.352370234196358
post,9.02,93,6.3523131345476
post,9.03,93,6.352256214977239
post,9.040000000000001,93,6.352199474896165
post,9.05,93,6.352142913717863
post,9.06,93,6.352086530858389
post,9.07,93,6.35203032573636
post,9.08,93,6.351974297772942
post,9.09,93,6.351918446391838
post,9.1,93,6.351862771019268
post,9.11,93,6.351807271083954
post,9.120000000000001,93,6.35175194601712
post,9.13,93,6.351696795252453
post,9.14,93,6.3516418182261205
post,9.15,93,6.351587014376735
post,9.16,93,6.351532383145346
post,9.17,93,6.351477923975427
post,9.18,93,6.3514236363128695
post,9.19,93,6.3513695196059565
post,9.200000000000001,93,6.35131557330536
post,9.21,93,6.351261796864126
post,9.22,93,6.3512081897376556
post,9.23,93,6.351154751383703
post,9.24,93,6.351101481262347
post,9.25,93,6.351048378836002
post,9.26,93,6.350995443569372
post,9.27,93,6.350942674929481
post,9.28,93,6.350890072385617
post,9.290000000000001,93,6.350837635409351
post,9.3,93,6.350785363474511
post,9.31,93,6.350733256057172
post,9.32,93,6.35068131263564
post,9.33,93,6.350629532690451
post,9.34,93,6.3505779157043545
post,9.35,93,6.350526461162291
post,9.36,93,6.350475168551391
post,9.370000000000001,93,6.350424037360968
post,9.38,93,6.350373067082489
post,9.39,93,6.350322257209585
post,9.4,93,6.35027160723802
post,9.41,93,6.350221116665694
post,9.42,93,6.350170784992619
post,9.43,93,6.350120611720921
post,9.44,93,6.350070596354816
post,9.450000000000001,93,6.3500207384006115
post,9.46,93,6.349971037366684
post,9.47,93,6.3499214927634755
post,9.48,93,6.349872104103475
post,9.49,93,6.349822870901219
post,9.5,93,6.349773792673275
post,9.51,93,6.34972486893822
post,9.52,93,6.349676099216651
post,9.53,93,6.349627483031161
post,9.540000000000001,93,6.349579019906325
post,9.55,93,6.349530709368695
post,9.56,93,6.349482550946806
post,9.57,93,6.349434544171128
post,9.58,93,6.3493866885740875
post,9.59,93,6.349338983690049
post,9.6,93,6.349291429055299
post,9.61,93,6.34924402420804
post,9.620000000000001,93,6.349196768688385
post,9.63,93,6.349149662038334
post,9.64,93,6.349102703801783
post,9.65,93,6.349055893524493
post,9.66,93,6.349009230754102
post,9.67,93,6.348962715040095
post,9.68,93,6.348916345933814
post,9.69,93,6.34887012298843
post,9.700000000000001,93,6.3488240457589455
post,9.71,93,6.348778113802179
post,9.72,93,6.34873232667676
post,9.73,93,6.348686683943116
post,9.74,93,6.348641185163467
post,9.75,93,6.348595829901808
post,9.76,93,6.348550617723913
post,9.77,93,6.348505548197313
post,9.78,93,6.348460620891292
post,9.790000000000001,93,6.348415835376884
post,9.8,93,6.348371191226856
post,9.81,93,6.348326688015696
post,9.82,93,6.348282325319615
post,9.83,93,6.3482381027165316
post,9.84,93,6.3481940197860665
post,9.85,93,6.348150076109525
post,9.86,93,6.348106271269902
post,9.870000000000001,93,6.348062604851862
post,9.88,93,6.348019076441736
post,9.89,93,6.347975685627513
post,9.9,93,6.347932431998829
post,9.91,93,6.347889315146959
post,9.92,93,6.347846334664811
post,9.93,93,6.347803490146919
post,9.94,93,6.347760781189424
post,9.950000000000001,93,6.347718207390085
post,9.96,93,6.3476757683482505
post,9.97,93,6.3476334636648595
post,9.98,93,6.3475912929424405
post,9.99,93,6.347549255785089
post,10.0,93,6.347507351798476
post,10.01,93,6.3474655805898195
post,10.02,93,6.347423941767896
post,10.03,93,6.347382434943021
post,10.040000000000001,93,6.347341059727052
post,10.05,93,6.347299815733361
post,10.06,93,6.3472587025768545
post,10.07,93,6.347217719873938
post,10.08,93,6.347176867242531
post,10.09,93,6.347136144302041
post,10.1,93,6.347095550673375
post,10.11,93,6.347055085978913
post,10.120000000000001,93,6.347014749842516
post,10.13,93,6.3469745418895025
post,10.14,93,6.346934461746661
post,10.15,93,6.346894509042229
post,10.16,93,6.346854683405885
post,10.17,93,6.346814984468754
post,10.18,93,6.346775411863378
post,10.19,93,6.346735965223741
post,10.200000000000001,93,6.346696644185227
post,10.21,93,6.346657448384637
post,10.22,93,6.346618377460176
post,10.23,93,6.346579431051442
post,10.24,93,6.346540608799415
post,10.25,93,6.346501910346474
post,10.26,93,6.346463335336355
post,10.27,93,6.346424883414173
post,10.28,93,6.346386554226398
post,10.290000000000001,93,6.346348347420859
post,10.3,93,6.346310262646731
post,10.31,93,6.34627229955453
post,10.32,93,6.346234457796109
post,10.33,93,6.346196737024646
post,10.34,93,6.346159136894641
post,10.35,93,6.346121657061912
post,10.36,93,6.346084297183583
post,10.370000000000001,93,6.346047056918081
post,10.38,93,6.346009935925129
post,10.39,93,6.3459729338657365
post,10.4,93,6.345936050402204
post,10.41,93,6.3458992851981035
post,10.42,93,6.345862637918273
post,10.43,93,6.3458261082288265
post,10.44,93,6.345789695797123
post,10.450000000000001,93,6.345753400291785
post,10.46,93,6.345717221382678
post,10.47,93,6.345681158740907
post,10.48,93,6.345645212038807
post,10.49,93,6.345609380949946
post,10.5,93,6.345573665149113
post,10.51,93,6.345538064312315
post,10.52,93,6.34550257811676
post,10.53,93,6.345467206240876
post,10.540000000000001,93,6.3454319483642765
post,10.55,93,6.345396804167777
post,10.56,93,6.345361773333372
post,10.57,93,6.345326855544242
post,10.58,93,6.345292050484742
post,10.59,93,6.3452573578404
post,10.6,93,6.345222777297903
post,10.61,93,6.3451883085451035
post,10.620000000000001,93,6.345153951270999
post,10.63,93,6.345119705165743
post,10.64,93,6.3450855699206254
post,10.65,93,6.345051545228075
post,10.66,93,6.345017630781655
post,10.67,93,6.3449838262760485
post,10.68,93,6.344950131407064
post,10.69,93,6.344916545871624
post,10.700000000000001,93,6.344883069367759
post,10.71,93,6.344849701594607
post,10.72,93,6.344816442252404
post,10.73,93,6.344783291042481
post,10.74,93,6.344750247667255
post,10.75,93,6.344717311830231
post,10.76,93,6.344684483235991
post,10.77,93,6.344651761590191
post,10.78,93,6.344619146599553
post,10.790000000000001,93,6.344586637971867
post,10.8,93,6.344554235415978
post,10.81,93,6.344521938641785
post,10.82,93,6.344489747360236
post,10.83,93,6.3444576612833234
post,10.84,93,6.344425680124076
post,10.85,93,6.34439380359656
post,10.86,93,6.344362031415867
post,10.870000000000001,93,6.344330363298114
post,10.88,93,6.344298798960436
post,10.89,93,6.344267338120984
post,10.9,93,6.344235980498921
post,10.91,93,6.344204725814413
post,10.92,93,6.34417357378862
post,10.93,93,6.34414252414371
post,10.94,93,6.3441115766028355
post,10.950000000000001,93,6.3440807308901315
post,10.96,93,6.344049986730721
post,10.97,93,6.3440193438507055
post,10.98,93,6.343988801977152
post,10.99,93,6.343958360838101
post,11.0,93,6.343928020162557
post,11.01,93,6.343897779680479
post,11.02,93,6.343867639122787
post,11.03,93,6.343837598221346
post,11.040000000000001,93,6.343807656708973
post,11.05,93,6.343777814319421
post,11.06,93,6.343748070787384
post,11.07,93,6.343718425848485
post,11.08,93,6.34368887923928
post,11.09,93,6.343659430697246
post,11.1,93,6.343630079960785
post,11.11,93,6.343600826769211
post,11.120000000000001,93,6.343571670862748
post,11.13,93,6.343542611982531
post,11.14,93,6.343513649870601
post,11.15,93,6.343484784269889
post,11.16,93,6.343456014924231
post,11.17,93,6.343427341578349
post,11.18,93,6.343398763977853
post,11.19,93,6.343370281869238
post,11.200000000000001,93,6.343341894999872
post,11.21,93,6.343313603118005
post,11.22,93,6.343285405972753
post,11.23,93,6.343257303314102
post,11.24,93,6.343229294892898
post,11.25,93,6.343201380460853
post,11.26,93,6.343173559770526
post,11.27,93,6.3431458325753285
post,11.28,93,6.343118198629528
post,11.290000000000001,93,6.343090657688225
post,11.3,93,6.343063209507366
post,11.31,93,6.34303585384373
post,11.32,93,6.343008590454933
post,11.33,93,6.342981419099419
post,11.34,93,6.342954339536449
post,11.35,93,6.342927351526115
post,11.36,93,6.342900454829322
post,11.370000000000001,93,6.34287364920779
post,11.38,93,6.342846934424047
post,11.39,93,6.342820310241432
post,11.4,93,6.342793776424082
post,11.41,93,6.342767332736934
post,11.42,93,6.342740978945726
post,11.43,93,6.342714714816979
post,11.44,93,6.342688540118012
post,11.450000000000001,93,6.342662454616927
post,11.46,93,6.342636458082601
post,11.47,93,6.3426105502846974
post,11.48,93,6.342584730993651
post,11.49,93,6.3425589999806675
post,11.5,93,6.342533357017722
post,11.51,93,6.3425078018775505
post,11.52,93,6.3424823343336545
post,11.53,93,6.34245695416029
post,11.540000000000001,93,6.342431661132471
post,11.55,93,6.3424064550259605
post,11.56,93,6.342381335617267
post,11.57,93,6.342356302683647
post,11.58,93,6.342331356003095
post,11.59,93,6.34230649535435
post,11.6,93,6.342281720516878
post,11.61,93,6.3422570312708775
post,11.620000000000001,93,6.342232427397279
post,11.63,93,6.342207908677735
post,11.64,93,6.342183474894623
post,11.65,93,6.342159125831036
post,11.66,93,6.342134861270786
post,11.67,93,6.342110680998392
post,11.68,93,6.342086584799087
post,11.69,93,6.342062572458808
post,11.700000000000001,93,6.3420386437642
post,11.71,93,6.342014798502601
post,11.72,93,6.3419910364620495
post,11.73,93,6.341967357431278
post,11.74,93,6.34194376119971
post,11.75,93,6.341920247557457
post,11.76,93,6.341896816295318
post,11.77,93,6.341873467204765
post,11.78,93,6.341850200077966
post,11.790000000000001,93,6.3418270147077465
post,11.8,93,6.341803910887617
post,11.81,93,6.341780888411754
post,11.82,93,6.341757947075005
post,11.83,93,6.3417350866728786
post,11.84,93,6.341712307001547
post,11.85,93,6.341689607857841
post,11.86,93,6.341666989039245
post,11.870000000000001,93,6.341644450343903
post,11.88,93,6.341621991570604
post,11.89,93,6.341599612518785
post,11.9,93,6.341577312988532
post,11.91,93,6.341555092780567
post,11.92,93,6.341532951696259
post,11.93,93,6.341510889537606
post,11.94,93,6.341488906107247
post,11.950000000000001,93,6.341467001208448
post,11.96,93,6.341445174645104
post,11.97,93,6.341423426221734
post,11.98,93,6.3414017557434885
post,11.99,93,6.341380163016132
post,12.0,93,6.341358647846044
post,12.01,93,6.3413372100402325
post,12.02,93,6.3413158494063
post,12.030000000000001,93,6.341294565752469
post,12.040000000000001,93,6.341273358887577
post,12.05,93,6.3412522286210535
post,12.06,93,6.341231174762937
post,12.07,93,6.341210197123866
post,12.08,93,6.3411892955150755
post,12.09,93,6.341168469748395
post,12.1,93,6.341147719636249
post,12.11,93,6.341127044991646
post,12.120000000000001,93,6.341106445628189
post,12.13,93,6.341085921360064
post,12.14,93,6.341065472002036
post,12.15,93,6.341045097369456
post,12.16,93,6.341024797278248
