simulation_id,candidate_id,source_manifest,source_path,source_experiment,source,source_class,source_pool,sampling_method,seed,observation_independent,observed_directed,observed_directed_evidence,parameterization,parameter_dim,parameter_vector_available,parameter_vector_hash,parameter_vector_hash_computed,parameter_vector_path,feature_root,qsim_path,qsim_available,qsim_period,qsim_rows,qsim_sha256,objective_available,status,physical_swat_run,validation_or_final_data_touched,development_only,validation_touched,final_test_touched,contains_locked_validation,contains_final_test,paper_contamination,usable_for_A1_A2,usable_for_A1,usable_for_A2,study_area,swat_revision,record_kind,notes
DEEPCAL100-HIST-FP-0011,DEEPCAL100-HIST-FP-0011,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,historical_maximin_farthest_point,optimizer_directed,optimizer_directed,historical_maximin_farthest_point,,NO,YES,historical maximin/farthest-point selection,current_14d,14,YES,0a0356cf6264428790ebd1838729c89fd815fab29815f1dcd95ef5fe37c9477f,0a0356cf6264428790ebd1838729c89fd815fab29815f1dcd95ef5fe37c9477f,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0011\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0011,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0011\development_q.csv,YES,2003-01-01/2016-12-31,5114,66d5d57bd813493a452c59daef3234b41cdbb56ea1f04430f9ab9b394e3ca03e,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,historical observed-directed reference candidate
DEEPCAL100-HIST-FP-0012,DEEPCAL100-HIST-FP-0012,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,historical_maximin_farthest_point,optimizer_directed,optimizer_directed,historical_maximin_farthest_point,,NO,YES,historical maximin/farthest-point selection,current_14d,14,YES,d02d7a7d1fc45510366df8d016abaaa78b5e97d40a3c312a549e8ae5f9296aae,d02d7a7d1fc45510366df8d016abaaa78b5e97d40a3c312a549e8ae5f9296aae,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0012\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0012,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0012\development_q.csv,YES,2003-01-01/2016-12-31,5114,a5ec1bdcaecc94419ff3d4aace0b676087ca5a33f8eb9fb3d8de67c5869d9b9a,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,historical observed-directed reference candidate
DEEPCAL100-HIST-FP-0013,DEEPCAL100-HIST-FP-0013,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,historical_maximin_farthest_point,optimizer_directed,optimizer_directed,historical_maximin_farthest_point,,NO,YES,historical maximin/farthest-point selection,current_14d,14,YES,2f55017577445b8830c92906a01cd94e2e08baf397eb36d388faf27049fbb811,2f55017577445b8830c92906a01cd94e2e08baf397eb36d388faf27049fbb811,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0013\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0013,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0013\development_q.csv,YES,2003-01-01/2016-12-31,5114,90c787810fca4738657eb8ba0af31a33b83da61df2f1c09c768157f2d1f56f66,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,historical observed-directed reference candidate
DEEPCAL100-HIST-FP-0014,DEEPCAL100-HIST-FP-0014,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,historical_maximin_farthest_point,optimizer_directed,optimizer_directed,historical_maximin_farthest_point,,NO,YES,historical maximin/farthest-point selection,current_14d,14,YES,4cbeedcf91d2824dfa1fdfd1da6fc9de2cca69d719f1708af7fcfd2fa07d6c7d,4cbeedcf91d2824dfa1fdfd1da6fc9de2cca69d719f1708af7fcfd2fa07d6c7d,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0014\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0014,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0014\development_q.csv,YES,2003-01-01/2016-12-31,5114,3595678cf4130f0b98b622549a18f6ef80281d2f2408fd8a9a61f8630c936d65,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,historical observed-directed reference candidate
DEEPCAL100-HIST-FP-0015,DEEPCAL100-HIST-FP-0015,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,historical_maximin_farthest_point,optimizer_directed,optimizer_directed,historical_maximin_farthest_point,,NO,YES,historical maximin/farthest-point selection,current_14d,14,YES,dd4062f247d38520a86f634d5a3685d3a3aabdbdfbcd9ebe1d32b77489d413f5,dd4062f247d38520a86f634d5a3685d3a3aabdbdfbcd9ebe1d32b77489d413f5,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0015\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0015,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0015\development_q.csv,YES,2003-01-01/2016-12-31,5114,d40c70ccfb88bedef642769a0f9e348f852a58162c4d84b3fbe5fb576c5c7fb8,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,historical observed-directed reference candidate
DEEPCAL100-HIST-FP-0016,DEEPCAL100-HIST-FP-0016,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,historical_maximin_farthest_point,optimizer_directed,optimizer_directed,historical_maximin_farthest_point,,NO,YES,historical maximin/farthest-point selection,current_14d,14,YES,5d870e973575bf4bb89aa53e95e48a94455d332314bd5ab8e0b8b517d0bc9b48,5d870e973575bf4bb89aa53e95e48a94455d332314bd5ab8e0b8b517d0bc9b48,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0016\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0016,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0016\development_q.csv,YES,2003-01-01/2016-12-31,5114,f88a1e27c7235d9692309594fefa8d88635f90b38d53b71bb52ffee1eb5085ad,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,historical observed-directed reference candidate
DEEPCAL100-HIST-FP-0017,DEEPCAL100-HIST-FP-0017,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,historical_maximin_farthest_point,optimizer_directed,optimizer_directed,historical_maximin_farthest_point,,NO,YES,historical maximin/farthest-point selection,current_14d,14,YES,2aac95af99a9716cd347252a47956567fc30b2228f6777401ae6d38c2c712022,2aac95af99a9716cd347252a47956567fc30b2228f6777401ae6d38c2c712022,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0017\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0017,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-HIST-FP-0017\development_q.csv,YES,2003-01-01/2016-12-31,5114,6b0562bd71ecb1107af08526b9d78360c8f8d0d39261bf4c7c29cee41552e809,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,historical observed-directed reference candidate
archive-index:000004:worker_01,worker_01,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_01,R2 calibration,R2 calibration,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R2 calibration,heterogeneous_archive_unknown_dim,0,NO,17b1ff10144609519482195edff11a9505b98a7b5dcb61861610d03f95df643d,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_01,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000005:worker_02,worker_02,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_02,R2 calibration,R2 calibration,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R2 calibration,heterogeneous_archive_unknown_dim,0,NO,684417b8d0af4383a058eadef1349f1979d9380e2fc38d7fb25ff75676082ae2,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_02,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000006:worker_03,worker_03,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_03,R2 calibration,R2 calibration,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R2 calibration,heterogeneous_archive_unknown_dim,0,NO,d5a9101df8849e9b9fd0d5e7e7ddfaa2cd49c80652a00c2391910729cf36c73d,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_03,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000007:worker_04,worker_04,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_04,R2 calibration,R2 calibration,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R2 calibration,heterogeneous_archive_unknown_dim,0,NO,967cb8b0f26aeacf0df58f3f98fc799e9756cb16d60d32e7a31036c269bb8a08,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_04,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000008:worker_05,worker_05,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_05,R2 calibration,R2 calibration,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R2 calibration,heterogeneous_archive_unknown_dim,0,NO,eb6cd08439f14ec65811da33c60eb1d1447a0d349e4a8dafec720511674078c1,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_05,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000009:worker_06,worker_06,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_06,R2 calibration,R2 calibration,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R2 calibration,heterogeneous_archive_unknown_dim,0,NO,ae5f838c858ff837ff1cc6d3fc1a44fd61b826e8ec6611a227043d4e79ed7641,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_06,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000010:worker_07,worker_07,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_07,R2 calibration,R2 calibration,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R2 calibration,heterogeneous_archive_unknown_dim,0,NO,ae97cfd528e78b2ef5126ed437c1d5b682620ff60c68f9d3dc2408ccd05f84ec,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_07,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000011:worker_08,worker_08,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_08,R2 calibration,R2 calibration,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R2 calibration,heterogeneous_archive_unknown_dim,0,NO,75e2872c6eff5447cd6292199f58486d945e8e3241f42676f235e098c9124421,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R2\workers\worker_08,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000012:worker_03,worker_03,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_03,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,671c351b2fd0ce2fe09e480aace004e05043278cf1aece116ad4a0e9558a1adf,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_03,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000013:worker_04,worker_04,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_04,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,d32a23e656c74faa60846a2a3bb4663ce32959c8e4a09d55b6a0e7fdc30558c9,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_04,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000014:worker_05,worker_05,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_05,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,3f95b5891aa8bfccf345aa08cd57182c1887f187831f363df8caf0bc0d443cac,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_05,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000015:worker_06,worker_06,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_06,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,51ce96c63e05ae39b9d76569418ea83c751d10f96498247b6199a17dea9a916c,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_06,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000016:worker_07,worker_07,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_07,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,2ebff05366b25c3aef3c941736d25956b3b62f33c6b155448f7be12311469697,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_07,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000017:worker_08,worker_08,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_08,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,8daf937d4de3cc5619a48e258f854eed2aeaa92189a579a22c8fec9920096f07,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\workers\worker_08,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000033:PILOT-PROPOSAL-BO-42-0034,PILOT-PROPOSAL-BO-42-0034,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\BO\candidates\PILOT-PROPOSAL-BO-42-0034,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,7969048ad546685755cf3b6c76079c600ef3a9fc10b18f395c68fc14c2e36f9d,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\BO\candidates\PILOT-PROPOSAL-BO-42-0034,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000034:PILOT-PROPOSAL-BO-42-0094,PILOT-PROPOSAL-BO-42-0094,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\BO\candidates\PILOT-PROPOSAL-BO-42-0094,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,7e50ca90e85dd1ac7e40af83ffd023d979464d4929aa6b9f81b8bbe14e9ea467,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\BO\candidates\PILOT-PROPOSAL-BO-42-0094,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:000035:PILOT-PROPOSAL-BO-42-0109,PILOT-PROPOSAL-BO-42-0109,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\BO\candidates\PILOT-PROPOSAL-BO-42-0109,Knowledge-guided calibration V1/V2,Knowledge-guided calibration V1/V2,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=Knowledge-guided calibration V1/V2,heterogeneous_archive_unknown_dim,0,YES,a14704e930bf265742f1893b3d1a6430786c808ed6294b3ef2fe596f85788ed3,,,D:\SWAT+_3V3\A_SouthBranchPotomac\KNOWLEDGE_GUIDED_CALIBRATION_EXECUTION\pilot_seed_42\arms\BO\candidates\PILOT-PROPOSAL-BO-42-0109,,YES,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
