simulation_id,candidate_id,source_manifest,source_path,source_experiment,source,source_class,source_pool,sampling_method,seed,observation_independent,observed_directed,observed_directed_evidence,parameterization,parameter_dim,parameter_vector_available,parameter_vector_hash,parameter_vector_hash_computed,parameter_vector_path,feature_root,qsim_path,qsim_available,qsim_period,qsim_rows,qsim_sha256,objective_available,status,physical_swat_run,validation_or_final_data_touched,development_only,validation_touched,final_test_touched,contains_locked_validation,contains_final_test,paper_contamination,usable_for_A1_A2,usable_for_A1,usable_for_A2,study_area,swat_revision,record_kind,notes
DEEPCAL100-SOBOL-0018,DEEPCAL100-SOBOL-0018,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,68801374f4830d123a10a7297e19abfa6389a65f094e6088ac6126ef9c9870a2,68801374f4830d123a10a7297e19abfa6389a65f094e6088ac6126ef9c9870a2,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0018\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0018,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0018\development_q.csv,YES,2003-01-01/2016-12-31,5114,e2a5b24d39637e51e8cb33c8a901c14c039f0bf9a885dfbedc90560cd6c0bf3b,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0019,DEEPCAL100-SOBOL-0019,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,929ecb458d0870a9149b01a11f9b3f53dfa79e5458241724f96d859e7faf3279,929ecb458d0870a9149b01a11f9b3f53dfa79e5458241724f96d859e7faf3279,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0019\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0019,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0019\development_q.csv,YES,2003-01-01/2016-12-31,5114,74b66726e0b9e0782bd2023ad41385f1acd511499631e273834b0c8354b2cbfa,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0020,DEEPCAL100-SOBOL-0020,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,e1553099d7a8869eb8a207187f65c2c3a6e6885104ae84675e123b51945bc53f,e1553099d7a8869eb8a207187f65c2c3a6e6885104ae84675e123b51945bc53f,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0020\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0020,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0020\development_q.csv,YES,2003-01-01/2016-12-31,5114,710d2ac1c110f900f9200e6cef731173c31ad2f2759f2f95782cd8c5a6f59856,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0021,DEEPCAL100-SOBOL-0021,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,94f0416257a9e20eaf5f6dde7a1caf62cdc4bd82a3e6e2b5cf3d79c086e20be8,94f0416257a9e20eaf5f6dde7a1caf62cdc4bd82a3e6e2b5cf3d79c086e20be8,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0021\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0021,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0021\development_q.csv,YES,2003-01-01/2016-12-31,5114,1b6a25b114f4ba0f90a3ffed4e72a69209c98d38d25023af019d838662247ba9,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0022,DEEPCAL100-SOBOL-0022,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,d6a6d52255d590e2d52397304dcd8e3f284c36dd80258f0926ee20b2d597d354,d6a6d52255d590e2d52397304dcd8e3f284c36dd80258f0926ee20b2d597d354,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0022\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0022,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0022\development_q.csv,YES,2003-01-01/2016-12-31,5114,6c4be3b14e7ff3718b3684994cf415cf3b5d2217a5a173c9889caa5fe213d9b2,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0023,DEEPCAL100-SOBOL-0023,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,43aa9df7ed00b543046a99158cea8ce4e3d702aa8d966d240243d42f41ddc6f4,43aa9df7ed00b543046a99158cea8ce4e3d702aa8d966d240243d42f41ddc6f4,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0023\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0023,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0023\development_q.csv,YES,2003-01-01/2016-12-31,5114,02b0acb4a294dc7c041f3437fcdee13dfa6c25a917c48101bfcfd9cdf6c77e78,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0024,DEEPCAL100-SOBOL-0024,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,ddd5de45f2b8cc43a1f022023b0e1c0a0c7b95c741e86bf2487388b09618b39c,ddd5de45f2b8cc43a1f022023b0e1c0a0c7b95c741e86bf2487388b09618b39c,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0024\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0024,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0024\development_q.csv,YES,2003-01-01/2016-12-31,5114,5acef55f9919eacccbe8b91b1fc433841048d0b675a07cdc5d156675249a6c39,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0025,DEEPCAL100-SOBOL-0025,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,8acf70d9ddcba240f67cdd90731e6634703b9704b7df57ff9d7204909b93f723,8acf70d9ddcba240f67cdd90731e6634703b9704b7df57ff9d7204909b93f723,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0025\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0025,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0025\development_q.csv,YES,2003-01-01/2016-12-31,5114,f05dc10883cfa9fb3b0dd9adddc0397642342b13e9586b55ee841a0abaefd8c9,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0026,DEEPCAL100-SOBOL-0026,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,79977cada1eec2deb4474cb86abaa5de3aed082efb85593d6a5746f021e7c7f8,79977cada1eec2deb4474cb86abaa5de3aed082efb85593d6a5746f021e7c7f8,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0026\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0026,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0026\development_q.csv,YES,2003-01-01/2016-12-31,5114,128cd48d9544f0eab6876511e8ee1bca15044458fa9870ebd41f24d3917ff039,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0027,DEEPCAL100-SOBOL-0027,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,1c2ef98d6bb0cdb0b1f049ab5155269dd86be525d473798ac2361be3eb48268a,1c2ef98d6bb0cdb0b1f049ab5155269dd86be525d473798ac2361be3eb48268a,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0027\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0027,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0027\development_q.csv,YES,2003-01-01/2016-12-31,5114,9d048e756bcc1bcc2b086660842734ede0113e3260b010fa41e8f81e373721a8,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0028,DEEPCAL100-SOBOL-0028,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,716bcb42938b9a38ccde48e786ee221a17fbb6f4e1cb726eea20227231465711,716bcb42938b9a38ccde48e786ee221a17fbb6f4e1cb726eea20227231465711,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0028\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0028,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0028\development_q.csv,YES,2003-01-01/2016-12-31,5114,70a2b8881ad70a391d5bba235a25761510d881d80d1dc0ad5e2f51a02f4fec43,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0029,DEEPCAL100-SOBOL-0029,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,39631d8f4b18b59bbc45bf10f5fbd09c5a90d44e845370fc29b10e1799af4d2a,39631d8f4b18b59bbc45bf10f5fbd09c5a90d44e845370fc29b10e1799af4d2a,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0029\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0029,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0029\development_q.csv,YES,2003-01-01/2016-12-31,5114,6c13cd07b136d17cfeb1d5eb253b6b7445be5f4082de0e52914a3f60d57ce09a,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0030,DEEPCAL100-SOBOL-0030,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,5bf8a82e444ed44e56fde5f5e522d0ea11aa6724bb82ee0482cfb4b66fc0b5bc,5bf8a82e444ed44e56fde5f5e522d0ea11aa6724bb82ee0482cfb4b66fc0b5bc,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0030\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0030,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0030\development_q.csv,YES,2003-01-01/2016-12-31,5114,681ca8fbb886bdcbfb6fd2106a3f44a2fe9ebbe18731fb430e723769d2d21dc2,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0031,DEEPCAL100-SOBOL-0031,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,85ad3ad58358a5022610c263ff2f5a30fada10dce124b3fb532ee586bbc2a333,85ad3ad58358a5022610c263ff2f5a30fada10dce124b3fb532ee586bbc2a333,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0031\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0031,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0031\development_q.csv,YES,2003-01-01/2016-12-31,5114,ffb6ee6d716a63e4b84f8cab07521a8b86b1163d4a25ffccec47b50a0e90bec6,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0032,DEEPCAL100-SOBOL-0032,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,00d17758374326808ee214dd824ce714206c0e667f87f89739d247b049c5306c,00d17758374326808ee214dd824ce714206c0e667f87f89739d247b049c5306c,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0032\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0032,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0032\development_q.csv,YES,2003-01-01/2016-12-31,5114,4219dffe4e34b5e0bf937398f5c12a579ffa83923d63f492bf85ab34447a2bfd,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0033,DEEPCAL100-SOBOL-0033,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,9bd7362f2148adbe0ec1e122f066737aaca568ce82b56df5b5d4685d82c2fd99,9bd7362f2148adbe0ec1e122f066737aaca568ce82b56df5b5d4685d82c2fd99,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0033\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0033,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0033\development_q.csv,YES,2003-01-01/2016-12-31,5114,9378430d81461da68c1a03698df79a043cca7e359e8dbde522972bbd1ad9018c,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL100-SOBOL-0034,DEEPCAL100-SOBOL-0034,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\formal_500_handoff_corrected\manifest.json,formal_500_handoff_corrected,sobol_new,broad,broad,sobol_new,42,YES,NO,none; Sobol design source,current_14d,14,YES,41ba28eb149e449c8ecfde40075d918face56584f3c4dbe69d130162dbe745ad,41ba28eb149e449c8ecfde40075d918face56584f3c4dbe69d130162dbe745ad,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0034\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0034,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\standardized_smoke_100_seed_42\features\DEEPCAL100-SOBOL-0034\development_q.csv,YES,2003-01-01/2016-12-31,5114,b325581ae64e1fe071c430005df7d4a9b0532ac24b645445a12c559de039806c,YES,COMPLETE,LEGACY_STANDARDIZED,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
