doy,mean_DTR_C,sd_DTR_C,enabled
322,13.673967704728952,2.9101612335247786,0
323,13.673967704728952,2.9101612335247786,0
324,13.673967704728952,2.9101612335247786,0
325,13.673967704728952,2.9101612335247786,0
326,13.673967704728952,2.9101612335247786,0
327,13.673967704728952,2.9101612335247786,0
328,13.673967704728952,2.9101612335247786,0
329,13.673967704728952,2.9101612335247786,0
330,13.673967704728952,2.9101612335247786,0
331,13.673967704728952,2.9101612335247786,0
332,13.673967704728952,2.9101612335247786,0
333,13.673967704728952,2.9101612335247786,0
334,13.673967704728952,2.9101612335247786,0
335,13.673967704728952,2.9101612335247786,0
336,13.673967704728952,2.9101612335247786,0
337,13.673967704728952,2.9101612335247786,0
338,13.673967704728952,2.9101612335247786,0
339,13.673967704728952,2.9101612335247786,0
340,13.673967704728952,2.9101612335247786,0
341,13.673967704728952,2.9101612335247786,0
342,13.673967704728952,2.9101612335247786,0
343,13.673967704728952,2.9101612335247786,0
344,13.673967704728952,2.9101612335247786,0
345,13.673967704728952,2.9101612335247786,0
346,13.673967704728952,2.9101612335247786,0
347,13.673967704728952,2.9101612335247786,0
348,13.673967704728952,2.9101612335247786,0
349,13.673967704728952,2.9101612335247786,0
350,13.673967704728952,2.9101612335247786,0
351,13.673967704728952,2.9101612335247786,0
352,13.673967704728952,2.9101612335247786,0
353,13.673967704728952,2.9101612335247786,0
354,13.673967704728952,2.9101612335247786,0
355,13.673967704728952,2.9101612335247786,0
356,13.673967704728952,2.9101612335247786,0
357,13.673967704728952,2.9101612335247786,0
358,13.673967704728952,2.9101612335247786,0
359,13.673967704728952,2.9101612335247786,0
360,13.673967704728952,2.9101612335247786,0
361,13.673967704728952,2.9101612335247786,0
362,13.673967704728952,2.9101612335247786,0
